"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","stimulus","wall_pref","location","location_percent","block_number","block_type","stimulus_displayed","position_displayed","stim_type_selected","responses","question_order","stimulus_left","stimulus_right"
"[{""page_index"":0,""viewing_time"":17512.689999999566}]","17515.675000002375","instructions","0","17521","0.0-0.0","SS1613080403796","","","","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":3285.2449999991222},{""page_index"":1,""viewing_time"":35235.73000000033}]","38521.76999999938","instructions","1","58050","0.0-1.0","SS1613080403796","instructions","","","","","","","","","","","","","","","","","","",""
"","5336.269999999786","sequential-stimulus-presentation","2","64204","0.0-2.0","SS1613080403796","","","40","800","6136.269999999786","null","null","","","","","","","","","","","","",""
"","18967.609999999695","sequential-stimulus-presentation","3","83985","0.0-3.0","SS1613080403796","","","40","800","19767.609999999695","null","null","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":3833.2100000006903}]","3833.9500000001863","instructions","4","87827","0.0-4.0","SS1613080403796","instructions","","","","","","","","","","","","","","","","","","",""
"","9436.95000000298","html-keyboard-response","5","97275","0.0-5.0","SS1613080403796","instructions","","99","","","","","<video width ='960' height = '540' autoplay muted><source src='images/stimuli/wall_pref.mp4' type='video/mp4'></video>","3","right","66%","","","","","","","","",""
"","16543.63999999987","sequential-stimulus-presentation","6","114633","0.0-6.0","SS1613080403796","pref_reveal","","40","800","17343.63999999987","null","null","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":2115.7300000013493},{""page_index"":1,""viewing_time"":695.834999998624},{""page_index"":2,""viewing_time"":2847.9450000013458},{""page_index"":3,""viewing_time"":2368.514999998297}]","8028.770000000804","instructions","7","122665","0.0-7.0","SS1613080403796","instructions","","","","","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","8","123603","0.0-8.0-0.0","SS1613080403796","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","9006.020000000717","sequential-stimulus-presentation","9","133425","0.0-8.0-1.0","SS1613080403796","trial","","40","800","9806.020000000717","images/stimuli/spore_stims/complex_02_A_d.gif","images/stimuli/spore_stims/complex_02_B_b.gif","","","","","0","complex_dissimilar","images/stimuli/spore_stims/complex_02_B_b.gif","middle","","","","",""
"","null","html-keyboard-response","10","134648","0.0-8.0-0.1","SS1613080403796","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","6459.599999998318","sequential-stimulus-presentation","11","141920","0.0-8.0-1.1","SS1613080403796","trial","","40","800","7259.599999998318","images/stimuli/spore_stims/complex_02_A_d.gif","images/stimuli/spore_stims/complex_02_B_b.gif","","","","","0","complex_dissimilar","images/stimuli/spore_stims/complex_02_B_b.gif","middle","","","","",""
"","null","html-keyboard-response","12","142819","0.0-8.0-0.2","SS1613080403796","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","896.0150000020803","sequential-stimulus-presentation","13","144529","0.0-8.0-1.2","SS1613080403796","trial","","40","800","1696.0150000020803","images/stimuli/spore_stims/complex_02_A_d.gif","images/stimuli/spore_stims/complex_02_B_b.gif","","","","","0","complex_dissimilar","images/stimuli/spore_stims/complex_02_B_b.gif","middle","","","","",""
"","null","html-keyboard-response","14","145349","0.0-8.0-0.3","SS1613080403796","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","4614.025000002584","sequential-stimulus-presentation","15","150778","0.0-8.0-1.3","SS1613080403796","trial","","40","800","5414.025000002584","images/stimuli/spore_stims/complex_02_A_d.gif","images/stimuli/spore_stims/complex_02_B_b.gif","","","","","0","complex_dissimilar","images/stimuli/spore_stims/complex_02_B_b.gif","middle","","","","",""
