"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","stimulus","wall_pref","location","location_percent","block_number","block_type","stimulus_displayed","position_displayed","stim_type_selected"
"[{""page_index"":0,""viewing_time"":16532.579999999143}]","16533.234999980778","instructions","0","16535","0.0-0.0","SS1613139380402","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":206268.70999997482},{""page_index"":1,""viewing_time"":15750.970000051893}]","222019.92500002962","instructions","1","240558","0.0-1.0","SS1613139380402","instructions","","","","","","","","","","","","","","",""
"","37323.43999994919","sequential-stimulus-presentation","2","278686","0.0-2.0","SS1613139380402","","","40","800","38123.43999994919","null","null","","","","","","","","",""
"","3464.695000089705","sequential-stimulus-presentation","3","282958","0.0-3.0","SS1613139380402","","","40","800","4264.695000089705","null","null","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":85118.19999990985}]","85118.4249999933","instructions","4","368078","0.0-4.0","SS1613139380402","instructions","","","","","","","","","","","","","","",""
"","126269.94000002742","html-keyboard-response","5","494351","0.0-5.0","SS1613139380402","instructions","","97","","","","","<video width ='960' height = '540' autoplay muted><source src='images/stimuli/wall_pref.mp4' type='video/mp4'></video>","1","left","25%","","","","",""
"","2255.059999995865","sequential-stimulus-presentation","6","497411","0.0-6.0","SS1613139380402","pref_reveal","","40","800","3055.059999995865","null","null","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":56905.78999998979},{""page_index"":1,""viewing_time"":5031.495000002906},{""page_index"":2,""viewing_time"":1303.5199999576434},{""page_index"":3,""viewing_time"":3800.7849999703467}]","67041.91499995068","instructions","7","564455","0.0-7.0","SS1613139380402","instructions","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","8","565390","0.0-8.0-0.0","SS1613139380402","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","",""
"","7412.460000021383","sequential-stimulus-presentation","9","573610","0.0-8.0-1.0","SS1613139380402","trial","","40","800","8212.460000021383","images/stimuli/spore_stims/simple_14_B_a.gif","images/stimuli/spore_stims/simple_14_A_a.gif","","","","","0","simple_similar","images/stimuli/spore_stims/simple_14_A_a.gif","left",""
"","null","html-keyboard-response","10","574503","0.0-8.0-0.1","SS1613139380402","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","",""
"","9942.299999995157","sequential-stimulus-presentation","11","585252","0.0-8.0-1.1","SS1613139380402","trial","","40","800","10742.299999995157","images/stimuli/spore_stims/simple_14_B_a.gif","images/stimuli/spore_stims/simple_14_A_a.gif","","","","","0","simple_similar","images/stimuli/spore_stims/simple_14_A_a.gif","left",""
"","null","html-keyboard-response","12","586183","0.0-8.0-0.2","SS1613139380402","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","",""
"","4253.485000110231","sequential-stimulus-presentation","13","591259","0.0-8.0-1.2","SS1613139380402","trial","","40","800","5053.485000110231","images/stimuli/spore_stims/simple_14_B_a.gif","images/stimuli/spore_stims/simple_14_A_a.gif","","","","","0","simple_similar","images/stimuli/spore_stims/simple_14_A_a.gif","left",""
"","null","html-keyboard-response","14","592416","0.0-8.0-0.3","SS1613139380402","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","",""
"","475.00999993644655","sequential-stimulus-presentation","15","593699","0.0-8.0-1.3","SS1613139380402","trial","","40","800","1275.0099999364465","images/stimuli/spore_stims/simple_14_B_a.gif","images/stimuli/spore_stims/simple_14_A_a.gif","","","","","0","simple_similar","images/stimuli/spore_stims/simple_14_A_a.gif","left",""
"","null","html-keyboard-response","16","594607","0.0-8.0-0.4","SS1613139380402","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","",""
"","520.2049999497831","sequential-stimulus-presentation","17","595932","0.0-8.0-1.4","SS1613139380402","trial","","40","800","1320.204999949783","images/stimuli/spore_stims/simple_14_B_a.gif","images/stimuli/spore_stims/simple_14_A_a.gif","","","","","0","simple_similar","images/stimuli/spore_stims/simple_14_A_a.gif","left",""
"","null","html-keyboard-response","18","597121","0.0-8.0-0.5","SS1613139380402","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","",""
"","1846.1949999909848","sequential-stimulus-presentation","19","599772","0.0-8.0-1.5","SS1613139380402","trial","","40","800","2646.194999990985","images/stimuli/spore_stims/simple_14_B_a.gif","images/stimuli/spore_stims/simple_14_A_a.gif","","","","","0","simple_similar","images/stimuli/spore_stims/simple_14_A_a.gif","left",""
"","null","html-keyboard-response","20","600926","0.0-8.0-0.6","SS1613139380402","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","",""
"","1770.1799999922514","sequential-stimulus-presentation","21","603504","0.0-8.0-1.6","SS1613139380402","trial","","40","800","2570.1799999922514","images/stimuli/spore_stims/simple_14_B_a.gif","images/stimuli/spore_stims/simple_14_A_a.gif","","","","","0","simple_similar","images/stimuli/spore_stims/simple_14_B_a.gif","middle",""
"","null","html-keyboard-response","22","604338","0.0-8.0-0.7","SS1613139380402","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","",""
"","3960.3649999480695","sequential-stimulus-presentation","23","609112","0.0-8.0-1.7","SS1613139380402","trial","","40","800","4760.364999948069","images/stimuli/spore_stims/simple_14_B_a.gif","images/stimuli/spore_stims/simple_14_A_a.gif","","","","","0","simple_similar","images/stimuli/spore_stims/simple_14_A_a.gif","left",""
"","4095.625000074506","html-keyboard-response","24","613214","0.0-9.0","SS1613139380402","pref_question","","99","","","","","<video width ='960' height = '540' style='padding-top:8%' autoplay muted><source src='images/stimuli/wall_pref.mp4' type='video/mp4'></video>","3","right","66%","0","","","",""
"","3832.1299999952316","sequential-stimulus-presentation","25","617851","0.0-10.0","SS1613139380402","pref_reveal","","40","800","4632.129999995232","null","null","","","","","0","","","","novel"
"","null","html-keyboard-response","26","619041","0.0-11.0-0.0","SS1613139380402","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","",""
"","1640.2449999004602","sequential-stimulus-presentation","27","621489","0.0-11.0-1.0","SS1613139380402","trial","","40","800","2440.2449999004602","images/stimuli/spore_stims/complex_02_A_a.gif","images/stimuli/spore_stims/complex_18_A_a.gif","","","","","1","complex_dissimilar","images/stimuli/spore_stims/complex_18_A_a.gif","left",""
"","null","html-keyboard-response","28","622560","0.0-11.0-0.1","SS1613139380402","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","",""
"","2789.0550000593066","sequential-stimulus-presentation","29","626154","0.0-11.0-1.1","SS1613139380402","trial","","40","800","3589.0550000593066","images/stimuli/spore_stims/complex_02_A_a.gif","images/stimuli/spore_stims/complex_18_A_a.gif","","","","","1","complex_dissimilar","images/stimuli/spore_stims/complex_18_A_a.gif","left",""
"","null","html-keyboard-response","30","627261","0.0-11.0-0.2","SS1613139380402","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","",""
"","3571.9800000078976","sequential-stimulus-presentation","31","631639","0.0-11.0-1.2","SS1613139380402","trial","","40","800","4371.980000007898","images/stimuli/spore_stims/complex_02_A_a.gif","images/stimuli/spore_stims/complex_18_A_a.gif","","","","","1","complex_dissimilar","images/stimuli/spore_stims/complex_18_A_a.gif","left",""
"","null","html-keyboard-response","32","632504","0.0-11.0-0.3","SS1613139380402","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","",""
