"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","stimulus","wall_pref","location","location_percent","block_number","block_type","stimulus_displayed","position_displayed","stim_type_selected","responses","question_order","stimulus_left","stimulus_right"
"[{""page_index"":0,""viewing_time"":121523.46499999975}]","121524.28499999996","instructions","0","121529","0.0-0.0","SS1613102579384","","","","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":10034.024999999936},{""page_index"":1,""viewing_time"":14198.925000000163}]","24233.180000000197","instructions","1","147764","0.0-1.0","SS1613102579384","instructions","","","","","","","","","","","","","","","","","","",""
"","3154.975000000384","sequential-stimulus-presentation","2","151725","0.0-2.0","SS1613102579384","","","40","800","3954.975000000384","null","null","","","","","","","","","","","","",""
"","225.3399999999674","sequential-stimulus-presentation","3","152755","0.0-3.0","SS1613102579384","","","40","800","1025.3399999999674","null","null","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":3460.2049999998417}]","3460.524999999936","instructions","4","156216","0.0-4.0","SS1613102579384","instructions","","","","","","","","","","","","","","","","","","",""
"","10802.57499999972","html-keyboard-response","5","167023","0.0-5.0","SS1613102579384","instructions","","97","","","","","<video width ='960' height = '540' autoplay muted><source src='images/stimuli/wall_pref.mp4' type='video/mp4'></video>","1","left","25%","","","","","","","","",""
"","86.38999999992666","sequential-stimulus-presentation","6","167913","0.0-6.0","SS1613102579384","pref_reveal","","40","800","886.3899999999267","null","null","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":3321.1750000000466},{""page_index"":1,""viewing_time"":1962.6149999999034},{""page_index"":2,""viewing_time"":1451.3299999998708},{""page_index"":3,""viewing_time"":2144.9250000000757},{""page_index"":2,""viewing_time"":932.4700000001758},{""page_index"":1,""viewing_time"":960.2449999997625},{""page_index"":0,""viewing_time"":1096.0500000001048},{""page_index"":1,""viewing_time"":509.054999999993},{""page_index"":2,""viewing_time"":1284.1199999997916},{""page_index"":3,""viewing_time"":865.3550000003888}]","14527.73999999999","instructions","7","182444","0.0-7.0","SS1613102579384","instructions","","","","","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","8","183332","0.0-8.0-0.0","SS1613102579384","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","602.9100000000617","sequential-stimulus-presentation","9","184740","0.0-8.0-1.0","SS1613102579384","trial","","40","800","1402.9100000000617","images/stimuli/spore_stims/complex_17_B_c.gif","images/stimuli/spore_stims/complex_17_A_c.gif","","","","","0","complex_similar","images/stimuli/spore_stims/complex_17_A_c.gif","right","","","","",""
