"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","stimulus","wall_pref","location","location_percent","block_number","block_type","stimulus_displayed","position_displayed","stim_type_selected"
"[{""page_index"":0,""viewing_time"":15570.000000006985}]","15573.999999993248","instructions","0","15578","0.0-0.0","SS1613105133780","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":1196.9999999855645},{""page_index"":1,""viewing_time"":2847.9999999981374}]","4044.999999983702","instructions","1","21629","0.0-1.0","SS1613105133780","instructions","","","","","","","","","","","","","","",""
"","22074.999999982538","sequential-stimulus-presentation","2","44534","0.0-2.0","SS1613105133780","","","40","800","22874.999999982538","null","null","","","","","","","","",""
"","901.0000000125729","sequential-stimulus-presentation","3","46265","0.0-3.0","SS1613105133780","","","40","800","1701.0000000125729","null","null","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":2029.000000009546}]","2029.9999999988358","instructions","4","48299","0.0-4.0","SS1613105133780","instructions","","","","","","","","","","","","","","",""
"","2560.9999999869615","html-keyboard-response","5","50871","0.0-5.0","SS1613105133780","instructions","","98","","","","","<video width ='960' height = '540' autoplay muted><source src='images/stimuli/wall_pref.mp4' type='video/mp4'></video>","2","middle","45%","","","","",""
"","1864.9999999906868","sequential-stimulus-presentation","6","53558","0.0-6.0","SS1613105133780","pref_reveal","","40","800","2664.999999990687","null","null","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":1113.0000000121072},{""page_index"":1,""viewing_time"":1055.9999999823049},{""page_index"":2,""viewing_time"":1152.0000000018626},{""page_index"":3,""viewing_time"":887.0000000169966}]","4209.000000002561","instructions","7","57772","0.0-7.0","SS1613105133780","instructions","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","8","58956","0.0-8.0-0.0","SS1613105133780","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","",""
"","11.999999987892807","sequential-stimulus-presentation","9","59787","0.0-8.0-1.0","SS1613105133780","trial","","40","800","811.9999999878928","images/stimuli/spore_stims/complex_14_B_d.gif","images/stimuli/spore_stims/complex_16_B_d.gif","","","","","0","complex_dissimilar","images/stimuli/spore_stims/complex_16_B_d.gif","right",""
"","null","html-keyboard-response","10","60681","0.0-8.0-0.1","SS1613105133780","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","",""
"","64.00000001303852","sequential-stimulus-presentation","11","61583","0.0-8.0-1.1","SS1613105133780","trial","","40","800","864.0000000130385","images/stimuli/spore_stims/complex_14_B_d.gif","images/stimuli/spore_stims/complex_16_B_d.gif","","","","","0","complex_dissimilar","images/stimuli/spore_stims/complex_16_B_d.gif","right",""
"","null","html-keyboard-response","12","62696","0.0-8.0-0.2","SS1613105133780","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","",""
