"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","stimulus","wall_pref","location","location_percent","block_number","block_type","stimulus_displayed","position_displayed","stim_type_selected","responses","question_order","stimulus_left","stimulus_right"
"[{""page_index"":0,""viewing_time"":8418.899999989662}]","8420.039999997243","instructions","0","8422","0.0-0.0","SS1613138250876","","","","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":7601.974999997765},{""page_index"":1,""viewing_time"":59995.63499999931}]","67598.14000001643","instructions","1","78023","0.0-1.0","SS1613138250876","instructions","","","","","","","","","","","","","","","","","","",""
"","39682.319999992615","sequential-stimulus-presentation","2","118515","0.0-2.0","SS1613138250876","","","40","800","40482.319999992615","null","null","","","","","","","","","","","","",""
"","9835.414999979548","sequential-stimulus-presentation","3","129157","0.0-3.0","SS1613138250876","","","40","800","10635.414999979548","null","null","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":2664.164999994682}]","2664.7999999986496","instructions","4","131825","0.0-4.0","SS1613138250876","instructions","","","","","","","","","","","","","","","","","","",""
"","5891.379999986384","html-keyboard-response","5","137724","0.0-5.0","SS1613138250876","instructions","","50","","","","","<video width ='960' height = '540' autoplay muted><source src='images/stimuli/wall_pref.mp4' type='video/mp4'></video>","2","middle","45%","","","","","","","","",""
"","2436.9299999962095","sequential-stimulus-presentation","6","140975","0.0-6.0","SS1613138250876","pref_reveal","","40","800","3236.9299999962095","null","null","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":2492.690000013681},{""page_index"":1,""viewing_time"":1638.9849999977741},{""page_index"":2,""viewing_time"":1458.760000008624},{""page_index"":3,""viewing_time"":1718.5499999905005}]","7309.460000018589","instructions","7","148286","0.0-7.0","SS1613138250876","instructions","","","","","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","8","149250","0.0-8.0-0.0","SS1613138250876","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","6616.89999999362","sequential-stimulus-presentation","9","156683","0.0-8.0-1.0","SS1613138250876","trial","","40","800","7416.89999999362","images/stimuli/spore_stims/simple_19_B_a.gif","images/stimuli/spore_stims/simple_19_A_a.gif","","","","","0","simple_similar","images/stimuli/spore_stims/simple_19_A_a.gif","right","","","","",""
