"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","stimulus","wall_pref","location","location_percent","block_number","block_type","stimulus_displayed","position_displayed","stim_type_selected"
"[{""page_index"":0,""viewing_time"":2886.999999638647}]","2886.999999638647","instructions","0","2889","0.0-0.0","SS1613100211075","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":3487.0000001974404},{""page_index"":1,""viewing_time"":4099.999999627471}]","7587.999999988824","instructions","1","12482","0.0-1.0","SS1613100211075","instructions","","","","","","","","","","","","","","",""
"","3773.0000000447035","sequential-stimulus-presentation","2","17072","0.0-2.0","SS1613100211075","","","40","800","4573.0000000447035","null","null","","","","","","","","",""
"","983.0000000074506","sequential-stimulus-presentation","3","18860","0.0-3.0","SS1613100211075","","","40","800","1783.0000000074506","null","null","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":1909.9999996833503}]","1910.999999847263","instructions","4","20772","0.0-4.0","SS1613100211075","instructions","","","","","","","","","","","","","","",""
"","4893.000000156462","html-keyboard-response","5","25672","0.0-5.0","SS1613100211075","instructions","","49","","","","","<video width ='960' height = '540' autoplay muted><source src='images/stimuli/wall_pref.mp4' type='video/mp4'></video>","1","left","25%","","","","",""
"","3216.9999997131526","sequential-stimulus-presentation","6","29701","0.0-6.0","SS1613100211075","pref_reveal","","40","800","4016.9999997131526","null","null","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":1996.999999973923},{""page_index"":1,""viewing_time"":730.999999679625},{""page_index"":2,""viewing_time"":1074.0000000223517},{""page_index"":3,""viewing_time"":790.0000000372529}]","4592.999999877065","instructions","7","34295","0.0-7.0","SS1613100211075","instructions","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","8","35329","0.0-8.0-0.0","SS1613100211075","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","",""
"","2217.9999998770654","sequential-stimulus-presentation","9","38361","0.0-8.0-1.0","SS1613100211075","trial","","40","800","3017.9999998770654","images/stimuli/spore_stims/complex_11_B_c.gif","images/stimuli/spore_stims/complex_11_A_c.gif","","","","","0","complex_similar","images/stimuli/spore_stims/complex_11_A_c.gif","left",""
"","null","html-keyboard-response","10","39638","0.0-8.0-0.1","SS1613100211075","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","",""
"","467.00000017881393","sequential-stimulus-presentation","11","40905","0.0-8.0-1.1","SS1613100211075","trial","","40","800","1267.000000178814","images/stimuli/spore_stims/complex_11_B_c.gif","images/stimuli/spore_stims/complex_11_A_c.gif","","","","","0","complex_similar","images/stimuli/spore_stims/complex_11_A_c.gif","left",""
"","null","html-keyboard-response","12","41957","0.0-8.0-0.2","SS1613100211075","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","",""
"","120.9999998100102","sequential-stimulus-presentation","13","42885","0.0-8.0-1.2","SS1613100211075","trial","","40","800","920.9999998100102","images/stimuli/spore_stims/complex_11_B_c.gif","images/stimuli/spore_stims/complex_11_A_c.gif","","","","","0","complex_similar","images/stimuli/spore_stims/complex_11_A_c.gif","left",""
"","null","html-keyboard-response","14","44017","0.0-8.0-0.3","SS1613100211075","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","",""
"","250","sequential-stimulus-presentation","15","45072","0.0-8.0-1.3","SS1613100211075","trial","","40","800","1050","images/stimuli/spore_stims/complex_11_B_c.gif","images/stimuli/spore_stims/complex_11_A_c.gif","","","","","0","complex_similar","images/stimuli/spore_stims/complex_11_A_c.gif","left",""
"","null","html-keyboard-response","16","45984","0.0-8.0-0.4","SS1613100211075","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","",""
"","516.9999999925494","sequential-stimulus-presentation","17","47306","0.0-8.0-1.4","SS1613100211075","trial","","40","800","1316.9999999925494","images/stimuli/spore_stims/complex_11_B_c.gif","images/stimuli/spore_stims/complex_11_A_c.gif","","","","","0","complex_similar","images/stimuli/spore_stims/complex_11_A_c.gif","left",""
"","null","html-keyboard-response","18","48424","0.0-8.0-0.5","SS1613100211075","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","",""
"","33.00000028684735","sequential-stimulus-presentation","19","49262","0.0-8.0-1.5","SS1613100211075","trial","","40","800","833.0000002868474","images/stimuli/spore_stims/complex_11_B_c.gif","images/stimuli/spore_stims/complex_11_A_c.gif","","","","","0","complex_similar","images/stimuli/spore_stims/complex_11_B_c.gif","right",""
"","null","html-keyboard-response","20","50217","0.0-8.0-0.6","SS1613100211075","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","",""
"","179.0000000037253","sequential-stimulus-presentation","21","51228","0.0-8.0-1.6","SS1613100211075","trial","","40","800","979.0000000037253","images/stimuli/spore_stims/complex_11_B_c.gif","images/stimuli/spore_stims/complex_11_A_c.gif","","","","","0","complex_similar","images/stimuli/spore_stims/complex_11_A_c.gif","left",""
"","null","html-keyboard-response","22","52404","0.0-8.0-0.7","SS1613100211075","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","",""
"","134.0000000782311","sequential-stimulus-presentation","23","53346","0.0-8.0-1.7","SS1613100211075","trial","","40","800","934.0000000782311","images/stimuli/spore_stims/complex_11_B_c.gif","images/stimuli/spore_stims/complex_11_A_c.gif","","","","","0","complex_similar","images/stimuli/spore_stims/complex_11_A_c.gif","left",""
"","206.99999993667006","html-keyboard-response","24","53568","0.0-9.0","SS1613100211075","pref_question","","51","","","","","<video width ='960' height = '540' style='padding-top:8%' autoplay muted><source src='images/stimuli/wall_pref.mp4' type='video/mp4'></video>","3","right","66%","0","","","",""
"","157.00000012293458","sequential-stimulus-presentation","25","54531","0.0-10.0","SS1613100211075","pref_reveal","","40","800","957.0000001229346","null","null","","","","","0","","","","deviant"
"","null","html-keyboard-response","26","55364","0.0-11.0-0.0","SS1613100211075","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","",""
