"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","stimulus","wall_pref","location","location_percent","block_number","block_type","stimulus_displayed","position_displayed","stim_type_selected"
"[{""page_index"":0,""viewing_time"":2676.7699997872114}]","2677.9950000345707","instructions","0","2682","0.0-0.0","SS1613139560548","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":2115.7500008121133},{""page_index"":1,""viewing_time"":5160.325000062585}]","7276.985000818968","instructions","1","11968","0.0-1.0","SS1613139560548","instructions","","","","","","","","","","","","","","",""
"","1509.9150007590652","sequential-stimulus-presentation","2","14297","0.0-2.0","SS1613139560548","","","40","800","2309.915000759065","null","null","","","","","","","","",""
"","450.2649996429682","sequential-stimulus-presentation","3","15554","0.0-3.0","SS1613139560548","","","40","800","1250.2649996429682","null","null","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":3577.355000190437}]","3578.2700004056096","instructions","4","19139","0.0-4.0","SS1613139560548","instructions","","","","","","","","","","","","","","",""
"","2380.0500007346272","html-keyboard-response","5","21530","0.0-5.0","SS1613139560548","instructions","","50","","","","","<video width ='960' height = '540' autoplay muted><source src='images/stimuli/wall_pref.mp4' type='video/mp4'></video>","2","middle","45%","","","","",""
"","1357.005000114441","sequential-stimulus-presentation","6","23710","0.0-6.0","SS1613139560548","pref_reveal","","40","800","2157.005000114441","null","null","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":1364.7250002250075},{""page_index"":1,""viewing_time"":1352.5799997150898},{""page_index"":2,""viewing_time"":1447.6100001484156},{""page_index"":3,""viewing_time"":1216.2850005552173}]","5381.90000038594","instructions","7","29096","0.0-7.0","SS1613139560548","instructions","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","8","30257","0.0-8.0-0.0","SS1613139560548","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","",""
"","1.2849997729063034","sequential-stimulus-presentation","9","31080","0.0-8.0-1.0","SS1613139560548","trial","","40","800","801.2849997729063","images/stimuli/spore_stims/simple_06_B_a.gif","images/stimuli/spore_stims/simple_17_A_d.gif","","","","","0","simple_dissimilar","images/stimuli/spore_stims/simple_17_A_d.gif","left",""
"","null","html-keyboard-response","10","31919","0.0-8.0-0.1","SS1613139560548","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","",""
"","887.1400002390146","sequential-stimulus-presentation","11","33636","0.0-8.0-1.1","SS1613139560548","trial","","40","800","1687.1400002390146","images/stimuli/spore_stims/simple_06_B_a.gif","images/stimuli/spore_stims/simple_17_A_d.gif","","","","","0","simple_dissimilar","images/stimuli/spore_stims/simple_17_A_d.gif","left",""
"","null","html-keyboard-response","12","34776","0.0-8.0-0.2","SS1613139560548","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","",""
"","209.4649998471141","sequential-stimulus-presentation","13","35805","0.0-8.0-1.2","SS1613139560548","trial","","40","800","1009.4649998471141","images/stimuli/spore_stims/simple_06_B_a.gif","images/stimuli/spore_stims/simple_17_A_d.gif","","","","","0","simple_dissimilar","images/stimuli/spore_stims/simple_17_A_d.gif","left",""
"","null","html-keyboard-response","14","36895","0.0-8.0-0.3","SS1613139560548","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","",""
"","185.85499934852123","sequential-stimulus-presentation","15","37892","0.0-8.0-1.3","SS1613139560548","trial","","40","800","985.8549993485212","images/stimuli/spore_stims/simple_06_B_a.gif","images/stimuli/spore_stims/simple_17_A_d.gif","","","","","0","simple_dissimilar","images/stimuli/spore_stims/simple_17_A_d.gif","left",""
