"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","stimulus","wall_pref","location","location_percent","block_number","block_type","stimulus_displayed","position_displayed","stim_type_selected"
"[{""page_index"":0,""viewing_time"":38409.79999999763}]","38411.17999999915","instructions","0","38416","0.0-0.0","SS1613082005862","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":819.6400000015274},{""page_index"":1,""viewing_time"":2551.72500000117}]","3372.080000001006","instructions","1","43795","0.0-1.0","SS1613082005862","instructions","","","","","","","","","","","","","","",""
"","1857.0099999997183","sequential-stimulus-presentation","2","46466","0.0-2.0","SS1613082005862","","","40","800","2657.0099999997183","null","null","","","","","","","","",""
"","272.59500000218395","sequential-stimulus-presentation","3","47545","0.0-3.0","SS1613082005862","","","40","800","1072.595000002184","null","null","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":725.5999999979394}]","726.104999997915","instructions","4","48273","0.0-4.0","SS1613082005862","instructions","","","","","","","","","","","","","","",""
"","2369.719999998779","html-keyboard-response","5","50674","0.0-5.0","SS1613082005862","instructions","","98","","","","","<video width ='960' height = '540' autoplay muted><source src='images/stimuli/wall_pref.mp4' type='video/mp4'></video>","2","middle","45%","","","","",""
"","1448.7799999988056","sequential-stimulus-presentation","6","52937","0.0-6.0","SS1613082005862","pref_reveal","","40","800","2248.7799999988056","null","null","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":946.8600000000151},{""page_index"":1,""viewing_time"":280.0200000019686},{""page_index"":2,""viewing_time"":839.2199999980221},{""page_index"":3,""viewing_time"":672.5699999988137}]","2739.22500000117","instructions","7","55680","0.0-7.0","SS1613082005862","instructions","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","8","56554","0.0-8.0-0.0","SS1613082005862","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","",""
"","624.6600000013132","sequential-stimulus-presentation","9","57993","0.0-8.0-1.0","SS1613082005862","trial","","40","800","1424.6600000013132","images/stimuli/spore_stims/simple_18_A_b.gif","images/stimuli/spore_stims/simple_05_B_b.gif","","","","","0","simple_dissimilar","images/stimuli/spore_stims/simple_05_B_b.gif","left",""
"","null","html-keyboard-response","10","58800","0.0-8.0-0.1","SS1613082005862","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","",""
"","19.725000001926674","sequential-stimulus-presentation","11","59632","0.0-8.0-1.1","SS1613082005862","trial","","40","800","819.7250000019267","images/stimuli/spore_stims/simple_18_A_b.gif","images/stimuli/spore_stims/simple_05_B_b.gif","","","","","0","simple_dissimilar","images/stimuli/spore_stims/simple_05_B_b.gif","left",""
"","null","html-keyboard-response","12","60716","0.0-8.0-0.2","SS1613082005862","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","",""
"","3420.685000000958","sequential-stimulus-presentation","13","64969","0.0-8.0-1.2","SS1613082005862","trial","","40","800","4220.685000000958","images/stimuli/spore_stims/simple_18_A_b.gif","images/stimuli/spore_stims/simple_05_B_b.gif","","","","","0","simple_dissimilar","images/stimuli/spore_stims/simple_05_B_b.gif","left",""
"","null","html-keyboard-response","14","66053","0.0-8.0-0.3","SS1613082005862","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","",""
"","293.24500000075204","sequential-stimulus-presentation","15","67161","0.0-8.0-1.3","SS1613082005862","trial","","40","800","1093.245000000752","images/stimuli/spore_stims/simple_18_A_b.gif","images/stimuli/spore_stims/simple_05_B_b.gif","","","","","0","simple_dissimilar","images/stimuli/spore_stims/simple_05_B_b.gif","left",""
"","null","html-keyboard-response","16","68370","0.0-8.0-0.4","SS1613082005862","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","",""
"","89.48500000042259","sequential-stimulus-presentation","17","69273","0.0-8.0-1.4","SS1613082005862","trial","","40","800","889.4850000004226","images/stimuli/spore_stims/simple_18_A_b.gif","images/stimuli/spore_stims/simple_05_B_b.gif","","","","","0","simple_dissimilar","images/stimuli/spore_stims/simple_05_B_b.gif","left",""
"","null","html-keyboard-response","18","70130","0.0-8.0-0.5","SS1613082005862","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","",""
"","90.21999999822583","sequential-stimulus-presentation","19","71032","0.0-8.0-1.5","SS1613082005862","trial","","40","800","890.2199999982258","images/stimuli/spore_stims/simple_18_A_b.gif","images/stimuli/spore_stims/simple_05_B_b.gif","","","","","0","simple_dissimilar","images/stimuli/spore_stims/simple_05_B_b.gif","left",""
"","null","html-keyboard-response","20","71906","0.0-8.0-0.6","SS1613082005862","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","",""
"","279.81999999974505","sequential-stimulus-presentation","21","72999","0.0-8.0-1.6","SS1613082005862","trial","","40","800","1079.819999999745","images/stimuli/spore_stims/simple_18_A_b.gif","images/stimuli/spore_stims/simple_05_B_b.gif","","","","","0","simple_dissimilar","images/stimuli/spore_stims/simple_05_B_b.gif","left",""
"","null","html-keyboard-response","22","74254","0.0-8.0-0.7","SS1613082005862","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","",""
"","1093.5800000006566","sequential-stimulus-presentation","23","76159","0.0-8.0-1.7","SS1613082005862","trial","","40","800","1893.5800000006566","images/stimuli/spore_stims/simple_18_A_b.gif","images/stimuli/spore_stims/simple_05_B_b.gif","","","","","0","simple_dissimilar","images/stimuli/spore_stims/simple_18_A_b.gif","right",""
"","1757.6300000000629","html-keyboard-response","24","77928","0.0-9.0","SS1613082005862","pref_question","","99","","","","","<video width ='960' height = '540' style='padding-top:8%' autoplay muted><source src='images/stimuli/wall_pref.mp4' type='video/mp4'></video>","3","right","66%","0","","","",""
"","1322.2599999971862","sequential-stimulus-presentation","25","80072","0.0-10.0","SS1613082005862","pref_reveal","","40","800","2122.2599999971862","null","null","","","","","0","","","","deviant"
"","null","html-keyboard-response","26","80961","0.0-11.0-0.0","SS1613082005862","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","",""
