"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","stimulus","wall_pref","location","location_percent","block_number","block_type","stimulus_displayed","position_displayed","stim_type_selected","responses","question_order","stimulus_left","stimulus_right"
"[{""page_index"":0,""viewing_time"":7793.084999999337}]","7793.334999999388","instructions","0","7795","0.0-0.0","SS1613141601490","","","","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":31188.3399999997},{""page_index"":1,""viewing_time"":6552.095000000008}]","37740.60499999996","instructions","1","47538","0.0-1.0","SS1613141601490","instructions","","","","","","","","","","","","","","","","","","",""
"","6947.715000000244","sequential-stimulus-presentation","2","55291","0.0-2.0","SS1613141601490","","","40","800","7747.715000000244","null","null","","","","","","","","","","","","",""
"","4178.42000000018","sequential-stimulus-presentation","3","60274","0.0-3.0","SS1613141601490","","","40","800","4978.42000000018","null","null","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":6223.544999999838}]","6223.709999999293","instructions","4","66498","0.0-4.0","SS1613141601490","instructions","","","","","","","","","","","","","","","","","","",""
"","8773.960000000443","html-keyboard-response","5","75274","0.0-5.0","SS1613141601490","instructions","","50","","","","","<video width ='960' height = '540' autoplay muted><source src='images/stimuli/wall_pref.mp4' type='video/mp4'></video>","2","middle","45%","","","","","","","","",""
"","1275.8949999997712","sequential-stimulus-presentation","6","77354","0.0-6.0","SS1613141601490","pref_reveal","","40","800","2075.8949999997712","null","null","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":9839.10500000001},{""page_index"":1,""viewing_time"":5239.870000000345},{""page_index"":2,""viewing_time"":1271.7999999995227},{""page_index"":3,""viewing_time"":904.3400000000547}]","17255.285000000178","instructions","7","94610","0.0-7.0","SS1613141601490","instructions","","","","","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","8","95840","0.0-8.0-0.0","SS1613141601490","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","2504.974999999831","sequential-stimulus-presentation","9","99155","0.0-8.0-1.0","SS1613141601490","trial","","40","800","3304.974999999831","images/stimuli/spore_stims/simple_14_A_b.gif","images/stimuli/spore_stims/simple_16_A_c.gif","","","","","0","simple_dissimilar","images/stimuli/spore_stims/simple_16_A_c.gif","right","","","","",""
"","null","html-keyboard-response","10","100302","0.0-8.0-0.1","SS1613141601490","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","1346.8749999992724","sequential-stimulus-presentation","11","102455","0.0-8.0-1.1","SS1613141601490","trial","","40","800","2146.8749999992724","images/stimuli/spore_stims/simple_14_A_b.gif","images/stimuli/spore_stims/simple_16_A_c.gif","","","","","0","simple_dissimilar","images/stimuli/spore_stims/simple_16_A_c.gif","right","","","","",""
"","null","html-keyboard-response","12","103372","0.0-8.0-0.2","SS1613141601490","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","789.8500000001077","sequential-stimulus-presentation","13","104965","0.0-8.0-1.2","SS1613141601490","trial","","40","800","1589.8500000001077","images/stimuli/spore_stims/simple_14_A_b.gif","images/stimuli/spore_stims/simple_16_A_c.gif","","","","","0","simple_dissimilar","images/stimuli/spore_stims/simple_16_A_c.gif","right","","","","",""
"","null","html-keyboard-response","14","106188","0.0-8.0-0.3","SS1613141601490","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","478.32500000004075","sequential-stimulus-presentation","15","107474","0.0-8.0-1.3","SS1613141601490","trial","","40","800","1278.3250000000407","images/stimuli/spore_stims/simple_14_A_b.gif","images/stimuli/spore_stims/simple_16_A_c.gif","","","","","0","simple_dissimilar","images/stimuli/spore_stims/simple_16_A_c.gif","right","","","","",""
"","null","html-keyboard-response","16","108386","0.0-8.0-0.4","SS1613141601490","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","2766.169999999882","sequential-stimulus-presentation","17","111954","0.0-8.0-1.4","SS1613141601490","trial","","40","800","3566.169999999882","images/stimuli/spore_stims/simple_14_A_b.gif","images/stimuli/spore_stims/simple_16_A_c.gif","","","","","0","simple_dissimilar","images/stimuli/spore_stims/simple_16_A_c.gif","right","","","","",""
"","null","html-keyboard-response","18","112999","0.0-8.0-0.5","SS1613141601490","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","4606.819999999978","sequential-stimulus-presentation","19","118411","0.0-8.0-1.5","SS1613141601490","trial","","40","800","5406.819999999978","images/stimuli/spore_stims/simple_14_A_b.gif","images/stimuli/spore_stims/simple_16_A_c.gif","","","","","0","simple_dissimilar","images/stimuli/spore_stims/simple_14_A_b.gif","middle","","","","",""
"","null","html-keyboard-response","20","119298","0.0-8.0-0.6","SS1613141601490","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","499.01999999929103","sequential-stimulus-presentation","21","120605","0.0-8.0-1.6","SS1613141601490","trial","","40","800","1299.019999999291","images/stimuli/spore_stims/simple_14_A_b.gif","images/stimuli/spore_stims/simple_16_A_c.gif","","","","","0","simple_dissimilar","images/stimuli/spore_stims/simple_16_A_c.gif","right","","","","",""
"","null","html-keyboard-response","22","121675","0.0-8.0-0.7","SS1613141601490","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
