"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","stimulus","wall_pref","location","location_percent","block_number","block_type","stimulus_displayed","position_displayed","stim_type_selected","responses","question_order","stimulus_left","stimulus_right"
"[{""page_index"":0,""viewing_time"":8354.960000000123}]","8355.689999999871","instructions","0","8358","0.0-0.0","SS1613140029152","","","","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":33283.87999999995},{""page_index"":1,""viewing_time"":10279.91500000008}]","43564.1800000003","instructions","1","53924","0.0-1.0","SS1613140029152","instructions","","","","","","","","","","","","","","","","","","",""
"","19929.910000000295","sequential-stimulus-presentation","2","74661","0.0-2.0","SS1613140029152","","","40","800","20729.910000000295","null","null","","","","","","","","","","","","",""
"","10138.039999999819","sequential-stimulus-presentation","3","85604","0.0-3.0","SS1613140029152","","","40","800","10938.039999999819","null","null","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":14014.790000000168}]","14015.16499999979","instructions","4","99621","0.0-4.0","SS1613140029152","instructions","","","","","","","","","","","","","","","","","","",""
"","64081.914999999746","html-keyboard-response","5","163708","0.0-5.0","SS1613140029152","instructions","","97","","","","","<video width ='960' height = '540' autoplay muted><source src='images/stimuli/wall_pref.mp4' type='video/mp4'></video>","1","left","25%","","","","","","","","",""
"","6347.71499999988","sequential-stimulus-presentation","6","170863","0.0-6.0","SS1613140029152","pref_reveal","","40","800","7147.71499999988","null","null","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":20092.44000000035},{""page_index"":1,""viewing_time"":7735.635000000009},{""page_index"":2,""viewing_time"":2800.424999999901},{""page_index"":3,""viewing_time"":2703.9700000000303}]","33332.85500000013","instructions","7","204197","0.0-7.0","SS1613140029152","instructions","","","","","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","8","205158","0.0-8.0-0.0","SS1613140029152","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","20968.684999999794","sequential-stimulus-presentation","9","226938","0.0-8.0-1.0","SS1613140029152","trial","","40","800","21768.684999999794","images/stimuli/spore_stims/simple_14_B_d.gif","images/stimuli/spore_stims/simple_04_B_c.gif","","","","","0","simple_dissimilar","images/stimuli/spore_stims/simple_04_B_c.gif","middle","","","","",""
"","null","html-keyboard-response","10","227876","0.0-8.0-0.1","SS1613140029152","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","19469.90499999991","sequential-stimulus-presentation","11","248155","0.0-8.0-1.1","SS1613140029152","trial","","40","800","20269.90499999991","images/stimuli/spore_stims/simple_14_B_d.gif","images/stimuli/spore_stims/simple_04_B_c.gif","","","","","0","simple_dissimilar","images/stimuli/spore_stims/simple_04_B_c.gif","middle","","","","",""
"","null","html-keyboard-response","12","248986","0.0-8.0-0.2","SS1613140029152","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","15361.989999999874","sequential-stimulus-presentation","13","265160","0.0-8.0-1.2","SS1613140029152","trial","","40","800","16161.989999999874","images/stimuli/spore_stims/simple_14_B_d.gif","images/stimuli/spore_stims/simple_04_B_c.gif","","","","","0","simple_dissimilar","images/stimuli/spore_stims/simple_04_B_c.gif","middle","","","","",""
"","null","html-keyboard-response","14","266363","0.0-8.0-0.3","SS1613140029152","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","12312.449999999895","sequential-stimulus-presentation","15","279488","0.0-8.0-1.3","SS1613140029152","trial","","40","800","13112.449999999895","images/stimuli/spore_stims/simple_14_B_d.gif","images/stimuli/spore_stims/simple_04_B_c.gif","","","","","0","simple_dissimilar","images/stimuli/spore_stims/simple_14_B_d.gif","right","","","","",""
"","null","html-keyboard-response","16","280592","0.0-8.0-0.4","SS1613140029152","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","22213.185000000056","sequential-stimulus-presentation","17","303618","0.0-8.0-1.4","SS1613140029152","trial","","40","800","23013.185000000056","images/stimuli/spore_stims/simple_14_B_d.gif","images/stimuli/spore_stims/simple_04_B_c.gif","","","","","0","simple_dissimilar","images/stimuli/spore_stims/simple_04_B_c.gif","middle","","","","",""
"","null","html-keyboard-response","18","304595","0.0-8.0-0.5","SS1613140029152","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","15414.714999999851","sequential-stimulus-presentation","19","320818","0.0-8.0-1.5","SS1613140029152","trial","","40","800","16214.714999999851","images/stimuli/spore_stims/simple_14_B_d.gif","images/stimuli/spore_stims/simple_04_B_c.gif","","","","","0","simple_dissimilar","images/stimuli/spore_stims/simple_04_B_c.gif","middle","","","","",""
"","null","html-keyboard-response","20","321842","0.0-8.0-0.6","SS1613140029152","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","22637.744999999995","sequential-stimulus-presentation","21","345301","0.0-8.0-1.6","SS1613140029152","trial","","40","800","23437.744999999995","images/stimuli/spore_stims/simple_14_B_d.gif","images/stimuli/spore_stims/simple_04_B_c.gif","","","","","0","simple_dissimilar","images/stimuli/spore_stims/simple_04_B_c.gif","middle","","","","",""
"","null","html-keyboard-response","22","346178","0.0-8.0-0.7","SS1613140029152","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
