"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","stimulus","wall_pref","location","location_percent","block_number","block_type","stimulus_displayed","position_displayed","stim_type_selected","responses","question_order","stimulus_left","stimulus_right"
"[{""page_index"":0,""viewing_time"":15997.200000012526}]","15999.139999999898","instructions","0","16002","0.0-0.0","SS1613138315558","","","","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":1750.5850000015926},{""page_index"":1,""viewing_time"":3157.7200000174344}]","4908.820000011474","instructions","1","22916","0.0-1.0","SS1613138315558","instructions","","","","","","","","","","","","","","","","","","",""
"","6804.685000010068","sequential-stimulus-presentation","2","30535","0.0-2.0","SS1613138315558","","","40","800","7604.685000010068","null","null","","","","","","","","","","","","",""
"","413.27000001911074","sequential-stimulus-presentation","3","31770","0.0-3.0","SS1613138315558","","","40","800","1213.2700000191107","null","null","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":2473.984999989625}]","2474.6649999869987","instructions","4","34247","0.0-4.0","SS1613138315558","instructions","","","","","","","","","","","","","","","","","","",""
"","5068.104999983916","html-keyboard-response","5","39323","0.0-5.0","SS1613138315558","instructions","","50","","","","","<video width ='960' height = '540' autoplay muted><source src='images/stimuli/wall_pref.mp4' type='video/mp4'></video>","2","middle","45%","","","","","","","","",""
"","728.6200000089593","sequential-stimulus-presentation","6","40872","0.0-6.0","SS1613138315558","pref_reveal","","40","800","1528.6200000089593","null","null","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":1151.7649999877904},{""page_index"":1,""viewing_time"":274.0150000026915},{""page_index"":2,""viewing_time"":276.77500000572763},{""page_index"":3,""viewing_time"":460.11499999440275}]","2163.089999987278","instructions","7","43036","0.0-7.0","SS1613138315558","instructions","","","","","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","8","44254","0.0-8.0-0.0","SS1613138315558","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","317.6499999826774","sequential-stimulus-presentation","9","45384","0.0-8.0-1.0","SS1613138315558","trial","","40","800","1117.6499999826774","images/stimuli/spore_stims/simple_13_A_a.gif","images/stimuli/spore_stims/simple_13_B_a.gif","","","","","0","simple_similar","images/stimuli/spore_stims/simple_13_B_a.gif","right","","","","",""
"","null","html-keyboard-response","10","46354","0.0-8.0-0.1","SS1613138315558","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","124.81999999727122","sequential-stimulus-presentation","11","47296","0.0-8.0-1.1","SS1613138315558","trial","","40","800","924.8199999972712","images/stimuli/spore_stims/simple_13_A_a.gif","images/stimuli/spore_stims/simple_13_B_a.gif","","","","","0","simple_similar","images/stimuli/spore_stims/simple_13_B_a.gif","right","","","","",""
"","null","html-keyboard-response","12","48440","0.0-8.0-0.2","SS1613138315558","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","11.304999992717057","sequential-stimulus-presentation","13","49272","0.0-8.0-1.2","SS1613138315558","trial","","40","800","811.3049999927171","images/stimuli/spore_stims/simple_13_A_a.gif","images/stimuli/spore_stims/simple_13_B_a.gif","","","","","0","simple_similar","images/stimuli/spore_stims/simple_13_B_a.gif","right","","","","",""
"","null","html-keyboard-response","14","50515","0.0-8.0-0.3","SS1613138315558","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","107.64999999082647","sequential-stimulus-presentation","15","51438","0.0-8.0-1.3","SS1613138315558","trial","","40","800","907.6499999908265","images/stimuli/spore_stims/simple_13_A_a.gif","images/stimuli/spore_stims/simple_13_B_a.gif","","","","","0","simple_similar","images/stimuli/spore_stims/simple_13_B_a.gif","right","","","","",""
"","null","html-keyboard-response","16","52710","0.0-8.0-0.4","SS1613138315558","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","162.58500001276843","sequential-stimulus-presentation","17","53698","0.0-8.0-1.4","SS1613138315558","trial","","40","800","962.5850000127684","images/stimuli/spore_stims/simple_13_A_a.gif","images/stimuli/spore_stims/simple_13_B_a.gif","","","","","0","simple_similar","images/stimuli/spore_stims/simple_13_B_a.gif","right","","","","",""
"","null","html-keyboard-response","18","54703","0.0-8.0-0.5","SS1613138315558","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","72.1250000060536","sequential-stimulus-presentation","19","55586","0.0-8.0-1.5","SS1613138315558","trial","","40","800","872.1250000060536","images/stimuli/spore_stims/simple_13_A_a.gif","images/stimuli/spore_stims/simple_13_B_a.gif","","","","","0","simple_similar","images/stimuli/spore_stims/simple_13_B_a.gif","right","","","","",""
"","null","html-keyboard-response","20","56415","0.0-8.0-0.6","SS1613138315558","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","95.1049999857787","sequential-stimulus-presentation","21","57330","0.0-8.0-1.6","SS1613138315558","trial","","40","800","895.1049999857787","images/stimuli/spore_stims/simple_13_A_a.gif","images/stimuli/spore_stims/simple_13_B_a.gif","","","","","0","simple_similar","images/stimuli/spore_stims/simple_13_B_a.gif","right","","","","",""
"","null","html-keyboard-response","22","58178","0.0-8.0-0.7","SS1613138315558","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","232.9850000096485","sequential-stimulus-presentation","23","59231","0.0-8.0-1.7","SS1613138315558","trial","","40","800","1032.9850000096485","images/stimuli/spore_stims/simple_13_A_a.gif","images/stimuli/spore_stims/simple_13_B_a.gif","","","","","0","simple_similar","images/stimuli/spore_stims/simple_13_A_a.gif","middle","","","","",""
