"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","stimulus","wall_pref","location","location_percent","block_number","block_type","stimulus_displayed","position_displayed","stim_type_selected","responses","question_order","stimulus_left","stimulus_right"
"[{""page_index"":0,""viewing_time"":8661.854999998468}]","8662.994999998773","instructions","0","8665","0.0-0.0","SS1613175453447","","","","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":10702.774999997928},{""page_index"":1,""viewing_time"":5373.030000002473}]","16076.170000000275","instructions","1","26745","0.0-1.0","SS1613175453447","instructions","","","","","","","","","","","","","","","","","","",""
"","4765.790000004927","sequential-stimulus-presentation","2","32322","0.0-2.0","SS1613175453447","","","40","800","5565.790000004927","null","null","","","","","","","","","","","","",""
"","3133.5499999986496","sequential-stimulus-presentation","3","36261","0.0-3.0","SS1613175453447","","","40","800","3933.5499999986496","null","null","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":3152.0850000015344}]","3152.57500000007","instructions","4","39416","0.0-4.0","SS1613175453447","instructions","","","","","","","","","","","","","","","","","","",""
"","13067.019999994955","html-keyboard-response","5","52487","0.0-5.0","SS1613175453447","instructions","","50","","","","","<video width ='960' height = '540' autoplay muted><source src='images/stimuli/wall_pref.mp4' type='video/mp4'></video>","2","middle","45%","","","","","","","","",""
"","1054.6249999970314","sequential-stimulus-presentation","6","54345","0.0-6.0","SS1613175453447","pref_reveal","","40","800","1854.6249999970314","null","null","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":5409.144999997807},{""page_index"":1,""viewing_time"":3187.4300000054063},{""page_index"":2,""viewing_time"":1253.3699999985402},{""page_index"":3,""viewing_time"":896.3949999961187}]","10746.695000001637","instructions","7","65093","0.0-7.0","SS1613175453447","instructions","","","","","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","8","66008","0.0-8.0-0.0","SS1613175453447","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","2331.7600000009406","sequential-stimulus-presentation","9","69149","0.0-8.0-1.0","SS1613175453447","trial","","40","800","3131.7600000009406","images/stimuli/spore_stims/simple_02_A_b.gif","images/stimuli/spore_stims/simple_02_B_b.gif","","","","","0","simple_similar","images/stimuli/spore_stims/simple_02_B_b.gif","right","","","","",""
"","null","html-keyboard-response","10","70314","0.0-8.0-0.1","SS1613175453447","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","3625.574999998207","sequential-stimulus-presentation","11","74746","0.0-8.0-1.1","SS1613175453447","trial","","40","800","4425.574999998207","images/stimuli/spore_stims/simple_02_A_b.gif","images/stimuli/spore_stims/simple_02_B_b.gif","","","","","0","simple_similar","images/stimuli/spore_stims/simple_02_B_b.gif","right","","","","",""
"","null","html-keyboard-response","12","75901","0.0-8.0-0.2","SS1613175453447","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","4489.7300000011455","sequential-stimulus-presentation","13","81199","0.0-8.0-1.2","SS1613175453447","trial","","40","800","5289.7300000011455","images/stimuli/spore_stims/simple_02_A_b.gif","images/stimuli/spore_stims/simple_02_B_b.gif","","","","","0","simple_similar","images/stimuli/spore_stims/simple_02_B_b.gif","right","","","","",""
"","null","html-keyboard-response","14","82475","0.0-8.0-0.3","SS1613175453447","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","1541.5349999966566","sequential-stimulus-presentation","15","84824","0.0-8.0-1.3","SS1613175453447","trial","","40","800","2341.5349999966566","images/stimuli/spore_stims/simple_02_A_b.gif","images/stimuli/spore_stims/simple_02_B_b.gif","","","","","0","simple_similar","images/stimuli/spore_stims/simple_02_A_b.gif","left","","","","",""
"","null","html-keyboard-response","16","85939","0.0-8.0-0.4","SS1613175453447","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","762.589999998454","sequential-stimulus-presentation","17","87511","0.0-8.0-1.4","SS1613175453447","trial","","40","800","1562.589999998454","images/stimuli/spore_stims/simple_02_A_b.gif","images/stimuli/spore_stims/simple_02_B_b.gif","","","","","0","simple_similar","images/stimuli/spore_stims/simple_02_B_b.gif","right","","","","",""
"","null","html-keyboard-response","18","88387","0.0-8.0-0.5","SS1613175453447","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
