"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","stimulus","wall_pref","location","location_percent","block_number","block_type","stimulus_displayed","position_displayed","stim_type_selected","responses","question_order","stimulus_left","stimulus_right"
"[{""page_index"":0,""viewing_time"":156113.48500000895}]","156114.08500000834","instructions","0","156118","0.0-0.0","SS1613103369725","","","","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":1315.4799999902025},{""page_index"":1,""viewing_time"":2503.6350000009406}]","3819.5399999967776","instructions","1","161941","0.0-1.0","SS1613103369725","instructions","","","","","","","","","","","","","","","","","","",""
"","9716.95999999065","sequential-stimulus-presentation","2","172483","0.0-2.0","SS1613103369725","","","40","800","10516.95999999065","null","null","","","","","","","","","","","","",""
"","7431.7449999798555","sequential-stimulus-presentation","3","180721","0.0-3.0","SS1613103369725","","","40","800","8231.744999979855","null","null","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":1689.8999999975786}]","1690.260000003036","instructions","4","182413","0.0-4.0","SS1613103369725","instructions","","","","","","","","","","","","","","","","","","",""
"","15030.885000014678","html-keyboard-response","5","197449","0.0-5.0","SS1613103369725","instructions","","98","","","","","<video width ='960' height = '540' autoplay muted><source src='images/stimuli/wall_pref.mp4' type='video/mp4'></video>","2","middle","45%","","","","","","","","",""
"","3582.7750000171363","sequential-stimulus-presentation","6","201840","0.0-6.0","SS1613103369725","pref_reveal","","40","800","4382.775000017136","null","null","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":1642.359999998007},{""page_index"":1,""viewing_time"":2703.9850000001024},{""page_index"":2,""viewing_time"":1287.9749999847263},{""page_index"":3,""viewing_time"":1567.960000014864}]","7202.62999998522","instructions","7","209044","0.0-7.0","SS1613103369725","instructions","","","","","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","8","209930","0.0-8.0-0.0","SS1613103369725","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","4262.259999988601","sequential-stimulus-presentation","9","215002","0.0-8.0-1.0","SS1613103369725","trial","","40","800","5062.259999988601","images/stimuli/spore_stims/complex_02_B_a.gif","images/stimuli/spore_stims/complex_04_A_a.gif","","","","","0","complex_dissimilar","images/stimuli/spore_stims/complex_04_A_a.gif","right","","","","",""
"","null","html-keyboard-response","10","216007","0.0-8.0-0.1","SS1613103369725","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","723.1900000188034","sequential-stimulus-presentation","11","217537","0.0-8.0-1.1","SS1613103369725","trial","","40","800","1523.1900000188034","images/stimuli/spore_stims/complex_02_B_a.gif","images/stimuli/spore_stims/complex_04_A_a.gif","","","","","0","complex_dissimilar","images/stimuli/spore_stims/complex_04_A_a.gif","right","","","","",""
"","null","html-keyboard-response","12","218700","0.0-8.0-0.2","SS1613103369725","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","459.9400000006426","sequential-stimulus-presentation","13","219969","0.0-8.0-1.2","SS1613103369725","trial","","40","800","1259.9400000006426","images/stimuli/spore_stims/complex_02_B_a.gif","images/stimuli/spore_stims/complex_04_A_a.gif","","","","","0","complex_dissimilar","images/stimuli/spore_stims/complex_04_A_a.gif","right","","","","",""
"","null","html-keyboard-response","14","220851","0.0-8.0-0.3","SS1613103369725","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","1079.6449999907054","sequential-stimulus-presentation","15","222737","0.0-8.0-1.3","SS1613103369725","trial","","40","800","1879.6449999907054","images/stimuli/spore_stims/complex_02_B_a.gif","images/stimuli/spore_stims/complex_04_A_a.gif","","","","","0","complex_dissimilar","images/stimuli/spore_stims/complex_04_A_a.gif","right","","","","",""
"","null","html-keyboard-response","16","223849","0.0-8.0-0.4","SS1613103369725","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","193.15999999525957","sequential-stimulus-presentation","17","224849","0.0-8.0-1.4","SS1613103369725","trial","","40","800","993.1599999952596","images/stimuli/spore_stims/complex_02_B_a.gif","images/stimuli/spore_stims/complex_04_A_a.gif","","","","","0","complex_dissimilar","images/stimuli/spore_stims/complex_02_B_a.gif","left","","","","",""
"","null","html-keyboard-response","18","225811","0.0-8.0-0.5","SS1613103369725","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","538.7449999980163","sequential-stimulus-presentation","19","227184","0.0-8.0-1.5","SS1613103369725","trial","","40","800","1338.7449999980163","images/stimuli/spore_stims/complex_02_B_a.gif","images/stimuli/spore_stims/complex_04_A_a.gif","","","","","0","complex_dissimilar","images/stimuli/spore_stims/complex_04_A_a.gif","right","","","","",""
"","null","html-keyboard-response","20","228481","0.0-8.0-0.6","SS1613103369725","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","289.2549999814946","sequential-stimulus-presentation","21","229577","0.0-8.0-1.6","SS1613103369725","trial","","40","800","1089.2549999814946","images/stimuli/spore_stims/complex_02_B_a.gif","images/stimuli/spore_stims/complex_04_A_a.gif","","","","","0","complex_dissimilar","images/stimuli/spore_stims/complex_04_A_a.gif","right","","","","",""
"","null","html-keyboard-response","22","230624","0.0-8.0-0.7","SS1613103369725","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","450.010000000475","sequential-stimulus-presentation","23","231880","0.0-8.0-1.7","SS1613103369725","trial","","40","800","1250.010000000475","images/stimuli/spore_stims/complex_02_B_a.gif","images/stimuli/spore_stims/complex_04_A_a.gif","","","","","0","complex_dissimilar","images/stimuli/spore_stims/complex_04_A_a.gif","right","","","","",""
"","2827.5699999940116","html-keyboard-response","24","234713","0.0-9.0","SS1613103369725","pref_question","","99","","","","","<video width ='960' height = '540' style='padding-top:8%' autoplay muted><source src='images/stimuli/wall_pref.mp4' type='video/mp4'></video>","3","right","66%","0","","","","","","","",""
"","721.7249999812339","sequential-stimulus-presentation","25","236241","0.0-10.0","SS1613103369725","pref_reveal","","40","800","1521.7249999812339","null","null","","","","","0","","","","background","","","",""
"","null","html-keyboard-response","26","237046","0.0-11.0-0.0","SS1613103369725","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","251.86000001849607","sequential-stimulus-presentation","27","238105","0.0-11.0-1.0","SS1613103369725","trial","","40","800","1051.860000018496","images/stimuli/spore_stims/simple_04_B_a.gif","images/stimuli/spore_stims/simple_14_A_c.gif","","","","","1","simple_dissimilar","images/stimuli/spore_stims/simple_14_A_c.gif","left","","","","",""
"","null","html-keyboard-response","28","239153","0.0-11.0-0.1","SS1613103369725","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","914.4749999977648","sequential-stimulus-presentation","29","240872","0.0-11.0-1.1","SS1613103369725","trial","","40","800","1714.4749999977648","images/stimuli/spore_stims/simple_04_B_a.gif","images/stimuli/spore_stims/simple_14_A_c.gif","","","","","1","simple_dissimilar","images/stimuli/spore_stims/simple_14_A_c.gif","left","","","","",""
"","null","html-keyboard-response","30","242065","0.0-11.0-0.2","SS1613103369725","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","1375.9999999892898","sequential-stimulus-presentation","31","244249","0.0-11.0-1.2","SS1613103369725","trial","","40","800","2175.99999998929","images/stimuli/spore_stims/simple_04_B_a.gif","images/stimuli/spore_stims/simple_14_A_c.gif","","","","","1","simple_dissimilar","images/stimuli/spore_stims/simple_04_B_a.gif","middle","","","","",""
"","null","html-keyboard-response","32","245530","0.0-11.0-0.3","SS1613103369725","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","223.79499999806285","sequential-stimulus-presentation","33","246562","0.0-11.0-1.3","SS1613103369725","trial","","40","800","1023.7949999980628","images/stimuli/spore_stims/simple_04_B_a.gif","images/stimuli/spore_stims/simple_14_A_c.gif","","","","","1","simple_dissimilar","images/stimuli/spore_stims/simple_14_A_c.gif","left","","","","",""
"","null","html-keyboard-response","34","247471","0.0-11.0-0.4","SS1613103369725","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","280.8399999921676","sequential-stimulus-presentation","35","248577","0.0-11.0-1.4","SS1613103369725","trial","","40","800","1080.8399999921676","images/stimuli/spore_stims/simple_04_B_a.gif","images/stimuli/spore_stims/simple_14_A_c.gif","","","","","1","simple_dissimilar","images/stimuli/spore_stims/simple_14_A_c.gif","left","","","","",""
"","null","html-keyboard-response","36","249646","0.0-11.0-0.5","SS1613103369725","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","515.8400000073016","sequential-stimulus-presentation","37","250968","0.0-11.0-1.5","SS1613103369725","trial","","40","800","1315.8400000073016","images/stimuli/spore_stims/simple_04_B_a.gif","images/stimuli/spore_stims/simple_14_A_c.gif","","","","","1","simple_dissimilar","images/stimuli/spore_stims/simple_14_A_c.gif","left","","","","",""
"","null","html-keyboard-response","38","251833","0.0-11.0-0.6","SS1613103369725","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","304.7099999967031","sequential-stimulus-presentation","39","252944","0.0-11.0-1.6","SS1613103369725","trial","","40","800","1104.7099999967031","images/stimuli/spore_stims/simple_04_B_a.gif","images/stimuli/spore_stims/simple_14_A_c.gif","","","","","1","simple_dissimilar","images/stimuli/spore_stims/simple_14_A_c.gif","left","","","","",""
"","null","html-keyboard-response","40","253987","0.0-11.0-0.7","SS1613103369725","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","230.5750000232365","sequential-stimulus-presentation","41","255024","0.0-11.0-1.7","SS1613103369725","trial","","40","800","1030.5750000232365","images/stimuli/spore_stims/simple_04_B_a.gif","images/stimuli/spore_stims/simple_14_A_c.gif","","","","","1","simple_dissimilar","images/stimuli/spore_stims/simple_14_A_c.gif","left","","","","",""
"","1395.5950000090525","html-keyboard-response","42","256424","0.0-12.0","SS1613103369725","pref_question","","97","","","","","<video width ='960' height = '540' style='padding-top:8%' autoplay muted><source src='images/stimuli/wall_pref.mp4' type='video/mp4'></video>","1","left","25%","1","","","","","","","",""
"","561.6950000112411","sequential-stimulus-presentation","43","257792","0.0-13.0","SS1613103369725","pref_reveal","","40","800","1361.695000011241","null","null","","","","","1","","","","background","","","",""
"","null","html-keyboard-response","44","258892","0.0-14.0-0.0","SS1613103369725","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","373.2449999952223","sequential-stimulus-presentation","45","260072","0.0-14.0-1.0","SS1613103369725","trial","","40","800","1173.2449999952223","images/stimuli/spore_stims/complex_07_A_c.gif","images/stimuli/spore_stims/complex_20_B_a.gif","","","","","2","complex_dissimilar","images/stimuli/spore_stims/complex_20_B_a.gif","right","","","","",""
"","null","html-keyboard-response","46","261317","0.0-14.0-0.1","SS1613103369725","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","387.4599999981001","sequential-stimulus-presentation","47","262512","0.0-14.0-1.1","SS1613103369725","trial","","40","800","1187.4599999981","images/stimuli/spore_stims/complex_07_A_c.gif","images/stimuli/spore_stims/complex_20_B_a.gif","","","","","2","complex_dissimilar","images/stimuli/spore_stims/complex_20_B_a.gif","right","","","","",""
"","null","html-keyboard-response","48","263589","0.0-14.0-0.2","SS1613103369725","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","332.010000012815","sequential-stimulus-presentation","49","264728","0.0-14.0-1.2","SS1613103369725","trial","","40","800","1132.010000012815","images/stimuli/spore_stims/complex_07_A_c.gif","images/stimuli/spore_stims/complex_20_B_a.gif","","","","","2","complex_dissimilar","images/stimuli/spore_stims/complex_20_B_a.gif","right","","","","",""
"","null","html-keyboard-response","50","265690","0.0-14.0-0.3","SS1613103369725","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","461.7900000012014","sequential-stimulus-presentation","51","266960","0.0-14.0-1.3","SS1613103369725","trial","","40","800","1261.7900000012014","images/stimuli/spore_stims/complex_07_A_c.gif","images/stimuli/spore_stims/complex_20_B_a.gif","","","","","2","complex_dissimilar","images/stimuli/spore_stims/complex_20_B_a.gif","right","","","","",""
"","null","html-keyboard-response","52","267871","0.0-14.0-0.4","SS1613103369725","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","248.410000000149","sequential-stimulus-presentation","53","268928","0.0-14.0-1.4","SS1613103369725","trial","","40","800","1048.410000000149","images/stimuli/spore_stims/complex_07_A_c.gif","images/stimuli/spore_stims/complex_20_B_a.gif","","","","","2","complex_dissimilar","images/stimuli/spore_stims/complex_07_A_c.gif","middle","","","","",""
"","null","html-keyboard-response","54","270060","0.0-14.0-0.5","SS1613103369725","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","253.38000000920147","sequential-stimulus-presentation","55","271120","0.0-14.0-1.5","SS1613103369725","trial","","40","800","1053.3800000092015","images/stimuli/spore_stims/complex_07_A_c.gif","images/stimuli/spore_stims/complex_20_B_a.gif","","","","","2","complex_dissimilar","images/stimuli/spore_stims/complex_20_B_a.gif","right","","","","",""
"","null","html-keyboard-response","56","272185","0.0-14.0-0.6","SS1613103369725","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","336.09999998589046","sequential-stimulus-presentation","57","273352","0.0-14.0-1.6","SS1613103369725","trial","","40","800","1136.0999999858905","images/stimuli/spore_stims/complex_07_A_c.gif","images/stimuli/spore_stims/complex_20_B_a.gif","","","","","2","complex_dissimilar","images/stimuli/spore_stims/complex_20_B_a.gif","right","","","","",""
"","null","html-keyboard-response","58","274210","0.0-14.0-0.7","SS1613103369725","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","429.51499999617226","sequential-stimulus-presentation","59","275449","0.0-14.0-1.7","SS1613103369725","trial","","40","800","1229.5149999961723","images/stimuli/spore_stims/complex_07_A_c.gif","images/stimuli/spore_stims/complex_20_B_a.gif","","","","","2","complex_dissimilar","images/stimuli/spore_stims/complex_20_B_a.gif","right","","","","",""
"","1658.2499999785796","html-keyboard-response","60","277113","0.0-15.0","SS1613103369725","pref_question","","99","","","","","<video width ='960' height = '540' style='padding-top:8%' autoplay muted><source src='images/stimuli/wall_pref.mp4' type='video/mp4'></video>","3","right","66%","2","","","","","","","",""
"","441.08499999856576","sequential-stimulus-presentation","61","278361","0.0-16.0","SS1613103369725","pref_reveal","","40","800","1241.0849999985658","null","null","","","","","2","","","","background","","","",""
"","null","html-keyboard-response","62","279377","0.0-17.0-0.0","SS1613103369725","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","481.4699999988079","sequential-stimulus-presentation","63","280665","0.0-17.0-1.0","SS1613103369725","trial","","40","800","1281.469999998808","images/stimuli/spore_stims/simple_15_B_d.gif","images/stimuli/spore_stims/simple_15_A_d.gif","","","","","3","simple_similar","images/stimuli/spore_stims/simple_15_A_d.gif","left","","","","",""
"","null","html-keyboard-response","64","281514","0.0-17.0-0.1","SS1613103369725","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","303.99999997462146","sequential-stimulus-presentation","65","282625","0.0-17.0-1.1","SS1613103369725","trial","","40","800","1103.9999999746215","images/stimuli/spore_stims/simple_15_B_d.gif","images/stimuli/spore_stims/simple_15_A_d.gif","","","","","3","simple_similar","images/stimuli/spore_stims/simple_15_A_d.gif","left","","","","",""
"","null","html-keyboard-response","66","283836","0.0-17.0-0.2","SS1613103369725","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","318.7800000014249","sequential-stimulus-presentation","67","284961","0.0-17.0-1.2","SS1613103369725","trial","","40","800","1118.780000001425","images/stimuli/spore_stims/simple_15_B_d.gif","images/stimuli/spore_stims/simple_15_A_d.gif","","","","","3","simple_similar","images/stimuli/spore_stims/simple_15_B_d.gif","middle","","","","",""
"","null","html-keyboard-response","68","285793","0.0-17.0-0.3","SS1613103369725","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","271.6550000186544","sequential-stimulus-presentation","69","286873","0.0-17.0-1.3","SS1613103369725","trial","","40","800","1071.6550000186544","images/stimuli/spore_stims/simple_15_B_d.gif","images/stimuli/spore_stims/simple_15_A_d.gif","","","","","3","simple_similar","images/stimuli/spore_stims/simple_15_A_d.gif","left","","","","",""
"","null","html-keyboard-response","70","287793","0.0-17.0-0.4","SS1613103369725","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","297.5950000109151","sequential-stimulus-presentation","71","288897","0.0-17.0-1.4","SS1613103369725","trial","","40","800","1097.595000010915","images/stimuli/spore_stims/simple_15_B_d.gif","images/stimuli/spore_stims/simple_15_A_d.gif","","","","","3","simple_similar","images/stimuli/spore_stims/simple_15_A_d.gif","left","","","","",""
"","null","html-keyboard-response","72","290161","0.0-17.0-0.5","SS1613103369725","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","537.7800000132993","sequential-stimulus-presentation","73","291505","0.0-17.0-1.5","SS1613103369725","trial","","40","800","1337.7800000132993","images/stimuli/spore_stims/simple_15_B_d.gif","images/stimuli/spore_stims/simple_15_A_d.gif","","","","","3","simple_similar","images/stimuli/spore_stims/simple_15_A_d.gif","left","","","","",""
"","null","html-keyboard-response","74","292639","0.0-17.0-0.6","SS1613103369725","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","321.235000010347","sequential-stimulus-presentation","75","293769","0.0-17.0-1.6","SS1613103369725","trial","","40","800","1121.235000010347","images/stimuli/spore_stims/simple_15_B_d.gif","images/stimuli/spore_stims/simple_15_A_d.gif","","","","","3","simple_similar","images/stimuli/spore_stims/simple_15_A_d.gif","left","","","","",""
"","null","html-keyboard-response","76","294779","0.0-17.0-0.7","SS1613103369725","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","589.9649999919347","sequential-stimulus-presentation","77","296176","0.0-17.0-1.7","SS1613103369725","trial","","40","800","1389.9649999919347","images/stimuli/spore_stims/simple_15_B_d.gif","images/stimuli/spore_stims/simple_15_A_d.gif","","","","","3","simple_similar","images/stimuli/spore_stims/simple_15_A_d.gif","left","","","","",""
"","1249.9899999820627","html-keyboard-response","78","297433","0.0-18.0","SS1613103369725","pref_question","","98","","","","","<video width ='960' height = '540' style='padding-top:8%' autoplay muted><source src='images/stimuli/wall_pref.mp4' type='video/mp4'></video>","2","middle","45%","3","","","","","","","",""
"","568.8999999838416","sequential-stimulus-presentation","79","298808","0.0-19.0","SS1613103369725","pref_reveal","","40","800","1368.8999999838416","null","null","","","","","3","","","","deviant","","","",""
"","null","html-keyboard-response","80","299636","0.0-20.0-0.0","SS1613103369725","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
