"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","stimulus","wall_pref","location","location_percent","block_number","block_type","stimulus_displayed","position_displayed","stim_type_selected","responses","question_order","stimulus_left","stimulus_right"
"[{""page_index"":0,""viewing_time"":21646.504999953322}]","21646.7549999943","instructions","0","21647","0.0-0.0","SS1613084875219","","","","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":24788.635000004433},{""page_index"":1,""viewing_time"":12416.774999932386}]","37205.579999950714","instructions","1","60856","0.0-1.0","SS1613084875219","instructions","","","","","","","","","","","","","","","","","","",""
"","21245.17500004731","sequential-stimulus-presentation","2","82905","0.0-2.0","SS1613084875219","","","40","800","22045.17500004731","null","null","","","","","","","","","","","","",""
"","5289.630000013858","sequential-stimulus-presentation","3","89007","0.0-3.0","SS1613084875219","","","40","800","6089.630000013858","null","null","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":13424.025000073016}]","13424.195000086911","instructions","4","102431","0.0-4.0","SS1613084875219","instructions","","","","","","","","","","","","","","","","","","",""
"","26951.035000034608","html-keyboard-response","5","129385","0.0-5.0","SS1613084875219","instructions","","97","","","","","<video width ='960' height = '540' autoplay muted><source src='images/stimuli/wall_pref.mp4' type='video/mp4'></video>","1","left","25%","","","","","","","","",""
"","4706.379999988712","sequential-stimulus-presentation","6","134911","0.0-6.0","SS1613084875219","pref_reveal","","40","800","5506.379999988712","null","null","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":21671.635000035167},{""page_index"":1,""viewing_time"":12680.445000063628},{""page_index"":2,""viewing_time"":1919.469999964349},{""page_index"":3,""viewing_time"":2247.704999987036}]","38519.435000023805","instructions","7","173431","0.0-7.0","SS1613084875219","instructions","","","","","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","8","174615","0.0-8.0-0.0","SS1613084875219","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","4522.179999970831","sequential-stimulus-presentation","9","179943","0.0-8.0-1.0","SS1613084875219","trial","","40","800","5322.179999970831","images/stimuli/spore_stims/simple_12_A_a.gif","images/stimuli/spore_stims/simple_12_B_a.gif","","","","","0","simple_similar","images/stimuli/spore_stims/simple_12_B_a.gif","middle","","","","",""
