"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","stimulus","wall_pref","location","location_percent","block_number","block_type","stimulus_displayed","position_displayed","stim_type_selected","responses","question_order","stimulus_left","stimulus_right"
"[{""page_index"":0,""viewing_time"":6322.415000002366}]","6323.035000008531","instructions","0","6324","0.0-0.0","SS1613141047018","","","","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":8104.534999991301},{""page_index"":1,""viewing_time"":6360.285000002477}]","14464.97499999532","instructions","1","22801","0.0-1.0","SS1613141047018","instructions","","","","","","","","","","","","","","","","","","",""
"","6337.400000003981","sequential-stimulus-presentation","2","29944","0.0-2.0","SS1613141047018","","","40","800","7137.400000003981","null","null","","","","","","","","","","","","",""
"","3611.080000002403","sequential-stimulus-presentation","3","34359","0.0-3.0","SS1613141047018","","","40","800","4411.080000002403","null","null","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":3433.259999990696}]","3433.454999991227","instructions","4","37793","0.0-4.0","SS1613141047018","instructions","","","","","","","","","","","","","","","","","","",""
"","9044.120000005933","html-keyboard-response","5","46840","0.0-5.0","SS1613141047018","instructions","","51","","","","","<video width ='960' height = '540' autoplay muted><source src='images/stimuli/wall_pref.mp4' type='video/mp4'></video>","3","right","66%","","","","","","","","",""
"","2706.494999991264","sequential-stimulus-presentation","6","50352","0.0-6.0","SS1613141047018","pref_reveal","","40","800","3506.494999991264","null","null","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":6135.2049999986775},{""page_index"":1,""viewing_time"":3262.155000003986},{""page_index"":2,""viewing_time"":1267.679999989923},{""page_index"":3,""viewing_time"":725.6699999998091}]","11390.914999996312","instructions","7","61743","0.0-7.0","SS1613141047018","instructions","","","","","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","8","62967","0.0-8.0-0.0","SS1613141047018","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","3354.024999993271","sequential-stimulus-presentation","9","67128","0.0-8.0-1.0","SS1613141047018","trial","","40","800","4154.024999993271","images/stimuli/spore_stims/simple_18_B_c.gif","images/stimuli/spore_stims/simple_18_A_c.gif","","","","","0","simple_similar","images/stimuli/spore_stims/simple_18_A_c.gif","right","","","","",""
"","null","html-keyboard-response","10","68069","0.0-8.0-0.1","SS1613141047018","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","2727.725000004284","sequential-stimulus-presentation","11","71599","0.0-8.0-1.1","SS1613141047018","trial","","40","800","3527.725000004284","images/stimuli/spore_stims/simple_18_B_c.gif","images/stimuli/spore_stims/simple_18_A_c.gif","","","","","0","simple_similar","images/stimuli/spore_stims/simple_18_A_c.gif","right","","","","",""
"","null","html-keyboard-response","12","72804","0.0-8.0-0.2","SS1613141047018","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","2727.760000008857","sequential-stimulus-presentation","13","76335","0.0-8.0-1.2","SS1613141047018","trial","","40","800","3527.760000008857","images/stimuli/spore_stims/simple_18_B_c.gif","images/stimuli/spore_stims/simple_18_A_c.gif","","","","","0","simple_similar","images/stimuli/spore_stims/simple_18_A_c.gif","right","","","","",""
"","null","html-keyboard-response","14","77147","0.0-8.0-0.3","SS1613141047018","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","3359.1400000004796","sequential-stimulus-presentation","15","81311","0.0-8.0-1.3","SS1613141047018","trial","","40","800","4159.14000000048","images/stimuli/spore_stims/simple_18_B_c.gif","images/stimuli/spore_stims/simple_18_A_c.gif","","","","","0","simple_similar","images/stimuli/spore_stims/simple_18_A_c.gif","right","","","","",""
"","null","html-keyboard-response","16","82384","0.0-8.0-0.4","SS1613141047018","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","1964.7249999979977","sequential-stimulus-presentation","17","85152","0.0-8.0-1.4","SS1613141047018","trial","","40","800","2764.7249999979977","images/stimuli/spore_stims/simple_18_B_c.gif","images/stimuli/spore_stims/simple_18_A_c.gif","","","","","0","simple_similar","images/stimuli/spore_stims/simple_18_B_c.gif","left","","","","",""
"","null","html-keyboard-response","18","86168","0.0-8.0-0.5","SS1613141047018","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","2094.0600000030827","sequential-stimulus-presentation","19","89072","0.0-8.0-1.5","SS1613141047018","trial","","40","800","2894.0600000030827","images/stimuli/spore_stims/simple_18_B_c.gif","images/stimuli/spore_stims/simple_18_A_c.gif","","","","","0","simple_similar","images/stimuli/spore_stims/simple_18_A_c.gif","right","","","","",""
"","null","html-keyboard-response","20","90088","0.0-8.0-0.6","SS1613141047018","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","3244.525000001886","sequential-stimulus-presentation","21","94136","0.0-8.0-1.6","SS1613141047018","trial","","40","800","4044.525000001886","images/stimuli/spore_stims/simple_18_B_c.gif","images/stimuli/spore_stims/simple_18_A_c.gif","","","","","0","simple_similar","images/stimuli/spore_stims/simple_18_A_c.gif","right","","","","",""
"","null","html-keyboard-response","22","95289","0.0-8.0-0.7","SS1613141047018","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","3617.9249999986496","sequential-stimulus-presentation","23","99710","0.0-8.0-1.7","SS1613141047018","trial","","40","800","4417.92499999865","images/stimuli/spore_stims/simple_18_B_c.gif","images/stimuli/spore_stims/simple_18_A_c.gif","","","","","0","simple_similar","images/stimuli/spore_stims/simple_18_A_c.gif","right","","","","",""
"","2606.580000006943","html-keyboard-response","24","102319","0.0-9.0","SS1613141047018","pref_question","","51","","","","","<video width ='960' height = '540' style='padding-top:8%' autoplay muted><source src='images/stimuli/wall_pref.mp4' type='video/mp4'></video>","3","right","66%","0","","","","","","","",""
"","2924.6799999964423","sequential-stimulus-presentation","25","106048","0.0-10.0","SS1613141047018","pref_reveal","","40","800","3724.6799999964423","null","null","","","","","0","","","","background","","","",""
"","null","html-keyboard-response","26","107054","0.0-11.0-0.0","SS1613141047018","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","2421.5449999901466","sequential-stimulus-presentation","27","110279","0.0-11.0-1.0","SS1613141047018","trial","","40","800","3221.5449999901466","images/stimuli/spore_stims/complex_18_A_c.gif","images/stimuli/spore_stims/complex_18_B_c.gif","","","","","1","complex_similar","images/stimuli/spore_stims/complex_18_B_c.gif","left","","","","",""
"","null","html-keyboard-response","28","111561","0.0-11.0-0.1","SS1613141047018","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","2026.7299999977695","sequential-stimulus-presentation","29","114398","0.0-11.0-1.1","SS1613141047018","trial","","40","800","2826.7299999977695","images/stimuli/spore_stims/complex_18_A_c.gif","images/stimuli/spore_stims/complex_18_B_c.gif","","","","","1","complex_similar","images/stimuli/spore_stims/complex_18_B_c.gif","left","","","","",""
"","null","html-keyboard-response","30","115603","0.0-11.0-0.2","SS1613141047018","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","2184.124999999767","sequential-stimulus-presentation","31","118598","0.0-11.0-1.2","SS1613141047018","trial","","40","800","2984.124999999767","images/stimuli/spore_stims/complex_18_A_c.gif","images/stimuli/spore_stims/complex_18_B_c.gif","","","","","1","complex_similar","images/stimuli/spore_stims/complex_18_B_c.gif","left","","","","",""
"","null","html-keyboard-response","32","119744","0.0-11.0-0.3","SS1613141047018","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","2202.919999996084","sequential-stimulus-presentation","33","122751","0.0-11.0-1.3","SS1613141047018","trial","","40","800","3002.919999996084","images/stimuli/spore_stims/complex_18_A_c.gif","images/stimuli/spore_stims/complex_18_B_c.gif","","","","","1","complex_similar","images/stimuli/spore_stims/complex_18_B_c.gif","left","","","","",""
"","null","html-keyboard-response","34","123799","0.0-11.0-0.4","SS1613141047018","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","2347.895000013523","sequential-stimulus-presentation","35","126950","0.0-11.0-1.4","SS1613141047018","trial","","40","800","3147.895000013523","images/stimuli/spore_stims/complex_18_A_c.gif","images/stimuli/spore_stims/complex_18_B_c.gif","","","","","1","complex_similar","images/stimuli/spore_stims/complex_18_B_c.gif","left","","","","",""
"","null","html-keyboard-response","36","128107","0.0-11.0-0.5","SS1613141047018","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","2286.4299999928335","sequential-stimulus-presentation","37","131199","0.0-11.0-1.5","SS1613141047018","trial","","40","800","3086.4299999928335","images/stimuli/spore_stims/complex_18_A_c.gif","images/stimuli/spore_stims/complex_18_B_c.gif","","","","","1","complex_similar","images/stimuli/spore_stims/complex_18_B_c.gif","left","","","","",""
"","null","html-keyboard-response","38","132439","0.0-11.0-0.6","SS1613141047018","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","517.2549999988405","sequential-stimulus-presentation","39","133774","0.0-11.0-1.6","SS1613141047018","trial","","40","800","1317.2549999988405","images/stimuli/spore_stims/complex_18_A_c.gif","images/stimuli/spore_stims/complex_18_B_c.gif","","","","","1","complex_similar","images/stimuli/spore_stims/complex_18_B_c.gif","left","","","","",""
"","null","html-keyboard-response","40","134698","0.0-11.0-0.7","SS1613141047018","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","857.6150000008056","sequential-stimulus-presentation","41","136359","0.0-11.0-1.7","SS1613141047018","trial","","40","800","1657.6150000008056","images/stimuli/spore_stims/complex_18_A_c.gif","images/stimuli/spore_stims/complex_18_B_c.gif","","","","","1","complex_similar","images/stimuli/spore_stims/complex_18_A_c.gif","right","","","","",""
"","11309.56999999762","html-keyboard-response","42","147671","0.0-12.0","SS1613141047018","pref_question","","51","","","","","<video width ='960' height = '540' style='padding-top:8%' autoplay muted><source src='images/stimuli/wall_pref.mp4' type='video/mp4'></video>","3","right","66%","1","","","","","","","",""
"","2307.089999987511","sequential-stimulus-presentation","43","150782","0.0-13.0","SS1613141047018","pref_reveal","","40","800","3107.089999987511","null","null","","","","","1","","","","deviant","","","",""
"","null","html-keyboard-response","44","151885","0.0-14.0-0.0","SS1613141047018","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","1236.2949999951525","sequential-stimulus-presentation","45","153927","0.0-14.0-1.0","SS1613141047018","trial","","40","800","2036.2949999951525","images/stimuli/spore_stims/complex_17_B_a.gif","images/stimuli/spore_stims/complex_17_A_a.gif","","","","","2","complex_similar","images/stimuli/spore_stims/complex_17_A_a.gif","left","","","","",""
"","null","html-keyboard-response","46","155054","0.0-14.0-0.1","SS1613141047018","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","2021.134999988135","sequential-stimulus-presentation","47","157878","0.0-14.0-1.1","SS1613141047018","trial","","40","800","2821.134999988135","images/stimuli/spore_stims/complex_17_B_a.gif","images/stimuli/spore_stims/complex_17_A_a.gif","","","","","2","complex_similar","images/stimuli/spore_stims/complex_17_A_a.gif","left","","","","",""
"","null","html-keyboard-response","48","158967","0.0-14.0-0.2","SS1613141047018","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","1562.7999999996973","sequential-stimulus-presentation","49","161335","0.0-14.0-1.2","SS1613141047018","trial","","40","800","2362.7999999996973","images/stimuli/spore_stims/complex_17_B_a.gif","images/stimuli/spore_stims/complex_17_A_a.gif","","","","","2","complex_similar","images/stimuli/spore_stims/complex_17_A_a.gif","left","","","","",""
"","null","html-keyboard-response","50","162444","0.0-14.0-0.3","SS1613141047018","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","1712.4200000107521","sequential-stimulus-presentation","51","164959","0.0-14.0-1.3","SS1613141047018","trial","","40","800","2512.420000010752","images/stimuli/spore_stims/complex_17_B_a.gif","images/stimuli/spore_stims/complex_17_A_a.gif","","","","","2","complex_similar","images/stimuli/spore_stims/complex_17_A_a.gif","left","","","","",""
"","null","html-keyboard-response","52","166100","0.0-14.0-0.4","SS1613141047018","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
