"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","stimulus","wall_pref","location","location_percent","block_number","block_type","stimulus_displayed","position_displayed","stim_type_selected","responses","question_order","stimulus_left","stimulus_right"
"[{""page_index"":0,""viewing_time"":2149.470000000292}]","2150.195000000167","instructions","0","2153","0.0-0.0","SS1613139982515","","","","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":3105.735000000095},{""page_index"":1,""viewing_time"":12183.689999999842}]","15289.859999999862","instructions","1","19447","0.0-1.0","SS1613139982515","instructions","","","","","","","","","","","","","","","","","","",""
"","10379.07499999983","sequential-stimulus-presentation","2","30639","0.0-2.0","SS1613139982515","","","40","800","11179.07499999983","null","null","","","","","","","","","","","","",""
"","6014.834999999948","sequential-stimulus-presentation","3","37462","0.0-3.0","SS1613139982515","","","40","800","6814.834999999948","null","null","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":4863.10500000036}]","4863.514999999999","instructions","4","42328","0.0-4.0","SS1613139982515","instructions","","","","","","","","","","","","","","","","","","",""
"","13080.960000000225","html-keyboard-response","5","55414","0.0-5.0","SS1613139982515","instructions","","98","","","","","<video width ='960' height = '540' autoplay muted><source src='images/stimuli/wall_pref.mp4' type='video/mp4'></video>","2","middle","45%","","","","","","","","",""
"","2926.405000000159","sequential-stimulus-presentation","6","59149","0.0-6.0","SS1613139982515","pref_reveal","","40","800","3726.405000000159","null","null","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":1936.1000000008062},{""page_index"":1,""viewing_time"":1271.8449999993027},{""page_index"":2,""viewing_time"":3128.370000000359},{""page_index"":3,""viewing_time"":1215.680000000255}]","7552.650000000547","instructions","7","66703","0.0-7.0","SS1613139982515","instructions","","","","","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","8","67907","0.0-8.0-0.0","SS1613139982515","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","1722.015000000276","sequential-stimulus-presentation","9","70437","0.0-8.0-1.0","SS1613139982515","trial","","40","800","2522.015000000276","images/stimuli/spore_stims/complex_13_A_d.gif","images/stimuli/spore_stims/complex_13_B_d.gif","","","","","0","complex_similar","images/stimuli/spore_stims/complex_13_B_d.gif","left","","","","",""
"","null","html-keyboard-response","10","71647","0.0-8.0-0.1","SS1613139982515","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","798.4850000002625","sequential-stimulus-presentation","11","73252","0.0-8.0-1.1","SS1613139982515","trial","","40","800","1598.4850000002625","images/stimuli/spore_stims/complex_13_A_d.gif","images/stimuli/spore_stims/complex_13_B_d.gif","","","","","0","complex_similar","images/stimuli/spore_stims/complex_13_B_d.gif","left","","","","",""
"","null","html-keyboard-response","12","74162","0.0-8.0-0.2","SS1613139982515","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","1459.425000000003","sequential-stimulus-presentation","13","76429","0.0-8.0-1.2","SS1613139982515","trial","","40","800","2259.425000000003","images/stimuli/spore_stims/complex_13_A_d.gif","images/stimuli/spore_stims/complex_13_B_d.gif","","","","","0","complex_similar","images/stimuli/spore_stims/complex_13_B_d.gif","left","","","","",""
"","null","html-keyboard-response","14","77538","0.0-8.0-0.3","SS1613139982515","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","2930.2500000003492","sequential-stimulus-presentation","15","81278","0.0-8.0-1.3","SS1613139982515","trial","","40","800","3730.2500000003492","images/stimuli/spore_stims/complex_13_A_d.gif","images/stimuli/spore_stims/complex_13_B_d.gif","","","","","0","complex_similar","images/stimuli/spore_stims/complex_13_B_d.gif","left","","","","",""
"","null","html-keyboard-response","16","82547","0.0-8.0-0.4","SS1613139982515","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","459.929999999993","sequential-stimulus-presentation","17","83814","0.0-8.0-1.4","SS1613139982515","trial","","40","800","1259.929999999993","images/stimuli/spore_stims/complex_13_A_d.gif","images/stimuli/spore_stims/complex_13_B_d.gif","","","","","0","complex_similar","images/stimuli/spore_stims/complex_13_B_d.gif","left","","","","",""
"","null","html-keyboard-response","18","84708","0.0-8.0-0.5","SS1613139982515","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","396.57500000068103","sequential-stimulus-presentation","19","85911","0.0-8.0-1.5","SS1613139982515","trial","","40","800","1196.575000000681","images/stimuli/spore_stims/complex_13_A_d.gif","images/stimuli/spore_stims/complex_13_B_d.gif","","","","","0","complex_similar","images/stimuli/spore_stims/complex_13_A_d.gif","middle","","","","",""
"","null","html-keyboard-response","20","87139","0.0-8.0-0.6","SS1613139982515","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","106.60000000006403","sequential-stimulus-presentation","21","88054","0.0-8.0-1.6","SS1613139982515","trial","","40","800","906.600000000064","images/stimuli/spore_stims/complex_13_A_d.gif","images/stimuli/spore_stims/complex_13_B_d.gif","","","","","0","complex_similar","images/stimuli/spore_stims/complex_13_B_d.gif","left","","","","",""
"","null","html-keyboard-response","22","89203","0.0-8.0-0.7","SS1613139982515","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","449.3050000000949","sequential-stimulus-presentation","23","90478","0.0-8.0-1.7","SS1613139982515","trial","","40","800","1249.3050000000949","images/stimuli/spore_stims/complex_13_A_d.gif","images/stimuli/spore_stims/complex_13_B_d.gif","","","","","0","complex_similar","images/stimuli/spore_stims/complex_13_B_d.gif","left","","","","",""
"","3338.5749999997643","html-keyboard-response","24","93822","0.0-9.0","SS1613139982515","pref_question","","98","","","","","<video width ='960' height = '540' style='padding-top:8%' autoplay muted><source src='images/stimuli/wall_pref.mp4' type='video/mp4'></video>","2","middle","45%","0","","","","","","","",""
"","2542.059999999765","sequential-stimulus-presentation","25","97174","0.0-10.0","SS1613139982515","pref_reveal","","40","800","3342.059999999765","null","null","","","","","0","","","","deviant","","","",""
"","null","html-keyboard-response","26","98147","0.0-11.0-0.0","SS1613139982515","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","804.1599999996834","sequential-stimulus-presentation","27","99758","0.0-11.0-1.0","SS1613139982515","trial","","40","800","1604.1599999996834","images/stimuli/spore_stims/simple_06_A_b.gif","images/stimuli/spore_stims/simple_03_B_d.gif","","","","","1","simple_dissimilar","images/stimuli/spore_stims/simple_03_B_d.gif","right","","","","",""
"","null","html-keyboard-response","28","100996","0.0-11.0-0.1","SS1613139982515","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
