"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","stimulus","wall_pref","location","location_percent","block_number","block_type","stimulus_displayed","position_displayed","stim_type_selected","responses","question_order","stimulus_left","stimulus_right"
"[{""page_index"":0,""viewing_time"":9388.16499998211}]","9388.65499998792","instructions","0","9392","0.0-0.0","SS1613169597636","","","","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":14688.950000010664},{""page_index"":1,""viewing_time"":9194.19999999809}]","23883.505000005243","instructions","1","35279","0.0-1.0","SS1613169597636","instructions","","","","","","","","","","","","","","","","","","",""
"","9149.270000023535","sequential-stimulus-presentation","2","45243","0.0-2.0","SS1613169597636","","","40","800","9949.270000023535","null","null","","","","","","","","","","","","",""
"","1911.5699999965727","sequential-stimulus-presentation","3","47964","0.0-3.0","SS1613169597636","","","40","800","2711.5699999965727","null","null","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":7552.539999975124}]","7552.809999993769","instructions","4","55519","0.0-4.0","SS1613169597636","instructions","","","","","","","","","","","","","","","","","","",""
"","12791.09499999322","html-keyboard-response","5","68313","0.0-5.0","SS1613169597636","instructions","","97","","","","","<video width ='960' height = '540' autoplay muted><source src='images/stimuli/wall_pref.mp4' type='video/mp4'></video>","1","left","25%","","","","","","","","",""
"","6391.345000010915","sequential-stimulus-presentation","6","75511","0.0-6.0","SS1613169597636","pref_reveal","","40","800","7191.345000010915","null","null","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":9271.804999996675},{""page_index"":1,""viewing_time"":6111.59499999485},{""page_index"":2,""viewing_time"":1816.3300000014715},{""page_index"":3,""viewing_time"":1419.8050000122748}]","18619.839999999385","instructions","7","94132","0.0-7.0","SS1613169597636","instructions","","","","","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","8","95267","0.0-8.0-0.0","SS1613169597636","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","3085.3799999749754","sequential-stimulus-presentation","9","99161","0.0-8.0-1.0","SS1613169597636","trial","","40","800","3885.3799999749754","images/stimuli/spore_stims/simple_15_B_a.gif","images/stimuli/spore_stims/simple_15_A_a.gif","","","","","0","simple_similar","images/stimuli/spore_stims/simple_15_A_a.gif","left","","","","",""
"","null","html-keyboard-response","10","100022","0.0-8.0-0.1","SS1613169597636","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","2540.290000004461","sequential-stimulus-presentation","11","103370","0.0-8.0-1.1","SS1613169597636","trial","","40","800","3340.290000004461","images/stimuli/spore_stims/simple_15_B_a.gif","images/stimuli/spore_stims/simple_15_A_a.gif","","","","","0","simple_similar","images/stimuli/spore_stims/simple_15_A_a.gif","left","","","","",""
