"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","stimulus","wall_pref","location","location_percent","block_number","block_type","stimulus_displayed","position_displayed","stim_type_selected","responses","question_order","stimulus_left","stimulus_right"
"[{""page_index"":0,""viewing_time"":4151.7399998847395}]","4153.849999886006","instructions","0","4158","0.0-0.0","SS1613138700545","","","","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":1275.7650001440197},{""page_index"":1,""viewing_time"":2927.659999812022}]","4204.075000016019","instructions","1","10383","0.0-1.0","SS1613138700545","instructions","","","","","","","","","","","","","","","","","","",""
"","4182.365000015125","sequential-stimulus-presentation","2","15380","0.0-2.0","SS1613138700545","","","40","800","4982.365000015125","null","null","","","","","","","","","","","","",""
"","1564.5950001198798","sequential-stimulus-presentation","3","17754","0.0-3.0","SS1613138700545","","","40","800","2364.59500011988","null","null","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":2200.8699998259544}]","2201.619999948889","instructions","4","19959","0.0-4.0","SS1613138700545","instructions","","","","","","","","","","","","","","","","","","",""
"","1898.1049999129027","html-keyboard-response","5","21871","0.0-5.0","SS1613138700545","instructions","","49","","","","","<video width ='960' height = '540' autoplay muted><source src='images/stimuli/wall_pref.mp4' type='video/mp4'></video>","1","left","25%","","","","","","","","",""
"","281.565000070259","sequential-stimulus-presentation","6","22968","0.0-6.0","SS1613138700545","pref_reveal","","40","800","1081.565000070259","null","null","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":1889.0949999913573},{""page_index"":1,""viewing_time"":910.3299998678267},{""page_index"":2,""viewing_time"":1420.8700000308454},{""page_index"":3,""viewing_time"":1206.3299999572337}]","5427.3449999745935","instructions","7","28402","0.0-7.0","SS1613138700545","instructions","","","","","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","8","29514","0.0-8.0-0.0","SS1613138700545","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","1743.7499999068677","sequential-stimulus-presentation","9","32076","0.0-8.0-1.0","SS1613138700545","trial","","40","800","2543.7499999068677","images/stimuli/spore_stims/simple_04_A_b.gif","images/stimuli/spore_stims/simple_17_B_c.gif","","","","","0","simple_dissimilar","images/stimuli/spore_stims/simple_17_B_c.gif","left","","","","",""
"","null","html-keyboard-response","10","33074","0.0-8.0-0.1","SS1613138700545","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","101.72499995678663","sequential-stimulus-presentation","11","34004","0.0-8.0-1.1","SS1613138700545","trial","","40","800","901.7249999567866","images/stimuli/spore_stims/simple_04_A_b.gif","images/stimuli/spore_stims/simple_17_B_c.gif","","","","","0","simple_dissimilar","images/stimuli/spore_stims/simple_17_B_c.gif","left","","","","",""
"","null","html-keyboard-response","12","34847","0.0-8.0-0.2","SS1613138700545","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","65.52499998360872","sequential-stimulus-presentation","13","35722","0.0-8.0-1.2","SS1613138700545","trial","","40","800","865.5249999836087","images/stimuli/spore_stims/simple_04_A_b.gif","images/stimuli/spore_stims/simple_17_B_c.gif","","","","","0","simple_dissimilar","images/stimuli/spore_stims/simple_17_B_c.gif","left","","","","",""
"","null","html-keyboard-response","14","36706","0.0-8.0-0.3","SS1613138700545","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","204.70499992370605","sequential-stimulus-presentation","15","37767","0.0-8.0-1.3","SS1613138700545","trial","","40","800","1004.704999923706","images/stimuli/spore_stims/simple_04_A_b.gif","images/stimuli/spore_stims/simple_17_B_c.gif","","","","","0","simple_dissimilar","images/stimuli/spore_stims/simple_17_B_c.gif","left","","","","",""
"","null","html-keyboard-response","16","39047","0.0-8.0-0.4","SS1613138700545","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","20.739999832585454","sequential-stimulus-presentation","17","39895","0.0-8.0-1.4","SS1613138700545","trial","","40","800","820.7399998325855","images/stimuli/spore_stims/simple_04_A_b.gif","images/stimuli/spore_stims/simple_17_B_c.gif","","","","","0","simple_dissimilar","images/stimuli/spore_stims/simple_17_B_c.gif","left","","","","",""
"","null","html-keyboard-response","18","41046","0.0-8.0-0.5","SS1613138700545","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","190.05500013008714","sequential-stimulus-presentation","19","42052","0.0-8.0-1.5","SS1613138700545","trial","","40","800","990.0550001300871","images/stimuli/spore_stims/simple_04_A_b.gif","images/stimuli/spore_stims/simple_17_B_c.gif","","","","","0","simple_dissimilar","images/stimuli/spore_stims/simple_04_A_b.gif","middle","","","","",""
"","null","html-keyboard-response","20","43238","0.0-8.0-0.6","SS1613138700545","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","21.05499990284443","sequential-stimulus-presentation","21","44099","0.0-8.0-1.6","SS1613138700545","trial","","40","800","821.0549999028444","images/stimuli/spore_stims/simple_04_A_b.gif","images/stimuli/spore_stims/simple_17_B_c.gif","","","","","0","simple_dissimilar","images/stimuli/spore_stims/simple_17_B_c.gif","left","","","","",""
"","null","html-keyboard-response","22","45398","0.0-8.0-0.7","SS1613138700545","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","57.54499998874962","sequential-stimulus-presentation","23","46266","0.0-8.0-1.7","SS1613138700545","trial","","40","800","857.5449999887496","images/stimuli/spore_stims/simple_04_A_b.gif","images/stimuli/spore_stims/simple_17_B_c.gif","","","","","0","simple_dissimilar","images/stimuli/spore_stims/simple_17_B_c.gif","left","","","","",""
"","60.074999928474426","html-keyboard-response","24","46335","0.0-9.0","SS1613138700545","pref_question","","50","","","","","<video width ='960' height = '540' style='padding-top:8%' autoplay muted><source src='images/stimuli/wall_pref.mp4' type='video/mp4'></video>","2","middle","45%","0","","","","","","","",""
"","36.540000000968575","sequential-stimulus-presentation","25","47191","0.0-10.0","SS1613138700545","pref_reveal","","40","800","836.5400000009686","null","null","","","","","0","","","","deviant","","","",""
"","null","html-keyboard-response","26","48403","0.0-11.0-0.0","SS1613138700545","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","115.16999988816679","sequential-stimulus-presentation","27","49333","0.0-11.0-1.0","SS1613138700545","trial","","40","800","915.1699998881668","images/stimuli/spore_stims/simple_02_A_a.gif","images/stimuli/spore_stims/simple_02_B_a.gif","","","","","1","simple_similar","images/stimuli/spore_stims/simple_02_B_a.gif","middle","","","","",""
"","null","html-keyboard-response","28","50381","0.0-11.0-0.1","SS1613138700545","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","158.29500020481646","sequential-stimulus-presentation","29","51355","0.0-11.0-1.1","SS1613138700545","trial","","40","800","958.2950002048165","images/stimuli/spore_stims/simple_02_A_a.gif","images/stimuli/spore_stims/simple_02_B_a.gif","","","","","1","simple_similar","images/stimuli/spore_stims/simple_02_B_a.gif","middle","","","","",""
"","null","html-keyboard-response","30","52592","0.0-11.0-0.2","SS1613138700545","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","25.929999770596623","sequential-stimulus-presentation","31","53428","0.0-11.0-1.2","SS1613138700545","trial","","40","800","825.9299997705966","images/stimuli/spore_stims/simple_02_A_a.gif","images/stimuli/spore_stims/simple_02_B_a.gif","","","","","1","simple_similar","images/stimuli/spore_stims/simple_02_B_a.gif","middle","","","","",""
"","null","html-keyboard-response","32","54435","0.0-11.0-0.3","SS1613138700545","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","102.56500006653368","sequential-stimulus-presentation","33","55354","0.0-11.0-1.3","SS1613138700545","trial","","40","800","902.5650000665337","images/stimuli/spore_stims/simple_02_A_a.gif","images/stimuli/spore_stims/simple_02_B_a.gif","","","","","1","simple_similar","images/stimuli/spore_stims/simple_02_A_a.gif","right","","","","",""
"","null","html-keyboard-response","34","56294","0.0-11.0-0.4","SS1613138700545","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","177.9549999628216","sequential-stimulus-presentation","35","57322","0.0-11.0-1.4","SS1613138700545","trial","","40","800","977.9549999628216","images/stimuli/spore_stims/simple_02_A_a.gif","images/stimuli/spore_stims/simple_02_B_a.gif","","","","","1","simple_similar","images/stimuli/spore_stims/simple_02_B_a.gif","middle","","","","",""
"","null","html-keyboard-response","36","58434","0.0-11.0-0.5","SS1613138700545","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","158.96999998949468","sequential-stimulus-presentation","37","59412","0.0-11.0-1.5","SS1613138700545","trial","","40","800","958.9699999894947","images/stimuli/spore_stims/simple_02_A_a.gif","images/stimuli/spore_stims/simple_02_B_a.gif","","","","","1","simple_similar","images/stimuli/spore_stims/simple_02_B_a.gif","middle","","","","",""
