"view_history","rt","stimulus_type","trial_type","trial_index","time_elapsed","internal_node_id","subject","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","stimulus","ball_pref","location","block_number","stimulus_displayed","position_displayed","stim_type_selected","responses","question_order","stimulus_left","stimulus_right"
"","null","","html-keyboard-response","21","262999","0.0-7.0-0.7","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","452.8400000417605","trial","sequential-stimulus-presentation","22","264366","0.0-7.0-1.7","SS1611976444667","","40","900","1352.8400000417605","","","","0","images/stimuli/spore_stims/complex_12_A_d.gif","left","","","","",""
"","null","","html-keyboard-response","23","265200","0.0-7.0-0.8","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","3681.8900000071153","trial","sequential-stimulus-presentation","24","269812","0.0-7.0-1.8","SS1611976444667","","40","900","4581.890000007115","","","","0","images/stimuli/spore_stims/complex_18_B_c.gif","right","","","","",""
"","3000.649999943562","pref_question","html-keyboard-response","25","272823","0.0-8.0","SS1611976444667","","50","","","<img src=images/stimuli/pokeballs_pref.jpg width =""800"" height = ""200"" style=""padding-top: 33%"">","2","middle","0","","","","","","",""
"","3102.489999961108","pref_reveal","sequential-stimulus-presentation","26","276840","0.0-9.0","SS1611976444667","","40","900","4002.489999961108","","","","0","","","novel","","","",""
"","null","","html-keyboard-response","27","277938","0.0-10.0-0.0","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","1320.5250001046807","trial","sequential-stimulus-presentation","28","280189","0.0-10.0-1.0","SS1611976444667","","40","900","2220.5250001046807","","","","1","images/stimuli/spore_stims/complex_15_B_a.gif","right","","","","",""
"","null","","html-keyboard-response","29","281300","0.0-10.0-0.1","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","702.5750000029802","trial","sequential-stimulus-presentation","30","282924","0.0-10.0-1.1","SS1611976444667","","40","900","1602.5750000029802","","","","1","images/stimuli/spore_stims/complex_15_B_a.gif","right","","","","",""
"","null","","html-keyboard-response","31","283832","0.0-10.0-0.2","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","729.6349999960512","trial","sequential-stimulus-presentation","32","285479","0.0-10.0-1.2","SS1611976444667","","40","900","1629.6349999960512","","","","1","images/stimuli/spore_stims/complex_15_B_a.gif","right","","","","",""
"","null","","html-keyboard-response","33","286650","0.0-10.0-0.3","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","269.22999997623265","trial","sequential-stimulus-presentation","34","287838","0.0-10.0-1.3","SS1611976444667","","40","900","1169.2299999762326","","","","1","images/stimuli/spore_stims/complex_15_B_a.gif","right","","","","",""
"","null","","html-keyboard-response","35","289114","0.0-10.0-0.4","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","280.544999986887","trial","sequential-stimulus-presentation","36","290314","0.0-10.0-1.4","SS1611976444667","","40","900","1180.544999986887","","","","1","images/stimuli/spore_stims/complex_15_B_a.gif","right","","","","",""
"","null","","html-keyboard-response","37","291446","0.0-10.0-0.5","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","242.52500000875443","trial","sequential-stimulus-presentation","38","292605","0.0-10.0-1.5","SS1611976444667","","40","900","1142.5250000087544","","","","1","images/stimuli/spore_stims/complex_15_B_a.gif","right","","","","",""
"","null","","html-keyboard-response","39","293625","0.0-10.0-0.6","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","2131.3150000059977","trial","sequential-stimulus-presentation","40","296680","0.0-10.0-1.6","SS1611976444667","","40","900","3031.3150000059977","","","","1","images/stimuli/spore_stims/complex_15_A_a.gif","left","","","","",""
"","null","","html-keyboard-response","41","297737","0.0-10.0-0.7","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","627.4299999931827","trial","sequential-stimulus-presentation","42","299288","0.0-10.0-1.7","SS1611976444667","","40","900","1527.4299999931827","","","","1","images/stimuli/spore_stims/complex_15_B_a.gif","right","","","","",""
"","2028.2400000141934","pref_question","html-keyboard-response","43","301334","0.0-11.0","SS1611976444667","","50","","","<img src=images/stimuli/pokeballs_pref.jpg width =""800"" height = ""200"" style=""padding-top: 33%"">","2","middle","1","","","","","","",""
"","3555.9949999442324","pref_reveal","sequential-stimulus-presentation","44","305810","0.0-12.0","SS1611976444667","","40","900","4455.994999944232","","","","1","","","novel","","","",""
"","null","","html-keyboard-response","45","306975","0.0-13.0-0.0","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","806.7949999822304","trial","sequential-stimulus-presentation","46","308717","0.0-13.0-1.0","SS1611976444667","","40","900","1706.7949999822304","","","","2","images/stimuli/spore_stims/complex_01_A_b.gif","middle","","","","",""
"","null","","html-keyboard-response","47","309907","0.0-13.0-0.1","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","1917.4500000663102","trial","sequential-stimulus-presentation","48","312749","0.0-13.0-1.1","SS1611976444667","","40","900","2817.45000006631","","","","2","images/stimuli/spore_stims/complex_01_A_b.gif","middle","","","","",""
"","null","","html-keyboard-response","49","313785","0.0-13.0-0.2","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","488.770000054501","trial","sequential-stimulus-presentation","50","315195","0.0-13.0-1.2","SS1611976444667","","40","900","1388.770000054501","","","","2","images/stimuli/spore_stims/complex_01_A_b.gif","middle","","","","",""
"","null","","html-keyboard-response","51","316179","0.0-13.0-0.3","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","285.2600000333041","trial","sequential-stimulus-presentation","52","317387","0.0-13.0-1.3","SS1611976444667","","40","900","1185.260000033304","","","","2","images/stimuli/spore_stims/complex_01_A_b.gif","middle","","","","",""
"","null","","html-keyboard-response","53","318526","0.0-13.0-0.4","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","278.64999999292195","trial","sequential-stimulus-presentation","54","319728","0.0-13.0-1.4","SS1611976444667","","40","900","1178.649999992922","","","","2","images/stimuli/spore_stims/complex_01_A_b.gif","middle","","","","",""
"","null","","html-keyboard-response","55","320570","0.0-13.0-0.5","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","249.55999990925193","trial","sequential-stimulus-presentation","56","321748","0.0-13.0-1.5","SS1611976444667","","40","900","1149.559999909252","","","","2","images/stimuli/spore_stims/complex_01_A_b.gif","middle","","","","",""
"","null","","html-keyboard-response","57","322897","0.0-13.0-0.6","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","1434.9100000690669","trial","sequential-stimulus-presentation","58","325257","0.0-13.0-1.6","SS1611976444667","","40","900","2334.910000069067","","","","2","images/stimuli/spore_stims/complex_01_A_b.gif","middle","","","","",""
"","null","","html-keyboard-response","59","326415","0.0-13.0-0.7","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","349.72499997820705","trial","sequential-stimulus-presentation","60","327693","0.0-13.0-1.7","SS1611976444667","","40","900","1249.724999978207","","","","2","images/stimuli/spore_stims/complex_01_A_b.gif","middle","","","","",""
"","null","","html-keyboard-response","61","328994","0.0-13.0-0.8","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","709.6499999752268","trial","sequential-stimulus-presentation","62","330634","0.0-13.0-1.8","SS1611976444667","","40","900","1609.6499999752268","","","","2","images/stimuli/spore_stims/complex_01_B_b.gif","left","","","","",""
"","2636.6300000809133","pref_question","html-keyboard-response","63","333294","0.0-14.0","SS1611976444667","","51","","","<img src=images/stimuli/pokeballs_pref.jpg width =""800"" height = ""200"" style=""padding-top: 33%"">","3","right","2","","","","","","",""
"","3435.3399999672547","pref_reveal","sequential-stimulus-presentation","64","337655","0.0-15.0","SS1611976444667","","40","900","4335.339999967255","","","","2","","","novel","","","",""
"","null","","html-keyboard-response","65","338626","0.0-16.0-0.0","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","105.58999993372709","trial","sequential-stimulus-presentation","66","339666","0.0-16.0-1.0","SS1611976444667","","40","900","1005.5899999337271","","","","3","images/stimuli/spore_stims/simple_11_A_c.gif","right","","","","",""
"","null","","html-keyboard-response","67","340758","0.0-16.0-0.1","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","1856.2450000317767","trial","sequential-stimulus-presentation","68","343545","0.0-16.0-1.1","SS1611976444667","","40","900","2756.2450000317767","","","","3","images/stimuli/spore_stims/simple_11_A_c.gif","right","","","","",""
"","null","","html-keyboard-response","69","344855","0.0-16.0-0.2","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","330.8449999894947","trial","sequential-stimulus-presentation","70","346115","0.0-16.0-1.2","SS1611976444667","","40","900","1230.8449999894947","","","","3","images/stimuli/spore_stims/simple_11_A_c.gif","right","","","","",""
"","null","","html-keyboard-response","71","347356","0.0-16.0-0.3","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","409.6900000004098","trial","sequential-stimulus-presentation","72","348694","0.0-16.0-1.3","SS1611976444667","","40","900","1309.6900000004098","","","","3","images/stimuli/spore_stims/simple_11_A_c.gif","right","","","","",""
"","null","","html-keyboard-response","73","349974","0.0-16.0-0.4","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","344.0349999582395","trial","sequential-stimulus-presentation","74","351248","0.0-16.0-1.4","SS1611976444667","","40","900","1244.0349999582395","","","","3","images/stimuli/spore_stims/simple_11_A_c.gif","right","","","","",""
"","null","","html-keyboard-response","75","352282","0.0-16.0-0.5","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","510.73000009637326","trial","sequential-stimulus-presentation","76","353724","0.0-16.0-1.5","SS1611976444667","","40","900","1410.7300000963733","","","","3","images/stimuli/spore_stims/simple_11_A_c.gif","right","","","","",""
"","null","","html-keyboard-response","77","355048","0.0-16.0-0.6","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","328.48000002559274","trial","sequential-stimulus-presentation","78","356311","0.0-16.0-1.6","SS1611976444667","","40","900","1228.4800000255927","","","","3","images/stimuli/spore_stims/simple_11_A_c.gif","right","","","","",""
"","null","","html-keyboard-response","79","357255","0.0-16.0-0.7","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","6617.715000058524","trial","sequential-stimulus-presentation","80","364810","0.0-16.0-1.7","SS1611976444667","","40","900","7517.715000058524","","","","3","images/stimuli/spore_stims/simple_11_B_c.gif","middle","","","","",""
"","2583.504999987781","pref_question","html-keyboard-response","81","367419","0.0-17.0","SS1611976444667","","51","","","<img src=images/stimuli/pokeballs_pref.jpg width =""800"" height = ""200"" style=""padding-top: 33%"">","3","right","3","","","","","","",""
"","846.2600000202656","pref_reveal","sequential-stimulus-presentation","82","369202","0.0-18.0","SS1611976444667","","40","900","1746.2600000202656","","","","3","","","background","","","",""
"","null","","html-keyboard-response","83","370462","0.0-19.0-0.0","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","3478.999999933876","trial","sequential-stimulus-presentation","84","374878","0.0-19.0-1.0","SS1611976444667","","40","900","4378.999999933876","","","","4","images/stimuli/spore_stims/complex_10_B_d.gif","right","","","","",""
"","null","","html-keyboard-response","85","376106","0.0-19.0-0.1","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","384.00499999988824","trial","sequential-stimulus-presentation","86","377426","0.0-19.0-1.1","SS1611976444667","","40","900","1284.0049999998882","","","","4","images/stimuli/spore_stims/complex_10_B_d.gif","right","","","","",""
"","null","","html-keyboard-response","87","378607","0.0-19.0-0.2","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","341.8300000485033","trial","sequential-stimulus-presentation","88","379884","0.0-19.0-1.2","SS1611976444667","","40","900","1241.8300000485033","","","","4","images/stimuli/spore_stims/complex_10_B_d.gif","right","","","","",""
"","null","","html-keyboard-response","89","381218","0.0-19.0-0.3","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","333.9200000045821","trial","sequential-stimulus-presentation","90","382486","0.0-19.0-1.3","SS1611976444667","","40","900","1233.920000004582","","","","4","images/stimuli/spore_stims/complex_10_B_d.gif","right","","","","",""
"","null","","html-keyboard-response","91","383799","0.0-19.0-0.4","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","373.50500002503395","trial","sequential-stimulus-presentation","92","385107","0.0-19.0-1.4","SS1611976444667","","40","900","1273.505000025034","","","","4","images/stimuli/spore_stims/complex_10_B_d.gif","right","","","","",""
"","null","","html-keyboard-response","93","386056","0.0-19.0-0.5","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","1223.9449999760836","trial","sequential-stimulus-presentation","94","388220","0.0-19.0-1.5","SS1611976444667","","40","900","2123.9449999760836","","","","4","images/stimuli/spore_stims/complex_10_A_d.gif","middle","","","","",""
"","null","","html-keyboard-response","95","389141","0.0-19.0-0.6","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","431.70000007376075","trial","sequential-stimulus-presentation","96","390508","0.0-19.0-1.6","SS1611976444667","","40","900","1331.7000000737607","","","","4","images/stimuli/spore_stims/complex_10_B_d.gif","right","","","","",""
"","null","","html-keyboard-response","97","391508","0.0-19.0-0.7","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","417.2099999850616","trial","sequential-stimulus-presentation","98","392864","0.0-19.0-1.7","SS1611976444667","","40","900","1317.2099999850616","","","","4","images/stimuli/spore_stims/complex_10_B_d.gif","right","","","","",""
"","1711.8600000394508","pref_question","html-keyboard-response","99","394613","0.0-20.0","SS1611976444667","","49","","","<img src=images/stimuli/pokeballs_pref.jpg width =""800"" height = ""200"" style=""padding-top: 33%"">","1","left","4","","","","","","",""
"","3772.3649999825284","pref_reveal","sequential-stimulus-presentation","100","399328","0.0-21.0","SS1611976444667","","40","900","4672.364999982528","","","","4","","","novel","","","",""
"","null","","html-keyboard-response","101","400572","0.0-22.0-0.0","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","1129.8799999058247","trial","sequential-stimulus-presentation","102","402648","0.0-22.0-1.0","SS1611976444667","","40","900","2029.8799999058247","","","","5","images/stimuli/spore_stims/complex_20_B_a.gif","right","","","","",""
"","null","","html-keyboard-response","103","403961","0.0-22.0-0.1","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","401.9550000084564","trial","sequential-stimulus-presentation","104","405303","0.0-22.0-1.1","SS1611976444667","","40","900","1301.9550000084564","","","","5","images/stimuli/spore_stims/complex_20_B_a.gif","right","","","","",""
"","null","","html-keyboard-response","105","406379","0.0-22.0-0.2","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","290.02999991644174","trial","sequential-stimulus-presentation","106","407609","0.0-22.0-1.2","SS1611976444667","","40","900","1190.0299999164417","","","","5","images/stimuli/spore_stims/complex_20_B_a.gif","right","","","","",""
"","null","","html-keyboard-response","107","408783","0.0-22.0-0.3","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","276.4599999645725","trial","sequential-stimulus-presentation","108","410000","0.0-22.0-1.3","SS1611976444667","","40","900","1176.4599999645725","","","","5","images/stimuli/spore_stims/complex_20_B_a.gif","right","","","","",""
"","null","","html-keyboard-response","109","411313","0.0-22.0-0.4","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","263.1299999775365","trial","sequential-stimulus-presentation","110","412518","0.0-22.0-1.4","SS1611976444667","","40","900","1163.1299999775365","","","","5","images/stimuli/spore_stims/complex_20_B_a.gif","right","","","","",""
"","null","","html-keyboard-response","111","413474","0.0-22.0-0.5","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","304.4950000476092","trial","sequential-stimulus-presentation","112","414719","0.0-22.0-1.5","SS1611976444667","","40","900","1204.4950000476092","","","","5","images/stimuli/spore_stims/complex_20_B_a.gif","right","","","","",""
"","null","","html-keyboard-response","113","415931","0.0-22.0-0.6","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","279.6099999686703","trial","sequential-stimulus-presentation","114","417153","0.0-22.0-1.6","SS1611976444667","","40","900","1179.6099999686703","","","","5","images/stimuli/spore_stims/complex_20_B_a.gif","right","","","","",""
"","null","","html-keyboard-response","115","418213","0.0-22.0-0.7","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","774.9350001104176","trial","sequential-stimulus-presentation","116","419933","0.0-22.0-1.7","SS1611976444667","","40","900","1674.9350001104176","","","","5","images/stimuli/spore_stims/complex_20_A_a.gif","left","","","","",""
"","2540.665000095032","pref_question","html-keyboard-response","117","422512","0.0-23.0","SS1611976444667","","50","","","<img src=images/stimuli/pokeballs_pref.jpg width =""800"" height = ""200"" style=""padding-top: 33%"">","2","middle","5","","","","","","",""
"","937.1150000952184","pref_reveal","sequential-stimulus-presentation","118","424388","0.0-24.0","SS1611976444667","","40","900","1837.1150000952184","","","","5","","","novel","","","",""
"","null","","html-keyboard-response","119","425519","0.0-25.0-0.0","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","2111.1950000049546","trial","sequential-stimulus-presentation","120","428582","0.0-25.0-1.0","SS1611976444667","","40","900","3011.1950000049546","","","","6","images/stimuli/spore_stims/simple_08_A_c.gif","left","","","","",""
"","null","","html-keyboard-response","121","429702","0.0-25.0-0.1","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","1055.5150000145659","trial","sequential-stimulus-presentation","122","431700","0.0-25.0-1.1","SS1611976444667","","40","900","1955.5150000145659","","","","6","images/stimuli/spore_stims/simple_08_A_c.gif","left","","","","",""
"","null","","html-keyboard-response","123","432924","0.0-25.0-0.2","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","273.67500006221235","trial","sequential-stimulus-presentation","124","434143","0.0-25.0-1.2","SS1611976444667","","40","900","1173.6750000622123","","","","6","images/stimuli/spore_stims/simple_08_A_c.gif","left","","","","",""
"","null","","html-keyboard-response","125","435122","0.0-25.0-0.3","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","278.2850000075996","trial","sequential-stimulus-presentation","126","436349","0.0-25.0-1.3","SS1611976444667","","40","900","1178.2850000075996","","","","6","images/stimuli/spore_stims/simple_08_A_c.gif","left","","","","",""
"","null","","html-keyboard-response","127","437204","0.0-25.0-0.4","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","398.65999994799495","trial","sequential-stimulus-presentation","128","438548","0.0-25.0-1.4","SS1611976444667","","40","900","1298.659999947995","","","","6","images/stimuli/spore_stims/simple_08_A_c.gif","left","","","","",""
"","null","","html-keyboard-response","129","439455","0.0-25.0-0.5","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","547.2650000592694","trial","sequential-stimulus-presentation","130","440950","0.0-25.0-1.5","SS1611976444667","","40","900","1447.2650000592694","","","","6","images/stimuli/spore_stims/simple_10_A_a.gif","right","","","","",""
"","null","","html-keyboard-response","131","442155","0.0-25.0-0.6","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","447.6900000590831","trial","sequential-stimulus-presentation","132","443548","0.0-25.0-1.6","SS1611976444667","","40","900","1347.690000059083","","","","6","images/stimuli/spore_stims/simple_08_A_c.gif","left","","","","",""
"","null","","html-keyboard-response","133","444664","0.0-25.0-0.7","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","304.5799999963492","trial","sequential-stimulus-presentation","134","445916","0.0-25.0-1.7","SS1611976444667","","40","900","1204.5799999963492","","","","6","images/stimuli/spore_stims/simple_08_A_c.gif","left","","","","",""
"","1414.9350000079721","pref_question","html-keyboard-response","135","447377","0.0-26.0","SS1611976444667","","50","","","<img src=images/stimuli/pokeballs_pref.jpg width =""800"" height = ""200"" style=""padding-top: 33%"">","2","middle","6","","","","","","",""
"","2036.530000041239","pref_reveal","sequential-stimulus-presentation","136","450359","0.0-27.0","SS1611976444667","","40","900","2936.530000041239","","","","6","","","novel","","","",""
"","null","","html-keyboard-response","137","451497","0.0-28.0-0.0","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","1816.8500000610948","trial","sequential-stimulus-presentation","138","454264","0.0-28.0-1.0","SS1611976444667","","40","900","2716.8500000610948","","","","7","images/stimuli/spore_stims/complex_03_A_d.gif","right","","","","",""
"","null","","html-keyboard-response","139","455182","0.0-28.0-0.1","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","392.45499996468425","trial","sequential-stimulus-presentation","140","456532","0.0-28.0-1.1","SS1611976444667","","40","900","1292.4549999646842","","","","7","images/stimuli/spore_stims/complex_03_A_d.gif","right","","","","",""
"","null","","html-keyboard-response","141","457733","0.0-28.0-0.2","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","302.2849999833852","trial","sequential-stimulus-presentation","142","458985","0.0-28.0-1.2","SS1611976444667","","40","900","1202.2849999833852","","","","7","images/stimuli/spore_stims/complex_03_A_d.gif","right","","","","",""
"","null","","html-keyboard-response","143","459950","0.0-28.0-0.3","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","4747.249999898486","trial","sequential-stimulus-presentation","144","465659","0.0-28.0-1.3","SS1611976444667","","40","900","5647.249999898486","","","","7","images/stimuli/spore_stims/complex_13_A_c.gif","middle","","","","",""
"","null","","html-keyboard-response","145","466740","0.0-28.0-0.4","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","753.3050000201911","trial","sequential-stimulus-presentation","146","468445","0.0-28.0-1.4","SS1611976444667","","40","900","1653.305000020191","","","","7","images/stimuli/spore_stims/complex_03_A_d.gif","right","","","","",""
"","null","","html-keyboard-response","147","469498","0.0-28.0-0.5","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
