"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","stimulus","wall_pref","location","location_percent","block_number","block_type","stimulus_displayed","position_displayed","stim_type_selected"
"[{""page_index"":0,""viewing_time"":12335.810000000492}]","12336.839999999938","instructions","0","12339","0.0-0.0","SS1613079952477","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":15080.719999999928},{""page_index"":1,""viewing_time"":3681.930000000648}]","18763.284999999996","instructions","1","33105","0.0-1.0","SS1613079952477","instructions","","","","","","","","","","","","","","",""
"","5637.780000000028","sequential-stimulus-presentation","2","39556","0.0-2.0","SS1613079952477","","","40","800","6437.780000000028","null","null","","","","","","","","",""
"","2954.0849999993807","sequential-stimulus-presentation","3","43319","0.0-3.0","SS1613079952477","","","40","800","3754.0849999993807","null","null","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":3334.57999999974}]","3334.8550000000687","instructions","4","46656","0.0-4.0","SS1613079952477","instructions","","","","","","","","","","","","","","",""
"","8651.88499999931","html-keyboard-response","5","55312","0.0-5.0","SS1613079952477","instructions","","50","","","","","<video width ='960' height = '540' autoplay muted><source src='images/stimuli/wall_pref.mp4' type='video/mp4'></video>","2","middle","45%","","","","",""
"","1740.2099999999336","sequential-stimulus-presentation","6","57864","0.0-6.0","SS1613079952477","pref_reveal","","40","800","2540.2099999999336","null","null","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":6012.850000000079},{""page_index"":1,""viewing_time"":5552.885000000053},{""page_index"":2,""viewing_time"":879.420000000202},{""page_index"":3,""viewing_time"":919.8200000000797}]","13365.350000000035","instructions","7","71231","0.0-7.0","SS1613079952477","instructions","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","8","72414","0.0-8.0-0.0","SS1613079952477","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","",""
"","248.50500000048487","sequential-stimulus-presentation","9","73471","0.0-8.0-1.0","SS1613079952477","trial","","40","800","1048.5050000004849","images/stimuli/spore_stims/simple_05_A_d.gif","images/stimuli/spore_stims/simple_04_B_d.gif","","","","","0","simple_dissimilar","images/stimuli/spore_stims/simple_04_B_d.gif","middle",""
"","null","html-keyboard-response","10","74678","0.0-8.0-0.1","SS1613079952477","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","",""
"","2106.9550000002055","sequential-stimulus-presentation","11","77591","0.0-8.0-1.1","SS1613079952477","trial","","40","800","2906.9550000002055","images/stimuli/spore_stims/simple_05_A_d.gif","images/stimuli/spore_stims/simple_04_B_d.gif","","","","","0","simple_dissimilar","images/stimuli/spore_stims/simple_04_B_d.gif","middle",""
