"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","stimulus","wall_pref","location","location_percent","block_number","block_type","stimulus_displayed","position_displayed","stim_type_selected","responses","question_order","stimulus_left","stimulus_right"
"[{""page_index"":0,""viewing_time"":566596.0000000196}]","566596.9999999506","instructions","0","566615","0.0-0.0","SS1613140251993","","","","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":3734.000000054948},{""page_index"":1,""viewing_time"":13116.000000038184}]","16851.000000024214","instructions","1","585471","0.0-1.0","SS1613140251993","instructions","","","","","","","","","","","","","","","","","","",""
"","8575.00000006985","sequential-stimulus-presentation","2","594853","0.0-2.0","SS1613140251993","","","40","800","9375.00000006985","null","null","","","","","","","","","","","","",""
"","1621.999999973923","sequential-stimulus-presentation","3","597280","0.0-3.0","SS1613140251993","","","40","800","2421.999999973923","null","null","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":3010.000000009313}]","3010.9999999403954","instructions","4","600292","0.0-4.0","SS1613140251993","instructions","","","","","","","","","","","","","","","","","","",""
"","15538.999999989755","html-keyboard-response","5","615843","0.0-5.0","SS1613140251993","instructions","","97","","","","","<video width ='960' height = '540' autoplay muted><source src='images/stimuli/wall_pref.mp4' type='video/mp4'></video>","1","left","25%","","","","","","","","",""
"","4645.000000018626","sequential-stimulus-presentation","6","621291","0.0-6.0","SS1613140251993","pref_reveal","","40","800","5445.000000018626","null","null","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":3219.000000040978},{""page_index"":1,""viewing_time"":2822.000000043772},{""page_index"":2,""viewing_time"":1388.9999999664724},{""page_index"":3,""viewing_time"":1052.0000000251457}]","8482.000000076368","instructions","7","629774","0.0-7.0","SS1613140251993","instructions","","","","","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","8","631020","0.0-8.0-0.0","SS1613140251993","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","2236.9999999646097","sequential-stimulus-presentation","9","634062","0.0-8.0-1.0","SS1613140251993","trial","","40","800","3036.9999999646097","images/stimuli/spore_stims/simple_04_A_b.gif","images/stimuli/spore_stims/simple_01_A_b.gif","","","","","0","simple_dissimilar","images/stimuli/spore_stims/simple_01_A_b.gif","right","","","","",""
"","null","html-keyboard-response","10","635287","0.0-8.0-0.1","SS1613140251993","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","897.9999999282882","sequential-stimulus-presentation","11","636990","0.0-8.0-1.1","SS1613140251993","trial","","40","800","1697.9999999282882","images/stimuli/spore_stims/simple_04_A_b.gif","images/stimuli/spore_stims/simple_01_A_b.gif","","","","","0","simple_dissimilar","images/stimuli/spore_stims/simple_01_A_b.gif","right","","","","",""
"","null","html-keyboard-response","12","637822","0.0-8.0-0.2","SS1613140251993","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","191.99999992270023","sequential-stimulus-presentation","13","638822","0.0-8.0-1.2","SS1613140251993","trial","","40","800","991.9999999227002","images/stimuli/spore_stims/simple_04_A_b.gif","images/stimuli/spore_stims/simple_01_A_b.gif","","","","","0","simple_dissimilar","images/stimuli/spore_stims/simple_01_A_b.gif","right","","","","",""
"","null","html-keyboard-response","14","639839","0.0-8.0-0.3","SS1613140251993","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","60.999999986961484","sequential-stimulus-presentation","15","640741","0.0-8.0-1.3","SS1613140251993","trial","","40","800","860.9999999869615","images/stimuli/spore_stims/simple_04_A_b.gif","images/stimuli/spore_stims/simple_01_A_b.gif","","","","","0","simple_dissimilar","images/stimuli/spore_stims/simple_01_A_b.gif","right","","","","",""
"","null","html-keyboard-response","16","641609","0.0-8.0-0.4","SS1613140251993","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","56.00000009872019","sequential-stimulus-presentation","17","642486","0.0-8.0-1.4","SS1613140251993","trial","","40","800","856.0000000987202","images/stimuli/spore_stims/simple_04_A_b.gif","images/stimuli/spore_stims/simple_01_A_b.gif","","","","","0","simple_dissimilar","images/stimuli/spore_stims/simple_01_A_b.gif","right","","","","",""
"","null","html-keyboard-response","18","643557","0.0-8.0-0.5","SS1613140251993","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","207.99999998416752","sequential-stimulus-presentation","19","644570","0.0-8.0-1.5","SS1613140251993","trial","","40","800","1007.9999999841675","images/stimuli/spore_stims/simple_04_A_b.gif","images/stimuli/spore_stims/simple_01_A_b.gif","","","","","0","simple_dissimilar","images/stimuli/spore_stims/simple_01_A_b.gif","right","","","","",""
"","null","html-keyboard-response","20","645496","0.0-8.0-0.6","SS1613140251993","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","1261.0000000568107","sequential-stimulus-presentation","21","647561","0.0-8.0-1.6","SS1613140251993","trial","","40","800","2061.0000000568107","images/stimuli/spore_stims/simple_04_A_b.gif","images/stimuli/spore_stims/simple_01_A_b.gif","","","","","0","simple_dissimilar","images/stimuli/spore_stims/simple_04_A_b.gif","middle","","","","",""
"","null","html-keyboard-response","22","648466","0.0-8.0-0.7","SS1613140251993","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","1380.0000000046566","sequential-stimulus-presentation","23","650652","0.0-8.0-1.7","SS1613140251993","trial","","40","800","2180.0000000046566","images/stimuli/spore_stims/simple_04_A_b.gif","images/stimuli/spore_stims/simple_01_A_b.gif","","","","","0","simple_dissimilar","images/stimuli/spore_stims/simple_01_A_b.gif","right","","","","",""
"","4863.000000012107","html-keyboard-response","24","655522","0.0-9.0","SS1613140251993","pref_question","","98","","","","","<video width ='960' height = '540' style='padding-top:8%' autoplay muted><source src='images/stimuli/wall_pref.mp4' type='video/mp4'></video>","2","middle","45%","0","","","","","","","",""
"","3771.999999997206","sequential-stimulus-presentation","25","660112","0.0-10.0","SS1613140251993","pref_reveal","","40","800","4571.999999997206","null","null","","","","","0","","","","deviant","","","",""
"","null","html-keyboard-response","26","661093","0.0-11.0-0.0","SS1613140251993","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","561.9999999180436","sequential-stimulus-presentation","27","662462","0.0-11.0-1.0","SS1613140251993","trial","","40","800","1361.9999999180436","images/stimuli/spore_stims/simple_11_A_c.gif","images/stimuli/spore_stims/simple_11_B_c.gif","","","","","1","simple_similar","images/stimuli/spore_stims/simple_11_B_c.gif","left","","","","",""
"","null","html-keyboard-response","28","663304","0.0-11.0-0.1","SS1613140251993","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","1590.9999998984858","sequential-stimulus-presentation","29","665701","0.0-11.0-1.1","SS1613140251993","trial","","40","800","2390.999999898486","images/stimuli/spore_stims/simple_11_A_c.gif","images/stimuli/spore_stims/simple_11_B_c.gif","","","","","1","simple_similar","images/stimuli/spore_stims/simple_11_B_c.gif","left","","","","",""
"","null","html-keyboard-response","30","666935","0.0-11.0-0.2","SS1613140251993","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","782.0000000065193","sequential-stimulus-presentation","31","668522","0.0-11.0-1.2","SS1613140251993","trial","","40","800","1582.0000000065193","images/stimuli/spore_stims/simple_11_A_c.gif","images/stimuli/spore_stims/simple_11_B_c.gif","","","","","1","simple_similar","images/stimuli/spore_stims/simple_11_B_c.gif","left","","","","",""
"","null","html-keyboard-response","32","669602","0.0-11.0-0.3","SS1613140251993","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","317.9999999701977","sequential-stimulus-presentation","33","670733","0.0-11.0-1.3","SS1613140251993","trial","","40","800","1117.9999999701977","images/stimuli/spore_stims/simple_11_A_c.gif","images/stimuli/spore_stims/simple_11_B_c.gif","","","","","1","simple_similar","images/stimuli/spore_stims/simple_11_B_c.gif","left","","","","",""
"","null","html-keyboard-response","34","671677","0.0-11.0-0.4","SS1613140251993","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","219.0000000409782","sequential-stimulus-presentation","35","672702","0.0-11.0-1.4","SS1613140251993","trial","","40","800","1019.0000000409782","images/stimuli/spore_stims/simple_11_A_c.gif","images/stimuli/spore_stims/simple_11_B_c.gif","","","","","1","simple_similar","images/stimuli/spore_stims/simple_11_B_c.gif","left","","","","",""
"","null","html-keyboard-response","36","673631","0.0-11.0-0.5","SS1613140251993","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","234.00000005494803","sequential-stimulus-presentation","37","674672","0.0-11.0-1.5","SS1613140251993","trial","","40","800","1034.000000054948","images/stimuli/spore_stims/simple_11_A_c.gif","images/stimuli/spore_stims/simple_11_B_c.gif","","","","","1","simple_similar","images/stimuli/spore_stims/simple_11_B_c.gif","left","","","","",""
"","null","html-keyboard-response","38","675640","0.0-11.0-0.6","SS1613140251993","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","2258.999999961816","sequential-stimulus-presentation","39","678703","0.0-11.0-1.6","SS1613140251993","trial","","40","800","3058.999999961816","images/stimuli/spore_stims/simple_11_A_c.gif","images/stimuli/spore_stims/simple_11_B_c.gif","","","","","1","simple_similar","images/stimuli/spore_stims/simple_11_B_c.gif","left","","","","",""
"","null","html-keyboard-response","40","679716","0.0-11.0-0.7","SS1613140251993","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
