"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","stimulus","wall_pref","location","location_percent","block_number","block_type","stimulus_displayed","position_displayed","stim_type_selected","responses","question_order","stimulus_left","stimulus_right"
"[{""page_index"":0,""viewing_time"":39271.1249999702}]","39273.680000100285","instructions","0","39278","0.0-0.0","SS1613098655334","","","","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":26389.514999929816},{""page_index"":1,""viewing_time"":14429.745000321418}]","40820.19999995828","instructions","1","82116","0.0-1.0","SS1613098655334","instructions","","","","","","","","","","","","","","","","","","",""
"","25602.574999909848","sequential-stimulus-presentation","2","108590","0.0-2.0","SS1613098655334","","","40","800","26402.574999909848","null","null","","","","","","","","","","","","",""
"","6825.035000219941","sequential-stimulus-presentation","3","116278","0.0-3.0","SS1613098655334","","","40","800","7625.035000219941","null","null","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":8387.965000234544}]","8388.29500041902","instructions","4","124671","0.0-4.0","SS1613098655334","instructions","","","","","","","","","","","","","","","","","","",""
"","21867.67499987036","html-keyboard-response","5","146557","0.0-5.0","SS1613098655334","instructions","","97","","","","","<video width ='960' height = '540' autoplay muted><source src='images/stimuli/wall_pref.mp4' type='video/mp4'></video>","1","left","25%","","","","","","","","",""
"","10316.03500014171","sequential-stimulus-presentation","6","157690","0.0-6.0","SS1613098655334","pref_reveal","","40","800","11116.03500014171","null","null","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":14212.5249998644},{""page_index"":1,""viewing_time"":12292.72500006482},{""page_index"":2,""viewing_time"":2682.6300001703203},{""page_index"":3,""viewing_time"":2052.1249999292195}]","31241.624999791384","instructions","7","188940","0.0-7.0","SS1613098655334","instructions","","","","","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","8","189916","0.0-8.0-0.0","SS1613098655334","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","23902.364999987185","sequential-stimulus-presentation","9","214650","0.0-8.0-1.0","SS1613098655334","trial","","40","800","24702.364999987185","images/stimuli/spore_stims/complex_05_A_a.gif","images/stimuli/spore_stims/complex_02_A_d.gif","","","","","0","complex_dissimilar","images/stimuli/spore_stims/complex_02_A_d.gif","left","","","","",""
"","null","html-keyboard-response","10","215881","0.0-8.0-0.1","SS1613098655334","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","8730.849999934435","sequential-stimulus-presentation","11","225445","0.0-8.0-1.1","SS1613098655334","trial","","40","800","9530.849999934435","images/stimuli/spore_stims/complex_05_A_a.gif","images/stimuli/spore_stims/complex_02_A_d.gif","","","","","0","complex_dissimilar","images/stimuli/spore_stims/complex_02_A_d.gif","left","","","","",""
"","null","html-keyboard-response","12","226385","0.0-8.0-0.2","SS1613098655334","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","20196.26999972388","sequential-stimulus-presentation","13","247428","0.0-8.0-1.2","SS1613098655334","trial","","40","800","20996.26999972388","images/stimuli/spore_stims/complex_05_A_a.gif","images/stimuli/spore_stims/complex_02_A_d.gif","","","","","0","complex_dissimilar","images/stimuli/spore_stims/complex_02_A_d.gif","left","","","","",""
"","null","html-keyboard-response","14","248450","0.0-8.0-0.3","SS1613098655334","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","16432.909999974072","sequential-stimulus-presentation","15","265751","0.0-8.0-1.3","SS1613098655334","trial","","40","800","17232.909999974072","images/stimuli/spore_stims/complex_05_A_a.gif","images/stimuli/spore_stims/complex_02_A_d.gif","","","","","0","complex_dissimilar","images/stimuli/spore_stims/complex_05_A_a.gif","middle","","","","",""
"","null","html-keyboard-response","16","267033","0.0-8.0-0.4","SS1613098655334","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","9691.194999963045","sequential-stimulus-presentation","17","277557","0.0-8.0-1.4","SS1613098655334","trial","","40","800","10491.194999963045","images/stimuli/spore_stims/complex_05_A_a.gif","images/stimuli/spore_stims/complex_02_A_d.gif","","","","","0","complex_dissimilar","images/stimuli/spore_stims/complex_02_A_d.gif","left","","","","",""
"","null","html-keyboard-response","18","278717","0.0-8.0-0.5","SS1613098655334","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","11497.769999783486","sequential-stimulus-presentation","19","291083","0.0-8.0-1.5","SS1613098655334","trial","","40","800","12297.769999783486","images/stimuli/spore_stims/complex_05_A_a.gif","images/stimuli/spore_stims/complex_02_A_d.gif","","","","","0","complex_dissimilar","images/stimuli/spore_stims/complex_02_A_d.gif","left","","","","",""
"","null","html-keyboard-response","20","292299","0.0-8.0-0.6","SS1613098655334","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
