"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","stimulus","wall_pref","location","location_percent","block_number","block_type","stimulus_displayed","position_displayed","stim_type_selected","responses","question_order","stimulus_left","stimulus_right"
"[{""page_index"":0,""viewing_time"":11126.229999994393}]","11129.329999996116","instructions","0","11137","0.0-0.0","SS1613098632991","","","","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":11395.465000008699},{""page_index"":1,""viewing_time"":8212.035000004107}]","19608.65500001819","instructions","1","32771","0.0-1.0","SS1613098632991","instructions","","","","","","","","","","","","","","","","","","",""
"","38806.394999992335","sequential-stimulus-presentation","2","72398","0.0-2.0","SS1613098632991","","","40","800","39606.394999992335","null","null","","","","","","","","","","","","",""
"","9781.740000005811","sequential-stimulus-presentation","3","82993","0.0-3.0","SS1613098632991","","","40","800","10581.740000005811","null","null","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":5426.355000003241}]","5426.570000010543","instructions","4","88424","0.0-4.0","SS1613098632991","instructions","","","","","","","","","","","","","","","","","","",""
"","13962.509999983013","html-keyboard-response","5","102395","0.0-5.0","SS1613098632991","instructions","","51","","","","","<video width ='960' height = '540' autoplay muted><source src='images/stimuli/wall_pref.mp4' type='video/mp4'></video>","3","right","66%","","","","","","","","",""
"","4979.824999987613","sequential-stimulus-presentation","6","108254","0.0-6.0","SS1613098632991","pref_reveal","","40","800","5779.824999987613","null","null","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":15606.965000013588},{""page_index"":1,""viewing_time"":6207.414999982575},{""page_index"":2,""viewing_time"":2149.9750000075437},{""page_index"":3,""viewing_time"":2571.540000004461}]","26536.38000000501","instructions","7","134801","0.0-7.0","SS1613098632991","instructions","","","","","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","8","135885","0.0-8.0-0.0","SS1613098632991","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","3853.7650000071153","sequential-stimulus-presentation","9","140561","0.0-8.0-1.0","SS1613098632991","trial","","40","800","4653.765000007115","images/stimuli/spore_stims/complex_06_B_d.gif","images/stimuli/spore_stims/complex_18_B_a.gif","","","","","0","complex_dissimilar","images/stimuli/spore_stims/complex_18_B_a.gif","right","","","","",""
"","null","html-keyboard-response","10","141428","0.0-8.0-0.1","SS1613098632991","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","4200.1600000076","sequential-stimulus-presentation","11","146441","0.0-8.0-1.1","SS1613098632991","trial","","40","800","5000.1600000076","images/stimuli/spore_stims/complex_06_B_d.gif","images/stimuli/spore_stims/complex_18_B_a.gif","","","","","0","complex_dissimilar","images/stimuli/spore_stims/complex_18_B_a.gif","right","","","","",""
"","null","html-keyboard-response","12","147469","0.0-8.0-0.2","SS1613098632991","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","2160.395000013523","sequential-stimulus-presentation","13","150452","0.0-8.0-1.2","SS1613098632991","trial","","40","800","2960.395000013523","images/stimuli/spore_stims/complex_06_B_d.gif","images/stimuli/spore_stims/complex_18_B_a.gif","","","","","0","complex_dissimilar","images/stimuli/spore_stims/complex_18_B_a.gif","right","","","","",""
"","null","html-keyboard-response","14","151474","0.0-8.0-0.3","SS1613098632991","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","4708.314999996219","sequential-stimulus-presentation","15","157002","0.0-8.0-1.3","SS1613098632991","trial","","40","800","5508.314999996219","images/stimuli/spore_stims/complex_06_B_d.gif","images/stimuli/spore_stims/complex_18_B_a.gif","","","","","0","complex_dissimilar","images/stimuli/spore_stims/complex_18_B_a.gif","right","","","","",""
"","null","html-keyboard-response","16","157903","0.0-8.0-0.4","SS1613098632991","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","4880.150000011781","sequential-stimulus-presentation","17","163612","0.0-8.0-1.4","SS1613098632991","trial","","40","800","5680.150000011781","images/stimuli/spore_stims/complex_06_B_d.gif","images/stimuli/spore_stims/complex_18_B_a.gif","","","","","0","complex_dissimilar","images/stimuli/spore_stims/complex_06_B_d.gif","left","","","","",""
"","null","html-keyboard-response","18","164529","0.0-8.0-0.5","SS1613098632991","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","1039.7150000208057","sequential-stimulus-presentation","19","166381","0.0-8.0-1.5","SS1613098632991","trial","","40","800","1839.7150000208057","images/stimuli/spore_stims/complex_06_B_d.gif","images/stimuli/spore_stims/complex_18_B_a.gif","","","","","0","complex_dissimilar","images/stimuli/spore_stims/complex_18_B_a.gif","right","","","","",""
"","null","html-keyboard-response","20","167216","0.0-8.0-0.6","SS1613098632991","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","1216.324999986682","sequential-stimulus-presentation","21","169263","0.0-8.0-1.6","SS1613098632991","trial","","40","800","2016.324999986682","images/stimuli/spore_stims/complex_06_B_d.gif","images/stimuli/spore_stims/complex_18_B_a.gif","","","","","0","complex_dissimilar","images/stimuli/spore_stims/complex_18_B_a.gif","right","","","","",""
