session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Nationality,Sex,Student Status
60ff0806a8817b1a99979afd,60fe82f26266f2bc4aecb7ab,APPROVED,2021-07-26 19:07:55.290000,2021-07-26 19:13:15.112000,319.822,18,1,0,100,2021-07-26 20:58:18.745000,3D699F4F,Vietnam,United States,Other,Vietnamese,United States,Female,Yes
60ff08081611ebc0142ba628,60feeca75b7f7bd139510c61,APPROVED,2021-07-26 19:07:54.520000,2021-07-26 19:23:12.144000,917.624,21,1,0,100,2021-07-26 20:58:19.770000,3D699F4F,Brazil,Germany,Part-Time,Portuguese,Brazil,Male,No
60ff081ff67843c75630d2c0,60fe1d6686b98967b8035f77,APPROVED,2021-07-26 19:08:21.822000,2021-07-26 19:18:28.496000,606.674,20,1,0,100,2021-07-26 20:58:21.082000,3D699F4F,United States,United States,Unemployed (and job seeking),English,United States,Female,Yes
60ff0820447f73901f31edc2,60fef27d19bf87c987da8ae9,APPROVED,2021-07-26 19:08:31.783000,2021-07-26 19:19:35.182000,663.399,19,1,0,100,2021-07-26 20:58:22.047000,3D699F4F,United States,United States,Full-Time,English,United States,Female,Yes
60ff0824df6de4bdc7f9926b,5ea768015e4ac615300743fc,APPROVED,2021-07-26 19:08:23.575000,2021-07-26 19:21:08.062000,764.487,31,14,0,100,2021-07-26 20:58:23.290000,3D699F4F,United States,United States,Part-Time,English,United States,Female,No
60ff082a5bf67964e84e84c5,60fefdf4e3b432e7593e1c9b,APPROVED,2021-07-26 19:08:36.188000,2021-07-26 19:15:10.171000,393.983,18,1,0,100,2021-07-26 20:58:24.258000,3D699F4F,United States,United States,Part-Time,English,United States,Female,Yes
60ff082c154aca0f6a84020b,60fd364b6df9086ada3e79de,RETURNED,2021-07-26 19:19:00.056000,,6040.861477,26,0,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60ff083034b2d2e80d03db3f,60fed330a23aa0e9e77d18e4,APPROVED,2021-07-26 19:08:51.719000,2021-07-26 19:34:10.854000,1519.135,29,1,0,100,2021-07-26 20:58:25.489000,3D699F4F,United States,United States,Full-Time,English,United States,Female,No
60ff083acfc45d6a06146aa4,60fcdc86ca8b7b67085300d4,APPROVED,2021-07-26 19:08:51.535000,2021-07-26 19:20:43.540000,712.005,18,1,0,100,2021-07-26 20:58:26.505000,3D699F4F,United States,United States,Part-Time,English,United States,Female,Yes
60ff083bdd6aed4cf1fc8e86,60fecfd7bdea61956af33381,APPROVED,2021-07-26 19:08:47.028000,2021-07-26 19:17:40.968000,533.94,22,1,0,100,2021-07-26 20:58:27.650000,3D699F4F,Canada,Canada,Full-Time,English,Canada,Female,Yes
60ff0842a26550a708c67084,60fef4e8243d6a8f9c26c4cc,RETURNED,2021-07-26 19:08:56.813000,,6644.175264,20,0,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60ff084530340a6b0a85e412,60fd959816641e8e02365e94,APPROVED,2021-07-26 19:08:55.392000,2021-07-26 19:17:20.623000,505.231,28,1,0,100,2021-07-26 20:58:28.609000,3D699F4F,United States,United States,Full-Time,English,United States,Female,No
60ff084b112943453c5a4032,60ff015c8f1be7e84d6863d3,APPROVED,2021-07-26 19:09:03.013000,2021-07-26 19:15:00.438000,357.425,23,1,0,100,2021-07-26 20:58:29.723000,3D699F4F,United States,United States,Part-Time,English,United States,Female,Yes
60ff085319d0978ca409d452,60fd346cbfbb0eec36710280,RETURNED,2021-07-26 19:09:12.965000,,6628.086648,24,0,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60ff0855b0157429df32d9ae,60fd6bb20c949e6374716c83,APPROVED,2021-07-26 19:09:16.880000,2021-07-26 19:24:47.867000,930.987,21,1,0,100,2021-07-26 20:58:30.673000,3D699F4F,Poland,Poland,Unemployed (and job seeking),Polish,Poland,Male,Yes
60ff086e39aa330be4302b55,5e2f705d5c8b17538333edc2,APPROVED,2021-07-26 19:10:00.478000,2021-07-26 19:16:58.951000,418.473,21,25,0,100,2021-07-26 20:58:24.757000,3D699F4F,Romania,United Kingdom,DATA EXPIRED,Romanian,Romania,Male,Yes
60ff087958a62af643c4883e,606b81830eadb0d0bbee2cb9,APPROVED,2021-07-26 19:09:52.351000,2021-07-26 19:20:42.305000,649.954,30,1,0,100,2021-07-26 20:58:28.028000,3D699F4F,Chile,Chile,Unemployed (and job seeking),Spanish,Chile,Male,No
60ff08812f1d3fce1705ffce,60fef99549e19e16eb9702cf,APPROVED,2021-07-26 19:10:10.919000,2021-07-26 19:18:46.652000,515.733,19,1,0,100,2021-07-26 20:58:31.821000,3D699F4F,United States,United States,Full-Time,English,United States,Female,Yes
60ff089730340a6b0a85e439,60fda379e234e4c418ee853c,APPROVED,2021-07-26 19:10:18.261000,2021-07-26 19:19:39.315000,561.054,22,1,0,100,2021-07-26 20:58:32.839000,3D699F4F,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Female,No
60ff089afc1a93c27881edc7,60ff05687afac31c9ea8edb3,APPROVED,2021-07-26 19:10:26.144000,2021-07-26 19:17:57.499000,451.355,19,1,0,100,2021-07-26 20:58:33.962000,3D699F4F,United States,United States,Part-Time,English,United States,Female,Yes
60ff08a708319852406f3e40,60f9c533e80b0a0ea55c2a5e,APPROVED,2021-07-26 19:11:03.132000,2021-07-26 19:30:44.173000,1181.041,19,1,0,100,2021-07-26 20:58:29.068000,3D699F4F,DATA EXPIRED,South Africa,DATA EXPIRED,DATA EXPIRED,DATA EXPIRED,DATA EXPIRED,DATA EXPIRED
60ff08af0b7885dd956fccaf,60fb6b41d54f4da85dfc1a85,RETURNED,2021-07-26 19:20:39.889000,,5941.312243,25,0,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60ff08b76af78c60c64fc22e,60fefe47e3b432e7593e1cb3,APPROVED,2021-07-26 19:10:53.129000,2021-07-26 19:20:06.200000,553.071,19,1,0,100,2021-07-26 20:58:34.981000,3D699F4F,United States,United States,Part-Time,English,United States,Female,Yes
60ff08d1f339822430f9d979,60fdd8f19f2e3867910696a9,RETURNED,2021-07-26 19:11:19.377000,,6501.862194,26,0,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60ff08da407e02cfa19bf989,60ff030f963e7e3e3fae85e7,RETURNED,2021-07-26 19:21:22.652000,,5898.603456,20,0,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60ff08ef188d09ccfeaae151,60ff012ccb91fc56b7b878e7,APPROVED,2021-07-26 19:12:01.644000,2021-07-26 19:18:12.748000,371.104,21,1,0,100,2021-07-26 20:58:36.104000,3D699F4F,United States,United States,Unemployed (and job seeking),English,United States,Female,Yes
60ff08f624898eb61747cd01,60fda087805140343777fca9,APPROVED,2021-07-26 19:12:03.959000,2021-07-26 19:24:13.064000,729.105,19,2,0,100,2021-07-26 20:58:32.495000,3D699F4F,Israel,Canada,Full-Time,Hebrew,Israel,Female,Yes
60ff09141937fd49cdad6163,60fe0eb44e804178bc077bdc,APPROVED,2021-07-26 19:12:28.567000,2021-07-26 19:47:39.408000,2110.841,18,1,0,100,2021-07-26 20:58:37.096000,3D699F4F,United States,United States,Unemployed (and job seeking),English,United States,Female,Yes
60ff0920c3a4bbee80e76666,5e84f2b05c942d0d4fe4ac16,APPROVED,2021-07-26 19:12:41.701000,2021-07-26 19:22:52.913000,611.212,24,7,0,100,2021-07-26 20:58:25.800000,3D699F4F,Iceland,Iceland,DATA EXPIRED,Icelandic,Iceland,Female,Yes
60ff0930b2bedb844f768bca,60ff03cfba1752ff98b993b1,APPROVED,2021-07-26 19:12:56.531000,2021-07-26 19:19:35.102000,398.571,21,1,0,100,2021-07-26 20:58:38.252000,3D699F4F,United States,United States,Unemployed (and job seeking),English,United States,Female,Yes
