"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","subject_num","condition_num","block_number","block_type","fam_duration","stimulus_displayed","response","question_order"
"true","fullscreen","0","2743","0.0-0.0","SS1679173305498","","","","","","","","","","","","","",""
"","survey-text","1","9610","0.0-1.0","SS1679173305498","6866","{""Age"":""293"",""Gender"":""F""}","","","","","","","","","","","",""
"","audio-keyboard-response","2","16121","0.0-2.0","SS1679173305498","6508","","stimuli/audio/music_intro.wav","39","","","","","","","","","",""
"","html-keyboard-response","3","19641","0.0-3.0","SS1679173305498","3519","","<p><img src=stimuli/intro/intro2.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","4","80219","0.0-4.0","SS1679173305498","60578","","<p><img src=stimuli/intro/intro3.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","5","122752","0.0-5.0","SS1679173305498","42532","","<p><img src=stimuli/intro/intro4.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","6","128247","0.0-6.0","SS1679173305498","5494","","<p><img src=stimuli/intro/intro5.jpeg width ='1200' height = '667'></p>","89","","","","","","","","","",""
"","html-keyboard-response","7","136612","0.0-7.0","SS1679173305498","8365","","<p><img src=stimuli/intro/intro6.jpeg width ='1200' height = '667'></p>","66","","","","","","","","","",""
"","html-keyboard-response","8","153983","0.0-8.0","SS1679173305498","17369","","<p><img src=stimuli/intro/intro7.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","9","162955","0.0-9.0","SS1679173305498","8972","","<p><img src=stimuli/intro/intro8.jpeg width ='1200' height = '667'></p>","16","","","","","","","","","",""
"","instructions","10","184223","0.0-10.0","SS1679173305498","21268","","","","[{""page_index"":0,""viewing_time"":21267}]","","","","","","","","",""
"","video-keyboard-response","11","202486","0.0-11.0","SS1679173305498","null","","[""stimuli/images/calibration.mp4""]","null","","calibration","","","","","","","",""
"","video-keyboard-response","12","207188","0.0-12.0","SS1679173305498","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","13","235208","0.0-13.0","SS1679173305498","28019","","[""stimuli/images/unity_stims/unitystims_005_Left_2fam_background_1_new.mp4""]","39","","trial","1","1","1","background","2","stimuli/images/unity_stims/unitystims_005_Left_2fam_background_1_new.mp4","",""
"","html-keyboard-response","14","236479","0.0-14.0","SS1679173305498","1270","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","","","",""
"","video-keyboard-response","15","241192","0.0-15.0","SS1679173305498","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","16","280162","0.0-16.0","SS1679173305498","38969","","[""stimuli/images/unity_stims/unitystims_002_Right_2fam_deviant_2_new.mp4""]","39","","trial","1","1","2","deviant","2","stimuli/images/unity_stims/unitystims_002_Right_2fam_deviant_2_new.mp4","",""
"","html-keyboard-response","17","280762","0.0-17.0","SS1679173305498","599","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","","","",""
"","video-keyboard-response","18","285448","0.0-18.0","SS1679173305498","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","19","348217","0.0-19.0","SS1679173305498","62769","","[""stimuli/images/unity_stims/unitystims_004_Right_6fam_deviant_2_new.mp4""]","39","","trial","1","1","3","deviant","6","stimuli/images/unity_stims/unitystims_004_Right_6fam_deviant_2_new.mp4","",""
"","html-keyboard-response","20","349490","0.0-20.0","SS1679173305498","1272","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","","","",""
"","video-keyboard-response","21","354201","0.0-21.0","SS1679173305498","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
