"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","subject_num","condition_num","block_number","block_type","fam_duration","stimulus_displayed","response","question_order"
"true","fullscreen","0","45702","0.0-0.0","SS1680030774922","","","","","","","","","","","","","",""
"","survey-text","1","60994","0.0-1.0","SS1680030774922","15289.699999988079","{""Age"":""313"",""Gender"":""F""}","","","","","","","","","","","",""
"","audio-keyboard-response","2","72132","0.0-2.0","SS1680030774922","11135.300000011921","","stimuli/audio/music_intro.wav","39","","","","","","","","","",""
"","html-keyboard-response","3","78457","0.0-3.0","SS1680030774922","6324.399999976158","","<p><img src=stimuli/intro/intro2.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","4","140257","0.0-4.0","SS1680030774922","61799.80000001192","","<p><img src=stimuli/intro/intro3.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","5","184703","0.0-5.0","SS1680030774922","44445.60000002384","","<p><img src=stimuli/intro/intro4.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","6","195066","0.0-6.0","SS1680030774922","10363.399999976158","","<p><img src=stimuli/intro/intro5.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","7","208488","0.0-7.0","SS1680030774922","13421.699999988079","","<p><img src=stimuli/intro/intro6.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","8","209770","0.0-8.0","SS1680030774922","1281.699999988079","","<p><img src=stimuli/intro/intro7.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","9","223862","0.0-9.0","SS1680030774922","14091.399999976158","","<p><img src=stimuli/intro/intro8.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","instructions","10","248478","0.0-10.0","SS1680030774922","24615.799999952316","","","","[{""page_index"":0,""viewing_time"":24615.5}]","","","","","","","","",""
"","video-keyboard-response","11","266718","0.0-11.0","SS1680030774922","null","","[""stimuli/images/calibration.mp4""]","null","","calibration","","","","","","","",""
"","video-keyboard-response","12","271400","0.0-12.0","SS1680030774922","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","13","341552","0.0-13.0","SS1680030774922","null","","[""stimuli/images/unity_stims/unitystims_001_Right_2fam_deviant_1_new.mp4""]","null","","trial","17","2","1","deviant","2","stimuli/images/unity_stims/unitystims_001_Right_2fam_deviant_1_new.mp4","",""
"","html-keyboard-response","14","342976","0.0-14.0","SS1680030774922","1423.699999988079","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","32","","between_block","","","","","","","",""
"","video-keyboard-response","15","347598","0.0-15.0","SS1680030774922","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","16","386320","0.0-16.0","SS1680030774922","38721","","[""stimuli/images/unity_stims/unitystims_002_Left_4fam_background_1_new.mp4""]","40","","trial","17","2","2","background","4","stimuli/images/unity_stims/unitystims_002_Left_4fam_background_1_new.mp4","",""
"","html-keyboard-response","17","386668","0.0-17.0","SS1680030774922","348.19999998807907","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","40","","between_block","","","","","","","",""
"","video-keyboard-response","18","391316","0.0-18.0","SS1680030774922","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
