"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","subject_num","condition_num","block_number","block_type","fam_duration","stimulus_displayed","response","question_order"
"true","fullscreen","0","4120","0.0-0.0","SS1679846981559","","","","","","","","","","","","","",""
"","survey-text","1","7881","0.0-1.0","SS1679846981559","3757","{""Age"":""269"",""Gender"":""M""}","","","","","","","","","","","",""
"","audio-keyboard-response","2","8713","0.0-2.0","SS1679846981559","832","","stimuli/audio/music_intro.wav","39","","","","","","","","","",""
"","html-keyboard-response","3","9698","0.0-3.0","SS1679846981559","982","","<p><img src=stimuli/intro/intro2.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","4","23833","0.0-4.0","SS1679846981559","14133","","<p><img src=stimuli/intro/intro3.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","5","24631","0.0-5.0","SS1679846981559","798","","<p><img src=stimuli/intro/intro4.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","6","29876","0.0-6.0","SS1679846981559","5244","","<p><img src=stimuli/intro/intro5.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","7","39192","0.0-7.0","SS1679846981559","9316","","<p><img src=stimuli/intro/intro6.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","8","61069","0.0-8.0","SS1679846981559","21877","","<p><img src=stimuli/intro/intro7.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","9","77801","0.0-9.0","SS1679846981559","16731","","<p><img src=stimuli/intro/intro8.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","instructions","10","110725","0.0-10.0","SS1679846981559","32922","","","","[{""page_index"":0,""viewing_time"":32922}]","","","","","","","","",""
"","video-keyboard-response","11","128991","0.0-11.0","SS1679846981559","null","","[""stimuli/images/calibration.mp4""]","null","","calibration","","","","","","","",""
"","video-keyboard-response","12","133671","0.0-12.0","SS1679846981559","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","13","174379","0.0-13.0","SS1679846981559","40708","","[""stimuli/images/unity_stims/unitystims_005_Right_4fam_deviant_2_new.mp4""]","39","","trial","8","4","1","deviant","4","stimuli/images/unity_stims/unitystims_005_Right_4fam_deviant_2_new.mp4","",""
"","html-keyboard-response","14","175128","0.0-14.0","SS1679846981559","747","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","","","",""
"","video-keyboard-response","15","179810","0.0-15.0","SS1679846981559","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","16","219714","0.0-16.0","SS1679846981559","39903","","[""stimuli/images/unity_stims/unitystims_002_Right_6fam_background_1_new.mp4""]","39","","trial","8","4","2","background","6","stimuli/images/unity_stims/unitystims_002_Right_6fam_background_1_new.mp4","",""
"","html-keyboard-response","17","220459","0.0-17.0","SS1679846981559","745","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","","","",""
