"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","subject_num","condition_num","block_number","block_type","fam_duration","stimulus_displayed","response","question_order"
"true","fullscreen","0","95646","0.0-0.0","SS1680213763808","","","","","","","","","","","","","",""
"","survey-text","1","120901","0.0-1.0","SS1680213763808","25250.30000001192","{""Age"":""308"",""Gender"":""M""}","","","","","","","","","","","",""
"","audio-keyboard-response","2","131991","0.0-2.0","SS1680213763808","11087.900000035763","","stimuli/audio/music_intro.wav","32","","","","","","","","","",""
"","html-keyboard-response","3","135280","0.0-3.0","SS1680213763808","3288.599999964237","","<p><img src=stimuli/intro/intro2.jpeg width ='1200' height = '667'></p>","32","","","","","","","","","",""
"","html-keyboard-response","4","178131","0.0-4.0","SS1680213763808","42850.19999998808","","<p><img src=stimuli/intro/intro3.jpeg width ='1200' height = '667'></p>","32","","","","","","","","","",""
"","html-keyboard-response","5","212630","0.0-5.0","SS1680213763808","34498.700000047684","","<p><img src=stimuli/intro/intro4.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","6","220343","0.0-6.0","SS1680213763808","7712.600000023842","","<p><img src=stimuli/intro/intro5.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","7","233259","0.0-7.0","SS1680213763808","12915.300000011921","","<p><img src=stimuli/intro/intro6.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","8","233875","0.0-8.0","SS1680213763808","615.5","","<p><img src=stimuli/intro/intro7.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","9","249491","0.0-9.0","SS1680213763808","15616","","<p><img src=stimuli/intro/intro8.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","instructions","10","278346","0.0-10.0","SS1680213763808","28854.19999998808","","","","[{""page_index"":0,""viewing_time"":28853.900000035763}]","","","","","","","","",""
"","video-keyboard-response","11","296541","0.0-11.0","SS1680213763808","null","","[""stimuli/images/calibration.mp4""]","null","","calibration","","","","","","","",""
"","video-keyboard-response","12","301305","0.0-12.0","SS1680213763808","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","13","344637","0.0-13.0","SS1680213763808","43330.5","","[""stimuli/images/unity_stims/unitystims_004_Left_2fam_background_1_new.mp4""]","32","","trial","22","1","1","background","2","stimuli/images/unity_stims/unitystims_004_Left_2fam_background_1_new.mp4","",""
"","html-keyboard-response","14","345010","0.0-14.0","SS1680213763808","373.30000001192093","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","32","","between_block","","","","","","","",""
"","video-keyboard-response","15","349633","0.0-15.0","SS1680213763808","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","16","382819","0.0-16.0","SS1680213763808","33184.19999998808","","[""stimuli/images/unity_stims/unitystims_005_Left_2fam_deviant_2_new.mp4""]","32","","trial","22","1","2","deviant","2","stimuli/images/unity_stims/unitystims_005_Left_2fam_deviant_2_new.mp4","",""
