"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","subject_num","condition_num","block_number","block_type","fam_duration","stimulus_displayed","response","question_order"
"true","fullscreen","0","517013","0.0-0.0","SS1679950115445","","","","","","","","","","","","","",""
"","survey-text","1","548087","0.0-1.0","SS1679950115445","31059.100000023842","{""Age"":""226"",""Gender"":""F""}","","","","","","","","","","","",""
"","audio-keyboard-response","2","589972","0.0-2.0","SS1679950115445","41853.10000002384","","stimuli/audio/music_intro.wav","39","","","","","","","","","",""
"","html-keyboard-response","3","591314","0.0-3.0","SS1679950115445","1338.5","","<p><img src=stimuli/intro/intro2.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","4","687643","0.0-4.0","SS1679950115445","96328.39999997616","","<p><img src=stimuli/intro/intro3.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","5","704175","0.0-5.0","SS1679950115445","16531.300000071526","","<p><img src=stimuli/intro/intro4.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","6","711893","0.0-6.0","SS1679950115445","7718.100000023842","","<p><img src=stimuli/intro/intro5.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","7","723495","0.0-7.0","SS1679950115445","11600","","<p><img src=stimuli/intro/intro6.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","8","729967","0.0-8.0","SS1679950115445","6471.299999952316","","<p><img src=stimuli/intro/intro7.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","9","736374","0.0-9.0","SS1679950115445","6406.5","","<p><img src=stimuli/intro/intro8.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","instructions","10","766423","0.0-10.0","SS1679950115445","30047.700000047684","","","","[{""page_index"":0,""viewing_time"":30047.5}]","","","","","","","","",""
"","video-keyboard-response","11","784620","0.0-11.0","SS1679950115445","null","","[""stimuli/images/calibration.mp4""]","null","","calibration","","","","","","","",""
"","video-keyboard-response","12","789251","0.0-12.0","SS1679950115445","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","13","874217","0.0-13.0","SS1679950115445","84963.79999995232","","[""stimuli/images/unity_stims/unitystims_001_Left_6fam_background_2_new.mp4""]","39","","trial","14","5","1","background","6","stimuli/images/unity_stims/unitystims_001_Left_6fam_background_2_new.mp4","",""
"","html-keyboard-response","14","875187","0.0-14.0","SS1679950115445","968.9000000953674","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","","","",""
"","video-keyboard-response","15","879799","0.0-15.0","SS1679950115445","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","16","936248","0.0-16.0","SS1679950115445","56448","","[""stimuli/images/unity_stims/unitystims_004_Right_6fam_deviant_1_new.mp4""]","39","","trial","14","5","2","deviant","6","stimuli/images/unity_stims/unitystims_004_Right_6fam_deviant_1_new.mp4","",""
"","html-keyboard-response","17","936916","0.0-17.0","SS1679950115445","665.7000000476837","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","","","",""
"","video-keyboard-response","18","941538","0.0-18.0","SS1679950115445","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","19","969720","0.0-19.0","SS1679950115445","28174.800000071526","","[""stimuli/images/unity_stims/unitystims_005_Left_4fam_deviant_1_new.mp4""]","39","","trial","14","5","3","deviant","4","stimuli/images/unity_stims/unitystims_005_Left_4fam_deviant_1_new.mp4","",""
"","html-keyboard-response","20","970323","0.0-20.0","SS1679950115445","602.3999999761581","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","","","",""
"","video-keyboard-response","21","974930","0.0-21.0","SS1679950115445","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","22","997291","0.0-22.0","SS1679950115445","22358.699999928474","","[""stimuli/images/unity_stims/unitystims_002_Right_2fam_background_1_new.mp4""]","39","","trial","14","5","4","background","2","stimuli/images/unity_stims/unitystims_002_Right_2fam_background_1_new.mp4","",""
"","html-keyboard-response","23","997993","0.0-23.0","SS1679950115445","700.5","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","","","",""
"","video-keyboard-response","24","1002590","0.0-24.0","SS1679950115445","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","25","1031743","0.0-25.0","SS1679950115445","29151.5","","[""stimuli/images/unity_stims/unitystims_003_Left_4fam_background_2_new.mp4""]","39","","trial","14","5","5","background","4","stimuli/images/unity_stims/unitystims_003_Left_4fam_background_2_new.mp4","",""
"","html-keyboard-response","26","1032244","0.0-26.0","SS1679950115445","499.7999999523163","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","","","",""
"","video-keyboard-response","27","1036850","0.0-27.0","SS1679950115445","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","28","1056350","0.0-28.0","SS1679950115445","19498.800000071526","","[""stimuli/images/unity_stims/unitystims_006_Right_2fam_deviant_2_new.mp4""]","39","","trial","14","5","6","deviant","2","stimuli/images/unity_stims/unitystims_006_Right_2fam_deviant_2_new.mp4","",""
"","video-keyboard-response","29","1079449","0.0-29.0","SS1679950115445","null","","[""stimuli/images/calibration_end.mp4""]","null","","calibration_end","","","","","","","",""
"","html-keyboard-response","30","1092215","0.0-30.0","SS1679950115445","12765.799999952316","","<p><span style=""font-family: arial, helvetica, sans-serif; font-size: 48px; color: #993300;""> That's it! Thank you so much for your participation! </span></p>","39","","","","","","","","","",""
"","survey-multi-choice","31","1142543","0.0-31.0","SS1679950115445","50325.699999928474","","","","","","","","","","","","{""Consent"":""<b>Option 3 (General Public)</b>: Like Option 2 but includes more public venues. You would like to share your child’s data to help us communicate our research with the general public. Your child’s data will never be used for commercial purposes. <br></h1>""}","0"
