"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","subject_num","condition_num","block_number","block_type","fam_duration","stimulus_displayed","response","question_order"
"true","fullscreen","0","41632","0.0-0.0","SS1681253974914","","","","","","","","","","","","","",""
"","survey-text","1","50710","0.0-1.0","SS1681253974914","9073","{""Age"":""275"",""Gender"":""M""}","","","","","","","","","","","",""
"","audio-keyboard-response","2","71344","0.0-2.0","SS1681253974914","20631","","stimuli/audio/music_intro.wav","39","","","","","","","","","",""
"","html-keyboard-response","3","75982","0.0-3.0","SS1681253974914","4636","","<p><img src=stimuli/intro/intro2.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","4","147250","0.0-4.0","SS1681253974914","71266","","<p><img src=stimuli/intro/intro3.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","5","193223","0.0-5.0","SS1681253974914","45972","","<p><img src=stimuli/intro/intro4.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","6","205711","0.0-6.0","SS1681253974914","12486","","<p><img src=stimuli/intro/intro5.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","7","232544","0.0-7.0","SS1681253974914","26833","","<p><img src=stimuli/intro/intro6.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","8","233726","0.0-8.0","SS1681253974914","1182","","<p><img src=stimuli/intro/intro7.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","9","242689","0.0-9.0","SS1681253974914","8962","","<p><img src=stimuli/intro/intro8.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","instructions","10","281390","0.0-10.0","SS1681253974914","38701","","","","[{""page_index"":0,""viewing_time"":38700}]","","","","","","","","",""
"","video-keyboard-response","11","299666","0.0-11.0","SS1681253974914","null","","[""stimuli/images/calibration.mp4""]","null","","calibration","","","","","","","",""
"","video-keyboard-response","12","304382","0.0-12.0","SS1681253974914","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","13","384576","0.0-13.0","SS1681253974914","null","","[""stimuli/images/unity_stims/unitystims_004_Left_4fam_deviant_2_new.mp4""]","null","","trial","32","4","1","deviant","4","stimuli/images/unity_stims/unitystims_004_Left_4fam_deviant_2_new.mp4","",""
"","html-keyboard-response","14","385773","0.0-14.0","SS1681253974914","1196","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","","","",""
"","video-keyboard-response","15","390508","0.0-15.0","SS1681253974914","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
