"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","subject_num","condition_num","block_number","block_type","fam_duration","stimulus_displayed","response","question_order"
"true","fullscreen","0","109771","0.0-0.0","SS1679959819578","","","","","","","","","","","","","",""
"","survey-text","1","137608","0.0-1.0","SS1679959819578","27834","{""Age"":""309"",""Gender"":""F""}","","","","","","","","","","","",""
"","audio-keyboard-response","2","143721","0.0-2.0","SS1679959819578","6111","","stimuli/audio/music_intro.wav","39","","","","","","","","","",""
"","html-keyboard-response","3","146589","0.0-3.0","SS1679959819578","2866","","<p><img src=stimuli/intro/intro2.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","4","224134","0.0-4.0","SS1679959819578","77545","","<p><img src=stimuli/intro/intro3.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","5","241789","0.0-5.0","SS1679959819578","17654","","<p><img src=stimuli/intro/intro4.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","6","249635","0.0-6.0","SS1679959819578","7846","","<p><img src=stimuli/intro/intro5.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","7","263290","0.0-7.0","SS1679959819578","13656","","<p><img src=stimuli/intro/intro6.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","8","276279","0.0-8.0","SS1679959819578","12987","","<p><img src=stimuli/intro/intro7.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","9","318514","0.0-9.0","SS1679959819578","42233","","<p><img src=stimuli/intro/intro8.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","instructions","10","378536","0.0-10.0","SS1679959819578","60022","","","","[{""page_index"":0,""viewing_time"":60022}]","","","","","","","","",""
"","video-keyboard-response","11","396788","0.0-11.0","SS1679959819578","null","","[""stimuli/images/calibration.mp4""]","null","","calibration","","","","","","","",""
"","video-keyboard-response","12","401496","0.0-12.0","SS1679959819578","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","13","442518","0.0-13.0","SS1679959819578","41020","","[""stimuli/images/unity_stims/unitystims_001_Left_6fam_deviant_2_new.mp4""]","39","","trial","15","6","1","deviant","6","stimuli/images/unity_stims/unitystims_001_Left_6fam_deviant_2_new.mp4","",""
"","html-keyboard-response","14","443292","0.0-14.0","SS1679959819578","774","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","","","",""
"","video-keyboard-response","15","447971","0.0-15.0","SS1679959819578","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","16","471853","0.0-16.0","SS1679959819578","23880","","[""stimuli/images/unity_stims/unitystims_003_Right_2fam_background_1_new.mp4""]","39","","trial","15","6","2","background","2","stimuli/images/unity_stims/unitystims_003_Right_2fam_background_1_new.mp4","",""
"","html-keyboard-response","17","472371","0.0-17.0","SS1679959819578","518","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","","","",""
"","video-keyboard-response","18","477049","0.0-18.0","SS1679959819578","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","19","525889","0.0-19.0","SS1679959819578","48838","","[""stimuli/images/unity_stims/unitystims_006_Right_6fam_background_1_new.mp4""]","39","","trial","15","6","3","background","6","stimuli/images/unity_stims/unitystims_006_Right_6fam_background_1_new.mp4","",""
"","html-keyboard-response","20","526263","0.0-20.0","SS1679959819578","374","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","","","",""
"","video-keyboard-response","21","530940","0.0-21.0","SS1679959819578","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","22","561877","0.0-22.0","SS1679959819578","30936","","[""stimuli/images/unity_stims/unitystims_004_Left_2fam_deviant_2_new.mp4""]","39","","trial","15","6","4","deviant","2","stimuli/images/unity_stims/unitystims_004_Left_2fam_deviant_2_new.mp4","",""
"","html-keyboard-response","23","562369","0.0-23.0","SS1679959819578","490","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","","","",""
"","video-keyboard-response","24","567043","0.0-24.0","SS1679959819578","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","25","597896","0.0-25.0","SS1679959819578","30852","","[""stimuli/images/unity_stims/unitystims_005_Right_4fam_deviant_2_new.mp4""]","39","","trial","15","6","5","deviant","4","stimuli/images/unity_stims/unitystims_005_Right_4fam_deviant_2_new.mp4","",""
