"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","subject_num","condition_num","block_number","block_type","fam_duration","stimulus_displayed","response","question_order"
"true","fullscreen","0","245863","0.0-0.0","SS1679407057997","","","","","","","","","","","","","",""
"","survey-text","1","289119","0.0-1.0","SS1679407057997","43250","{""Age"":""269"",""Gender"":""F""}","","","","","","","","","","","",""
"","audio-keyboard-response","2","296719","0.0-2.0","SS1679407057997","7599","","stimuli/audio/music_intro.wav","39","","","","","","","","","",""
"","html-keyboard-response","3","299183","0.0-3.0","SS1679407057997","2463","","<p><img src=stimuli/intro/intro2.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","4","374990","0.0-4.0","SS1679407057997","75807","","<p><img src=stimuli/intro/intro3.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","5","398384","0.0-5.0","SS1679407057997","23394","","<p><img src=stimuli/intro/intro4.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","6","402036","0.0-6.0","SS1679407057997","3650","","<p><img src=stimuli/intro/intro5.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","7","405254","0.0-7.0","SS1679407057997","3219","","<p><img src=stimuli/intro/intro6.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","8","407774","0.0-8.0","SS1679407057997","2520","","<p><img src=stimuli/intro/intro7.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","9","414178","0.0-9.0","SS1679407057997","6404","","<p><img src=stimuli/intro/intro8.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","instructions","10","442196","0.0-10.0","SS1679407057997","28017","","","","[{""page_index"":0,""viewing_time"":28016}]","","","","","","","","",""
"","video-keyboard-response","11","460450","0.0-11.0","SS1679407057997","null","","[""stimuli/images/calibration.mp4""]","null","","calibration","","","","","","","",""
"","video-keyboard-response","12","465165","0.0-12.0","SS1679407057997","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","13","535327","0.0-13.0","SS1679407057997","null","","[""stimuli/images/unity_stims/unitystims_005_Left_2fam_deviant_2_new.mp4""]","null","","trial","3","2","1","deviant","2","stimuli/images/unity_stims/unitystims_005_Left_2fam_deviant_2_new.mp4","",""
"","html-keyboard-response","14","536794","0.0-14.0","SS1679407057997","1465","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","","","",""
"","video-keyboard-response","15","541491","0.0-15.0","SS1679407057997","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","16","621650","0.0-16.0","SS1679407057997","null","","[""stimuli/images/unity_stims/unitystims_002_Right_4fam_background_2_new.mp4""]","null","","trial","3","2","2","background","4","stimuli/images/unity_stims/unitystims_002_Right_4fam_background_2_new.mp4","",""
"","html-keyboard-response","17","623155","0.0-17.0","SS1679407057997","1503","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","","","",""
"","video-keyboard-response","18","627860","0.0-18.0","SS1679407057997","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","19","655394","0.0-19.0","SS1679407057997","27534","","[""stimuli/images/unity_stims/unitystims_003_Left_2fam_background_1_new.mp4""]","39","","trial","3","2","3","background","2","stimuli/images/unity_stims/unitystims_003_Left_2fam_background_1_new.mp4","",""
"","html-keyboard-response","20","656143","0.0-20.0","SS1679407057997","748","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","","","",""
"","video-keyboard-response","21","660860","0.0-21.0","SS1679407057997","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","22","704848","0.0-22.0","SS1679407057997","43987","","[""stimuli/images/unity_stims/unitystims_006_Left_4fam_deviant_2_new.mp4""]","39","","trial","3","2","4","deviant","4","stimuli/images/unity_stims/unitystims_006_Left_4fam_deviant_2_new.mp4","",""
"","html-keyboard-response","23","705562","0.0-23.0","SS1679407057997","713","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","","","",""
"","video-keyboard-response","24","710276","0.0-24.0","SS1679407057997","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","25","763064","0.0-25.0","SS1679407057997","52787","","[""stimuli/images/unity_stims/unitystims_001_Right_6fam_deviant_1_new.mp4""]","39","","trial","3","2","5","deviant","6","stimuli/images/unity_stims/unitystims_001_Right_6fam_deviant_1_new.mp4","",""
"","html-keyboard-response","26","763738","0.0-26.0","SS1679407057997","673","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","","","",""
"","video-keyboard-response","27","768419","0.0-27.0","SS1679407057997","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","28","809493","0.0-28.0","SS1679407057997","41074","","[""stimuli/images/unity_stims/unitystims_004_Right_6fam_background_1_new.mp4""]","39","","trial","3","2","6","background","6","stimuli/images/unity_stims/unitystims_004_Right_6fam_background_1_new.mp4","",""
"","video-keyboard-response","29","832693","0.0-29.0","SS1679407057997","null","","[""stimuli/images/calibration_end.mp4""]","null","","calibration_end","","","","","","","",""
"","html-keyboard-response","30","857597","0.0-30.0","SS1679407057997","24903","","<p><span style=""font-family: arial, helvetica, sans-serif; font-size: 48px; color: #993300;""> That's it! Thank you so much for your participation! </span></p>","39","","","","","","","","","",""
"","survey-multi-choice","31","967839","0.0-31.0","SS1679407057997","110243","","","","","","","","","","","","{""Consent"":""<b>Option 1 (Private)</b>: Your child’s data will be kept in a secure location and viewed only by authorized research personnel in our lab. </h1><br>""}","0"
