"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","subject_num","condition_num","block_number","block_type","fam_duration","stimulus_displayed","response","question_order"
"true","fullscreen","0","20482","0.0-0.0","SS1679937775683","","","","","","","","","","","","","",""
"","survey-text","1","57843","0.0-1.0","SS1679937775683","37299.199999928474","{""Age"":""291"",""Gender"":""M""}","","","","","","","","","","","",""
"","audio-keyboard-response","2","71782","0.0-2.0","SS1679937775683","13919.199999928474","","stimuli/audio/music_intro.wav","39","","","","","","","","","",""
"","html-keyboard-response","3","73394","0.0-3.0","SS1679937775683","1609.8000000715256","","<p><img src=stimuli/intro/intro2.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","4","165491","0.0-4.0","SS1679937775683","92096.70000004768","","<p><img src=stimuli/intro/intro3.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","5","184078","0.0-5.0","SS1679937775683","18585.800000071526","","<p><img src=stimuli/intro/intro4.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","6","192031","0.0-6.0","SS1679937775683","7952.299999952316","","<p><img src=stimuli/intro/intro5.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","7","208976","0.0-7.0","SS1679937775683","16943.400000095367","","<p><img src=stimuli/intro/intro6.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","8","219747","0.0-8.0","SS1679937775683","10769.100000023842","","<p><img src=stimuli/intro/intro7.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","9","234279","0.0-9.0","SS1679937775683","14531.399999976158","","<p><img src=stimuli/intro/intro8.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","instructions","10","269219","0.0-10.0","SS1679937775683","34939.299999952316","","","","[{""page_index"":0,""viewing_time"":34938.89999997616}]","","","","","","","","",""
"","video-keyboard-response","11","287465","0.0-11.0","SS1679937775683","null","","[""stimuli/images/calibration.mp4""]","null","","calibration","","","","","","","",""
"","video-keyboard-response","12","292470","0.0-12.0","SS1679937775683","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","13","371357","0.0-13.0","SS1679937775683","78883.70000004768","","[""stimuli/images/unity_stims/unitystims_001_Right_4fam_deviant_2_new.mp4""]","39","","trial","13","4","1","deviant","4","stimuli/images/unity_stims/unitystims_001_Right_4fam_deviant_2_new.mp4","",""
"","html-keyboard-response","14","372378","0.0-14.0","SS1679937775683","1019.8999999761581","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","","","",""
"","video-keyboard-response","15","377021","0.0-15.0","SS1679937775683","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","16","444870","0.0-16.0","SS1679937775683","67846.60000002384","","[""stimuli/images/unity_stims/unitystims_003_Left_6fam_background_2_new.mp4""]","39","","trial","13","4","2","background","6","stimuli/images/unity_stims/unitystims_003_Left_6fam_background_2_new.mp4","",""
"","html-keyboard-response","17","446056","0.0-17.0","SS1679937775683","1184.3999999761581","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","","","",""
"","video-keyboard-response","18","450721","0.0-18.0","SS1679937775683","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","19","497979","0.0-19.0","SS1679937775683","47252.700000047684","","[""stimuli/images/unity_stims/unitystims_004_Left_4fam_background_1_new.mp4""]","39","","trial","13","4","3","background","4","stimuli/images/unity_stims/unitystims_004_Left_4fam_background_1_new.mp4","",""
"","html-keyboard-response","20","499399","0.0-20.0","SS1679937775683","1418.6999999284744","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","","","",""
"","video-keyboard-response","21","504044","0.0-21.0","SS1679937775683","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","22","542658","0.0-22.0","SS1679937775683","38610.90000009537","","[""stimuli/images/unity_stims/unitystims_002_Left_6fam_deviant_1_new.mp4""]","39","","trial","13","4","4","deviant","6","stimuli/images/unity_stims/unitystims_002_Left_6fam_deviant_1_new.mp4","",""
"","html-keyboard-response","23","543420","0.0-23.0","SS1679937775683","761","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","","","",""
