"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","subject_num","condition_num","block_number","block_type","fam_duration","stimulus_displayed","response","question_order"
"true","fullscreen","0","191430","0.0-0.0","SS1679664474574","","","","","","","","","","","","","",""
"","survey-text","1","258660","0.0-1.0","SS1679664474574","67222","{""Age"":""297"",""Gender"":""F""}","","","","","","","","","","","",""
"","audio-keyboard-response","2","269651","0.0-2.0","SS1679664474574","10990","","stimuli/audio/music_intro.wav","39","","","","","","","","","",""
"","html-keyboard-response","3","273773","0.0-3.0","SS1679664474574","4118","","<p><img src=stimuli/intro/intro2.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","4","391927","0.0-4.0","SS1679664474574","118154","","<p><img src=stimuli/intro/intro3.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","5","417480","0.0-5.0","SS1679664474574","25553","","<p><img src=stimuli/intro/intro4.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","6","425949","0.0-6.0","SS1679664474574","8469","","<p><img src=stimuli/intro/intro5.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","7","437068","0.0-7.0","SS1679664474574","11118","","<p><img src=stimuli/intro/intro6.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","8","438916","0.0-8.0","SS1679664474574","1847","","<p><img src=stimuli/intro/intro7.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","9","449566","0.0-9.0","SS1679664474574","10649","","<p><img src=stimuli/intro/intro8.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","instructions","10","475648","0.0-10.0","SS1679664474574","26082","","","","[{""page_index"":0,""viewing_time"":26082}]","","","","","","","","",""
"","video-keyboard-response","11","493935","0.0-11.0","SS1679664474574","null","","[""stimuli/images/calibration.mp4""]","null","","calibration","","","","","","","",""
"","video-keyboard-response","12","498646","0.0-12.0","SS1679664474574","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","13","532886","0.0-13.0","SS1679664474574","34239","","[""stimuli/images/unity_stims/unitystims_004_Right_4fam_background_1_new.mp4""]","39","","trial","7","3","1","background","4","stimuli/images/unity_stims/unitystims_004_Right_4fam_background_1_new.mp4","",""
"","html-keyboard-response","14","533620","0.0-14.0","SS1679664474574","733","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","","","",""
"","video-keyboard-response","15","538318","0.0-15.0","SS1679664474574","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","16","610345","0.0-16.0","SS1679664474574","72027","","[""stimuli/images/unity_stims/unitystims_005_Left_4fam_deviant_2_new.mp4""]","39","","trial","7","3","2","deviant","4","stimuli/images/unity_stims/unitystims_005_Left_4fam_deviant_2_new.mp4","",""
"","html-keyboard-response","17","614874","0.0-17.0","SS1679664474574","4529","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","","","",""
"","video-keyboard-response","18","619582","0.0-18.0","SS1679664474574","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","19","669871","0.0-19.0","SS1679664474574","50290","","[""stimuli/images/unity_stims/unitystims_003_Right_2fam_deviant_2_new.mp4""]","39","","trial","7","3","3","deviant","2","stimuli/images/unity_stims/unitystims_003_Right_2fam_deviant_2_new.mp4","",""
"","html-keyboard-response","20","707468","0.0-20.0","SS1679664474574","37597","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","","","",""
"","video-keyboard-response","21","712161","0.0-21.0","SS1679664474574","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","22","772896","0.0-22.0","SS1679664474574","60735","","[""stimuli/images/unity_stims/unitystims_001_Left_6fam_background_2_new.mp4""]","39","","trial","7","3","4","background","6","stimuli/images/unity_stims/unitystims_001_Left_6fam_background_2_new.mp4","",""
"","html-keyboard-response","23","1167574","0.0-23.0","SS1679664474574","394683","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","","","",""
"","video-keyboard-response","24","1172282","0.0-24.0","SS1679664474574","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","25","1242486","0.0-25.0","SS1679664474574","null","","[""stimuli/images/unity_stims/unitystims_006_Left_2fam_background_1_new.mp4""]","null","","trial","7","3","5","background","2","stimuli/images/unity_stims/unitystims_006_Left_2fam_background_1_new.mp4","",""
"","html-keyboard-response","26","1248218","0.0-26.0","SS1679664474574","5731","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","","","",""
"","video-keyboard-response","27","1252913","0.0-27.0","SS1679664474574","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","28","1309019","0.0-28.0","SS1679664474574","56105","","[""stimuli/images/unity_stims/unitystims_002_Right_6fam_deviant_1_new.mp4""]","39","","trial","7","3","6","deviant","6","stimuli/images/unity_stims/unitystims_002_Right_6fam_deviant_1_new.mp4","",""
"","video-keyboard-response","29","1332241","0.0-29.0","SS1679664474574","null","","[""stimuli/images/calibration_end.mp4""]","null","","calibration_end","","","","","","","",""
"","html-keyboard-response","30","1346245","0.0-30.0","SS1679664474574","14004","","<p><span style=""font-family: arial, helvetica, sans-serif; font-size: 48px; color: #993300;""> That's it! Thank you so much for your participation! </span></p>","39","","","","","","","","","",""
"","survey-multi-choice","31","1521445","0.0-31.0","SS1679664474574","175201","","","","","","","","","","","","{""Consent"":""<b>Option 3 (General Public)</b>: Like Option 2 but includes more public venues. You would like to share your child’s data to help us communicate our research with the general public. Your child’s data will never be used for commercial purposes. <br></h1>""}","0"
