subject,block_number,block_type,trial_number,item_type,trial_type,trial_complexity,item_id,rt,exposure_type,half,block_deviant_number,trial_type_index,first_dev_position,second_dev_position
SS1619205050011,3,complex_dissimilar,2,background,background,complex,complex_14_A,3721.9800000311807,forced_long,first half,1,background,3,NA
SS1619205050011,3,complex_dissimilar,3,dissimilar deviant,deviant,complex,complex_15_A,2961.1949999816716,forced_long,first half,1,first_deviant,3,NA
SS1619205050011,3,complex_dissimilar,4,background,background,complex,complex_14_A,4681.639999966137,forced_long,first half,1,background,3,NA
SS1619205050011,3,complex_dissimilar,5,background,background,complex,complex_14_A,3227.5550000485964,forced_long,first half,1,background,3,NA
SS1619205050011,4,complex_dissimilar,1,background,background,complex,complex_20_A,1169.5249999756925,forced_short,first half,2,background,2,3
SS1619205050011,4,complex_dissimilar,2,dissimilar deviant,deviant,complex,complex_10_A,3790.1899999706075,forced_short,first half,2,first_deviant,2,3
SS1619205050011,4,complex_dissimilar,3,dissimilar deviant,deviant,complex,complex_10_A,2381.0349999694154,forced_short,first half,2,second_deviant,2,3
SS1619205050011,4,complex_dissimilar,4,background,background,complex,complex_20_A,2486.6449999972247,forced_short,first half,2,background,2,3
SS1619205050011,4,complex_dissimilar,5,background,background,complex,complex_20_A,2545.604999992065,forced_short,first half,2,background,2,3
SS1619205050011,5,simple_dissimilar,1,background,background,simple,simple_13_A,3454.3899999698624,self_paced,first half,0,background,NA,NA
SS1619205050011,5,simple_dissimilar,2,background,background,simple,simple_13_A,1103.6500000045635,self_paced,first half,0,background,NA,NA
SS1619205050011,5,simple_dissimilar,3,background,background,simple,simple_13_A,293.95999998087063,self_paced,first half,0,background,NA,NA
SS1619205050011,5,simple_dissimilar,4,background,background,simple,simple_13_A,2769.5950000197627,self_paced,first half,0,background,NA,NA
SS1619205050011,5,simple_dissimilar,5,background,background,simple,simple_13_A,1743.86000004597,self_paced,first half,0,background,NA,NA
SS1619205050011,5,simple_dissimilar,6,background,background,simple,simple_13_A,2780.6299999938346,self_paced,first half,0,background,NA,NA
SS1619205050011,6,simple_dissimilar,1,background,background,simple,simple_20_A,883.7199999834411,forced_short,second half,1,background,3,NA
SS1619205050011,6,simple_dissimilar,2,background,background,simple,simple_20_A,2686.0950000118464,forced_short,second half,1,background,3,NA
SS1619205050011,6,simple_dissimilar,3,dissimilar deviant,deviant,simple,simple_03_A,3756.8800000008196,forced_short,second half,1,first_deviant,3,NA
SS1619205050011,6,simple_dissimilar,4,background,background,simple,simple_20_A,1324.6499999659136,forced_short,second half,1,background,3,NA
SS1619205050011,7,simple_dissimilar,1,background,background,simple,simple_05_A,899.5250000152737,forced_long,second half,1,background,4,NA
SS1619205050011,7,simple_dissimilar,2,background,background,simple,simple_05_A,3029.645000002347,forced_long,second half,1,background,4,NA
SS1619205050011,7,simple_dissimilar,3,background,background,simple,simple_05_A,2425.7800000486895,forced_long,second half,1,background,4,NA
SS1619205050011,7,simple_dissimilar,4,dissimilar deviant,deviant,simple,simple_14_A,2864.820000017062,forced_long,second half,1,first_deviant,4,NA
SS1619205050011,7,simple_dissimilar,5,background,background,simple,simple_05_A,912.6950000063516,forced_long,second half,1,background,4,NA
SS1619205050011,7,simple_dissimilar,6,background,background,simple,simple_05_A,2516.554999980144,forced_long,second half,1,background,4,NA
SS1619205050011,8,complex_dissimilar,1,background,background,complex,complex_01_A,833.3249999559484,forced_short,second half,0,background,NA,NA
SS1619205050011,8,complex_dissimilar,2,background,background,complex,complex_01_A,5013.5799999698065,forced_short,second half,0,background,NA,NA
SS1619205050011,8,complex_dissimilar,3,background,background,complex,complex_01_A,2440.1200000429526,forced_short,second half,0,background,NA,NA
SS1619205050011,8,complex_dissimilar,4,background,background,complex,complex_01_A,4299.829999974463,forced_short,second half,0,background,NA,NA
SS1619205050011,8,complex_dissimilar,5,background,background,complex,complex_01_A,1831.5399999846704,forced_short,second half,0,background,NA,NA
SS1619205050011,9,simple_dissimilar,1,background,background,simple,simple_18_A,729.7149999649264,forced_short,second half,1,background,4,NA
SS1619205050011,9,simple_dissimilar,2,background,background,simple,simple_18_A,3794.285000010859,forced_short,second half,1,background,4,NA
SS1619205050011,9,simple_dissimilar,3,background,background,simple,simple_18_A,3113.435000006575,forced_short,second half,1,background,4,NA
SS1619205050011,9,simple_dissimilar,4,dissimilar deviant,deviant,simple,simple_17_A,4321.755000040866,forced_short,second half,1,first_deviant,4,NA
SS1619205050011,9,simple_dissimilar,5,background,background,simple,simple_18_A,1606.5550000057556,forced_short,second half,1,background,4,NA
SS1619205050011,9,simple_dissimilar,6,background,background,simple,simple_18_A,1995.4900000011548,forced_short,second half,1,background,4,NA
SS1619205050011,10,simple_dissimilar,1,background,background,simple,simple_12_A,5847.08999999566,self_paced,second half,1,background,5,NA
SS1619205050011,10,simple_dissimilar,2,background,background,simple,simple_12_A,3162.2150000184774,self_paced,second half,1,background,5,NA
SS1619205050011,10,simple_dissimilar,3,background,background,simple,simple_12_A,939.0849999617785,self_paced,second half,1,background,5,NA
SS1619205050011,10,simple_dissimilar,4,background,background,simple,simple_12_A,1219.6800000383519,self_paced,second half,1,background,5,NA
SS1619205050011,10,simple_dissimilar,5,dissimilar deviant,deviant,simple,simple_16_A,3663.890000025276,self_paced,second half,1,first_deviant,5,NA
SS1619205050011,11,complex_dissimilar,1,background,background,complex,complex_07_A,12539.690000005066,self_paced,second half,0,background,NA,NA
SS1619205050011,11,complex_dissimilar,2,background,background,complex,complex_07_A,3469.630000006873,self_paced,second half,0,background,NA,NA
SS1619205050011,11,complex_dissimilar,3,background,background,complex,complex_07_A,3971.5500000165775,self_paced,second half,0,background,NA,NA
SS1619205050011,11,complex_dissimilar,4,background,background,complex,complex_07_A,2974.6850000228733,self_paced,second half,0,background,NA,NA
SS1619205050011,11,complex_dissimilar,5,background,background,complex,complex_07_A,1788.410000037402,self_paced,second half,0,background,NA,NA
SS1619205130204,0,simple_dissimilar,1,background,background,simple,simple_03_A,451.5499999979511,forced_long,first half,0,background,NA,NA
SS1619205130204,0,simple_dissimilar,2,background,background,simple,simple_03_A,98167.55000001285,forced_long,first half,0,background,NA,NA
SS1619205130204,0,simple_dissimilar,3,background,background,simple,simple_03_A,44673.10000001453,forced_long,first half,0,background,NA,NA
SS1619205130204,0,simple_dissimilar,4,background,background,simple,simple_03_A,1442.8450000705197,forced_long,first half,0,background,NA,NA
SS1619205130204,0,simple_dissimilar,5,background,background,simple,simple_03_A,516.9349999632686,forced_long,first half,0,background,NA,NA
SS1619205130204,1,complex_dissimilar,1,background,background,complex,complex_19_A,539.0149999875575,self_paced,first half,2,background,2,3
SS1619205130204,1,complex_dissimilar,2,dissimilar deviant,deviant,complex,complex_13_A,373.1599999591708,self_paced,first half,2,first_deviant,2,3
SS1619205130204,1,complex_dissimilar,4,background,background,complex,complex_19_A,390.00999997369945,self_paced,first half,2,background,2,3
SS1619205130204,1,complex_dissimilar,5,background,background,complex,complex_19_A,95.2749999705702,self_paced,first half,2,background,2,3
SS1619205130204,2,simple_dissimilar,1,background,background,simple,simple_02_A,382.93500000145286,self_paced,first half,0,background,NA,NA
SS1619205130204,2,simple_dissimilar,2,background,background,simple,simple_02_A,65.18000003416091,self_paced,first half,0,background,NA,NA
SS1619205130204,3,simple_dissimilar,1,background,background,simple,simple_11_A,958.8650000514463,forced_short,first half,2,background,3,4
SS1619205130204,3,simple_dissimilar,2,background,background,simple,simple_11_A,1155.9300000080839,forced_short,first half,2,background,3,4
SS1619205130204,3,simple_dissimilar,3,dissimilar deviant,deviant,simple,simple_04_A,152.91499998420477,forced_short,first half,2,first_deviant,3,4
SS1619205130204,3,simple_dissimilar,4,dissimilar deviant,deviant,simple,simple_04_A,86.80499996989965,forced_short,first half,2,second_deviant,3,4
SS1619205130204,3,simple_dissimilar,5,background,background,simple,simple_11_A,42.610000004060566,forced_short,first half,2,background,3,4
SS1619205130204,4,complex_dissimilar,1,background,background,complex,complex_20_A,633.7599999969825,forced_short,first half,0,background,NA,NA
SS1619205130204,4,complex_dissimilar,2,background,background,complex,complex_20_A,202.2049999795854,forced_short,first half,0,background,NA,NA
SS1619205130204,4,complex_dissimilar,3,background,background,complex,complex_20_A,122.07000004127622,forced_short,first half,0,background,NA,NA
SS1619205130204,4,complex_dissimilar,4,background,background,complex,complex_20_A,71.7949999962002,forced_short,first half,0,background,NA,NA
SS1619205130204,5,complex_dissimilar,1,background,background,complex,complex_13_A,120.89999997988343,forced_long,first half,0,background,NA,NA
SS1619205130204,5,complex_dissimilar,2,background,background,complex,complex_13_A,284.9500000011176,forced_long,first half,0,background,NA,NA
SS1619205130204,5,complex_dissimilar,3,background,background,complex,complex_13_A,105.14499992132187,forced_long,first half,0,background,NA,NA
SS1619205130204,5,complex_dissimilar,4,background,background,complex,complex_13_A,26751.444999943487,forced_long,first half,0,background,NA,NA
SS1619205130204,5,complex_dissimilar,5,background,background,complex,complex_13_A,1543.98499999661,forced_long,first half,0,background,NA,NA
SS1619205130204,5,complex_dissimilar,6,background,background,complex,complex_13_A,1517.1400000108406,forced_long,first half,0,background,NA,NA
SS1619205130204,6,complex_dissimilar,1,background,background,complex,complex_16_A,707.935000071302,forced_short,second half,1,background,2,NA
SS1619205130204,6,complex_dissimilar,2,dissimilar deviant,deviant,complex,complex_09_A,777.1299999440089,forced_short,second half,1,first_deviant,2,NA
SS1619205130204,6,complex_dissimilar,3,background,background,complex,complex_16_A,697.9999999748543,forced_short,second half,1,background,2,NA
SS1619205130204,6,complex_dissimilar,4,background,background,complex,complex_16_A,314.11999999545515,forced_short,second half,1,background,2,NA
SS1619205130204,7,simple_dissimilar,1,background,background,simple,simple_01_A,1598.2350000413135,self_paced,second half,0,background,NA,NA
SS1619205130204,7,simple_dissimilar,2,background,background,simple,simple_01_A,527.2950000362471,self_paced,second half,0,background,NA,NA
SS1619205130204,7,simple_dissimilar,4,background,background,simple,simple_01_A,301.8750000046566,self_paced,second half,0,background,NA,NA
SS1619205130204,8,simple_dissimilar,1,background,background,simple,simple_14_A,3260.3899999521673,forced_long,second half,2,background,5,6
SS1619205130204,8,simple_dissimilar,2,background,background,simple,simple_14_A,612.3399999924004,forced_long,second half,2,background,5,6
SS1619205130204,8,simple_dissimilar,3,background,background,simple,simple_14_A,354.84000004362315,forced_long,second half,2,background,5,6
SS1619205130204,8,simple_dissimilar,5,dissimilar deviant,deviant,simple,simple_01_A,178.13999997451901,forced_long,second half,2,first_deviant,5,6
SS1619205130204,8,simple_dissimilar,6,dissimilar deviant,deviant,simple,simple_01_A,115.1600000448525,forced_long,second half,2,second_deviant,5,6
SS1619205130204,9,complex_dissimilar,1,background,background,complex,complex_09_A,567.1449999790639,self_paced,second half,0,background,NA,NA
SS1619205130204,9,complex_dissimilar,2,background,background,complex,complex_09_A,362.36000002827495,self_paced,second half,0,background,NA,NA
SS1619205130204,9,complex_dissimilar,3,background,background,complex,complex_09_A,103.08999998960644,self_paced,second half,0,background,NA,NA
SS1619205130204,9,complex_dissimilar,4,background,background,complex,complex_09_A,246.74500001128763,self_paced,second half,0,background,NA,NA
SS1619205130204,10,complex_dissimilar,1,background,background,complex,complex_20_A,233.87999995611608,forced_long,second half,1,background,4,NA
SS1619205130204,10,complex_dissimilar,3,background,background,complex,complex_20_A,169.15000008884817,forced_long,second half,1,background,4,NA
SS1619205130204,10,complex_dissimilar,4,dissimilar deviant,deviant,complex,complex_18_A,329.08499997574836,forced_long,second half,1,first_deviant,4,NA
SS1619205130204,11,simple_dissimilar,1,background,background,simple,simple_17_A,14437.97500000801,forced_short,second half,0,background,NA,NA
SS1619205130204,11,simple_dissimilar,2,background,background,simple,simple_17_A,578.6599999992177,forced_short,second half,0,background,NA,NA
SS1619205130204,11,simple_dissimilar,3,background,background,simple,simple_17_A,705.0600000657141,forced_short,second half,0,background,NA,NA
SS1619205130204,11,simple_dissimilar,4,background,background,simple,simple_17_A,109.27999997511506,forced_short,second half,0,background,NA,NA
SS1619205247663,0,complex_dissimilar,1,background,background,complex,complex_19_A,2566.0949999000877,forced_short,first half,1,background,6,NA
SS1619205247663,0,complex_dissimilar,2,background,background,complex,complex_19_A,45675.504999933764,forced_short,first half,1,background,6,NA
SS1619205247663,0,complex_dissimilar,3,background,background,complex,complex_19_A,4185.840000049211,forced_short,first half,1,background,6,NA
SS1619205247663,0,complex_dissimilar,4,background,background,complex,complex_19_A,25984.76500005927,forced_short,first half,1,background,6,NA
SS1619205247663,0,complex_dissimilar,5,background,background,complex,complex_19_A,41552.454999880865,forced_short,first half,1,background,6,NA
SS1619205247663,0,complex_dissimilar,6,dissimilar deviant,deviant,complex,complex_11_A,14703.170000109822,forced_short,first half,1,first_deviant,6,NA
SS1619205247663,1,simple_dissimilar,1,background,background,simple,simple_20_A,3692.4650000873953,forced_long,first half,1,background,3,NA
SS1619205247663,1,simple_dissimilar,2,background,background,simple,simple_20_A,1734.815000090748,forced_long,first half,1,background,3,NA
SS1619205247663,1,simple_dissimilar,3,dissimilar deviant,deviant,simple,simple_03_A,9670.894999988377,forced_long,first half,1,first_deviant,3,NA
SS1619205247663,1,simple_dissimilar,4,background,background,simple,simple_20_A,6658.814999973401,forced_long,first half,1,background,3,NA
SS1619205247663,1,simple_dissimilar,5,background,background,simple,simple_20_A,7203.824999975041,forced_long,first half,1,background,3,NA
SS1619205247663,2,complex_dissimilar,1,background,background,complex,complex_12_A,22928.749999962747,self_paced,first half,0,background,NA,NA
SS1619205247663,2,complex_dissimilar,2,background,background,complex,complex_12_A,16293.559999903664,self_paced,first half,0,background,NA,NA
SS1619205247663,2,complex_dissimilar,3,background,background,complex,complex_12_A,5252.915000077337,self_paced,first half,0,background,NA,NA
SS1619205247663,2,complex_dissimilar,4,background,background,complex,complex_12_A,24571.950000012293,self_paced,first half,0,background,NA,NA
SS1619205247663,2,complex_dissimilar,5,background,background,complex,complex_12_A,24151.52999991551,self_paced,first half,0,background,NA,NA
SS1619205247663,2,complex_dissimilar,6,background,background,complex,complex_12_A,4509.880000026897,self_paced,first half,0,background,NA,NA
SS1619205247663,3,complex_dissimilar,1,background,background,complex,complex_05_A,1124.3499999400228,forced_short,first half,0,background,NA,NA
SS1619205247663,3,complex_dissimilar,2,background,background,complex,complex_05_A,21419.364999979734,forced_short,first half,0,background,NA,NA
SS1619205247663,3,complex_dissimilar,3,background,background,complex,complex_05_A,6747.864999808371,forced_short,first half,0,background,NA,NA
SS1619205247663,3,complex_dissimilar,4,background,background,complex,complex_05_A,1625.9550000540912,forced_short,first half,0,background,NA,NA
SS1619205247663,4,simple_dissimilar,1,background,background,simple,simple_11_A,10908.300000010058,self_paced,first half,0,background,NA,NA
SS1619205247663,4,simple_dissimilar,2,background,background,simple,simple_11_A,1560.6299999635667,self_paced,first half,0,background,NA,NA
SS1619205247663,4,simple_dissimilar,3,background,background,simple,simple_11_A,2858.334999997169,self_paced,first half,0,background,NA,NA
SS1619205247663,4,simple_dissimilar,4,background,background,simple,simple_11_A,52606.34000017308,self_paced,first half,0,background,NA,NA
SS1619205247663,4,simple_dissimilar,5,background,background,simple,simple_11_A,2331.5150002017617,self_paced,first half,0,background,NA,NA
SS1619205247663,5,simple_dissimilar,1,background,background,simple,simple_04_A,3463.960000080988,forced_short,first half,1,background,4,NA
SS1619205247663,5,simple_dissimilar,2,background,background,simple,simple_04_A,6781.554999994114,forced_short,first half,1,background,4,NA
SS1619205247663,5,simple_dissimilar,3,background,background,simple,simple_04_A,20164.074999978766,forced_short,first half,1,background,4,NA
SS1619205247663,5,simple_dissimilar,4,dissimilar deviant,deviant,simple,simple_08_A,31270.100000081584,forced_short,first half,1,first_deviant,4,NA
SS1619205247663,6,simple_dissimilar,1,background,background,simple,simple_06_A,850.3849999979138,forced_short,second half,2,background,3,5
SS1619205247663,6,simple_dissimilar,2,background,background,simple,simple_06_A,67340.47499997541,forced_short,second half,2,background,3,5
SS1619205247663,6,simple_dissimilar,3,dissimilar deviant,deviant,simple,simple_12_A,25994.405000004917,forced_short,second half,2,first_deviant,3,5
SS1619205247663,6,simple_dissimilar,4,background,background,simple,simple_06_A,2521.9650000799447,forced_short,second half,2,background,3,5
SS1619205247663,6,simple_dissimilar,5,dissimilar deviant,deviant,simple,simple_12_A,13801.380000077188,forced_short,second half,2,second_deviant,3,5
SS1619205247663,7,simple_dissimilar,1,background,background,simple,simple_12_A,23647.054999833927,forced_long,second half,1,background,4,NA
SS1619205247663,7,simple_dissimilar,2,background,background,simple,simple_12_A,45903.425000142306,forced_long,second half,1,background,4,NA
SS1619205247663,7,simple_dissimilar,3,background,background,simple,simple_12_A,31125,forced_long,second half,1,background,4,NA
SS1619205247663,7,simple_dissimilar,4,dissimilar deviant,deviant,simple,simple_06_A,7790.189999854192,forced_long,second half,1,first_deviant,4,NA
SS1619205247663,8,simple_dissimilar,1,background,background,simple,simple_17_A,1745.589999947697,self_paced,second half,0,background,NA,NA
SS1619205247663,8,simple_dissimilar,2,background,background,simple,simple_17_A,5324.809999903664,self_paced,second half,0,background,NA,NA
SS1619205247663,8,simple_dissimilar,3,background,background,simple,simple_17_A,15320.309999864548,self_paced,second half,0,background,NA,NA
SS1619205247663,8,simple_dissimilar,4,background,background,simple,simple_17_A,36973.415000131354,self_paced,second half,0,background,NA,NA
SS1619205247663,9,complex_dissimilar,1,background,background,complex,complex_02_A,10125.729999970645,self_paced,second half,2,background,4,6
SS1619205247663,9,complex_dissimilar,2,background,background,complex,complex_02_A,14815.995000069961,self_paced,second half,2,background,4,6
SS1619205247663,9,complex_dissimilar,3,background,background,complex,complex_02_A,13879.415000090376,self_paced,second half,2,background,4,6
SS1619205247663,9,complex_dissimilar,4,dissimilar deviant,deviant,complex,complex_14_A,14588.514999952167,self_paced,second half,2,first_deviant,4,6
SS1619205247663,9,complex_dissimilar,5,background,background,complex,complex_02_A,8341.809999896213,self_paced,second half,2,background,4,6
SS1619205247663,9,complex_dissimilar,6,dissimilar deviant,deviant,complex,complex_14_A,23539.99499999918,self_paced,second half,2,second_deviant,4,6
SS1619205247663,10,complex_dissimilar,1,background,background,complex,complex_06_A,3428.940000012517,forced_long,second half,2,background,3,6
SS1619205247663,10,complex_dissimilar,2,background,background,complex,complex_06_A,12585.234999889508,forced_long,second half,2,background,3,6
SS1619205247663,10,complex_dissimilar,3,dissimilar deviant,deviant,complex,complex_04_A,14200.639999937266,forced_long,second half,2,first_deviant,3,6
SS1619205247663,10,complex_dissimilar,4,background,background,complex,complex_06_A,14628.580000018701,forced_long,second half,2,background,3,6
SS1619205247663,10,complex_dissimilar,5,background,background,complex,complex_06_A,11490.299999946728,forced_long,second half,2,background,3,6
SS1619205247663,10,complex_dissimilar,6,dissimilar deviant,deviant,complex,complex_04_A,17563.62000014633,forced_long,second half,2,second_deviant,3,6
SS1619205247663,11,complex_dissimilar,1,background,background,complex,complex_13_A,3128.7000000011176,forced_long,second half,1,background,4,NA
SS1619205247663,11,complex_dissimilar,2,background,background,complex,complex_13_A,1010.5050001293421,forced_long,second half,1,background,4,NA
SS1619205247663,11,complex_dissimilar,3,background,background,complex,complex_13_A,379.79000015184283,forced_long,second half,1,background,4,NA
SS1619205247663,11,complex_dissimilar,4,dissimilar deviant,deviant,complex,complex_15_A,15671.945000067353,forced_long,second half,1,first_deviant,4,NA
SS1619205247663,11,complex_dissimilar,5,background,background,complex,complex_13_A,746.4449999388307,forced_long,second half,1,background,4,NA
SS1619205373323,0,complex_dissimilar,1,background,background,complex,complex_12_A,7953.3749999827705,self_paced,first half,1,background,4,NA
SS1619205373323,0,complex_dissimilar,2,background,background,complex,complex_12_A,11885.580000001937,self_paced,first half,1,background,4,NA
SS1619205373323,0,complex_dissimilar,3,background,background,complex,complex_12_A,8665.259999979753,self_paced,first half,1,background,4,NA
SS1619205373323,0,complex_dissimilar,4,dissimilar deviant,deviant,complex,complex_05_A,4941.01499998942,self_paced,first half,1,first_deviant,4,NA
SS1619205373323,1,simple_dissimilar,1,background,background,simple,simple_13_A,6380.000000004657,self_paced,first half,1,background,6,NA
SS1619205373323,1,simple_dissimilar,2,background,background,simple,simple_13_A,3034.0199999627657,self_paced,first half,1,background,6,NA
SS1619205373323,1,simple_dissimilar,3,background,background,simple,simple_13_A,238.81500004790723,self_paced,first half,1,background,6,NA
SS1619205373323,1,simple_dissimilar,4,background,background,simple,simple_13_A,5693.2249999954365,self_paced,first half,1,background,6,NA
SS1619205373323,1,simple_dissimilar,5,background,background,simple,simple_13_A,2931.27000000095,self_paced,first half,1,background,6,NA
SS1619205373323,1,simple_dissimilar,6,dissimilar deviant,deviant,simple,simple_02_A,2606.8450000020675,self_paced,first half,1,first_deviant,6,NA
SS1619205373323,2,complex_dissimilar,1,background,background,complex,complex_13_A,5301.595000026282,forced_long,first half,0,background,NA,NA
SS1619205373323,2,complex_dissimilar,2,background,background,complex,complex_13_A,5136.774999962654,forced_long,first half,0,background,NA,NA
SS1619205373323,2,complex_dissimilar,3,background,background,complex,complex_13_A,2660.9849999658763,forced_long,first half,0,background,NA,NA
SS1619205373323,2,complex_dissimilar,4,background,background,complex,complex_13_A,3894.879999978002,forced_long,first half,0,background,NA,NA
SS1619205373323,2,complex_dissimilar,5,background,background,complex,complex_13_A,3547.489999968093,forced_long,first half,0,background,NA,NA
SS1619205373323,2,complex_dissimilar,6,background,background,complex,complex_13_A,5870.349999982864,forced_long,first half,0,background,NA,NA
SS1619205373323,3,simple_dissimilar,1,background,background,simple,simple_10_A,692.7900000009686,forced_long,first half,1,background,3,NA
SS1619205373323,3,simple_dissimilar,2,background,background,simple,simple_10_A,427.2650000057183,forced_long,first half,1,background,3,NA
SS1619205373323,3,simple_dissimilar,3,dissimilar deviant,deviant,simple,simple_01_A,209.62999999755993,forced_long,first half,1,first_deviant,3,NA
SS1619205373323,3,simple_dissimilar,4,background,background,simple,simple_10_A,1681.7799999844283,forced_long,first half,1,background,3,NA
SS1619205373323,4,complex_dissimilar,1,background,background,complex,complex_05_A,1159.0749999741092,forced_short,first half,0,background,NA,NA
SS1619205373323,4,complex_dissimilar,2,background,background,complex,complex_05_A,597.7699999930337,forced_short,first half,0,background,NA,NA
SS1619205373323,4,complex_dissimilar,3,background,background,complex,complex_05_A,3870.1100000180304,forced_short,first half,0,background,NA,NA
SS1619205373323,4,complex_dissimilar,4,background,background,complex,complex_05_A,2326.3499999884516,forced_short,first half,0,background,NA,NA
SS1619205373323,4,complex_dissimilar,5,background,background,complex,complex_05_A,750.5649999948218,forced_short,first half,0,background,NA,NA
SS1619205373323,4,complex_dissimilar,6,background,background,complex,complex_05_A,569.0449999528937,forced_short,first half,0,background,NA,NA
SS1619205373323,5,simple_dissimilar,1,background,background,simple,simple_07_A,2803.7699999986216,forced_short,first half,0,background,NA,NA
SS1619205373323,5,simple_dissimilar,2,background,background,simple,simple_07_A,3900.0450000166893,forced_short,first half,0,background,NA,NA
SS1619205373323,5,simple_dissimilar,3,background,background,simple,simple_07_A,3715.089999954216,forced_short,first half,0,background,NA,NA
SS1619205373323,5,simple_dissimilar,4,background,background,simple,simple_07_A,1076.3650000444613,forced_short,first half,0,background,NA,NA
SS1619205373323,5,simple_dissimilar,5,background,background,simple,simple_07_A,422.4050000193529,forced_short,first half,0,background,NA,NA
SS1619205373323,6,simple_dissimilar,2,dissimilar deviant,deviant,simple,simple_09_A,323.26500001363456,self_paced,second half,2,first_deviant,2,6
SS1619205373323,6,simple_dissimilar,3,background,background,simple,simple_16_A,655.8599999989383,self_paced,second half,2,background,2,6
SS1619205373323,6,simple_dissimilar,4,background,background,simple,simple_16_A,905.3100000019185,self_paced,second half,2,background,2,6
SS1619205373323,6,simple_dissimilar,5,background,background,simple,simple_16_A,1431.9649999961257,self_paced,second half,2,background,2,6
SS1619205373323,6,simple_dissimilar,6,dissimilar deviant,deviant,simple,simple_09_A,665.9300000173971,self_paced,second half,2,second_deviant,2,6
SS1619205373323,7,simple_dissimilar,1,background,background,simple,simple_14_A,3888.5599999921396,forced_short,second half,2,background,3,4
SS1619205373323,7,simple_dissimilar,2,background,background,simple,simple_14_A,447.6600000052713,forced_short,second half,2,background,3,4
SS1619205373323,7,simple_dissimilar,3,dissimilar deviant,deviant,simple,simple_09_A,1048.685000045225,forced_short,second half,2,first_deviant,3,4
SS1619205373323,7,simple_dissimilar,4,dissimilar deviant,deviant,simple,simple_09_A,377.7400000253692,forced_short,second half,2,second_deviant,3,4
SS1619205373323,7,simple_dissimilar,5,background,background,simple,simple_14_A,422.28500003693625,forced_short,second half,2,background,3,4
SS1619205373323,8,complex_dissimilar,1,background,background,complex,complex_16_A,3664.7349999984726,self_paced,second half,2,background,2,5
SS1619205373323,8,complex_dissimilar,2,dissimilar deviant,deviant,complex,complex_02_A,2177.720000036061,self_paced,second half,2,first_deviant,2,5
SS1619205373323,8,complex_dissimilar,3,background,background,complex,complex_16_A,374.9050000333227,self_paced,second half,2,background,2,5
SS1619205373323,8,complex_dissimilar,4,background,background,complex,complex_16_A,413.8950000051409,self_paced,second half,2,background,2,5
SS1619205373323,8,complex_dissimilar,5,dissimilar deviant,deviant,complex,complex_02_A,374.32499998249114,self_paced,second half,2,second_deviant,2,5
SS1619205373323,9,simple_dissimilar,1,background,background,simple,simple_20_A,105.11500004213303,forced_long,second half,1,background,3,NA
SS1619205373323,9,simple_dissimilar,2,background,background,simple,simple_20_A,998.7899999832734,forced_long,second half,1,background,3,NA
SS1619205373323,9,simple_dissimilar,3,dissimilar deviant,deviant,simple,simple_11_A,133.09999997727573,forced_long,second half,1,first_deviant,3,NA
SS1619205373323,9,simple_dissimilar,4,background,background,simple,simple_20_A,377.93499999679625,forced_long,second half,1,background,3,NA
SS1619205373323,9,simple_dissimilar,5,background,background,simple,simple_20_A,49.73500000778586,forced_long,second half,1,background,3,NA
SS1619205373323,10,complex_dissimilar,1,background,background,complex,complex_11_A,3175.7399999769405,forced_long,second half,0,background,NA,NA
SS1619205373323,10,complex_dissimilar,2,background,background,complex,complex_11_A,294.38500001560897,forced_long,second half,0,background,NA,NA
SS1619205373323,10,complex_dissimilar,3,background,background,complex,complex_11_A,586.0699999611825,forced_long,second half,0,background,NA,NA
SS1619205373323,10,complex_dissimilar,4,background,background,complex,complex_11_A,276.9749999861233,forced_long,second half,0,background,NA,NA
SS1619205373323,10,complex_dissimilar,5,background,background,complex,complex_11_A,496.5100000263192,forced_long,second half,0,background,NA,NA
SS1619205373323,10,complex_dissimilar,6,background,background,complex,complex_11_A,188.23500000871718,forced_long,second half,0,background,NA,NA
SS1619205373323,11,complex_dissimilar,1,background,background,complex,complex_11_A,21433.78500000108,forced_short,second half,2,background,2,4
SS1619205373323,11,complex_dissimilar,2,dissimilar deviant,deviant,complex,complex_14_A,807.219999958761,forced_short,second half,2,first_deviant,2,4
SS1619205373323,11,complex_dissimilar,3,background,background,complex,complex_11_A,174.59499998949468,forced_short,second half,2,background,2,4
SS1619205373323,11,complex_dissimilar,4,dissimilar deviant,deviant,complex,complex_14_A,39.114999992307276,forced_short,second half,2,second_deviant,2,4
SS1619205373323,11,complex_dissimilar,5,background,background,complex,complex_11_A,314.1850000247359,forced_short,second half,2,background,2,4
SS1619205402694,0,complex_dissimilar,1,background,background,complex,complex_09_A,591.1450000003388,forced_long,first half,0,background,NA,NA
SS1619205402694,0,complex_dissimilar,2,background,background,complex,complex_09_A,35980.30999999901,forced_long,first half,0,background,NA,NA
SS1619205402694,0,complex_dissimilar,3,background,background,complex,complex_09_A,16713.52499999921,forced_long,first half,0,background,NA,NA
SS1619205402694,0,complex_dissimilar,4,background,background,complex,complex_09_A,7490.805000001274,forced_long,first half,0,background,NA,NA
SS1619205402694,1,complex_dissimilar,1,background,background,complex,complex_07_A,20862.65499999898,self_paced,first half,2,background,2,6
