"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","trial_stimulus","minimum_viewing_duration","trial_looking_time","condition_num","block_number","block_type","stimulus_displayed","position_displayed"
"true","fullscreen","0","1821","0.0-0.0","SS1619969803058","","","","","","","","","","","","","",""
"","survey-text","1","7745","0.0-1.0","SS1619969803058","5922.2049999953015","{""Age"":""248"",""Gender"":""M""}","","","","","","","","","","","",""
"","audio-keyboard-response","2","19322","0.0-2.0","SS1619969803058","11575.219999998808","","stimuli/audio/music_intro.wav","40","","","","","","","","","",""
"","html-keyboard-response","3","22112","0.0-3.0","SS1619969803058","2788.685000006808","","<p><img src=stimuli/intro/intro2.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","4","199906","0.0-4.0","SS1619969803058","177792.74499999883","","<p><img src=stimuli/intro/intro3.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","5","232216","0.0-5.0","SS1619969803058","32309.779999995953","","<p><img src=stimuli/intro/intro4.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","6","242092","0.0-6.0","SS1619969803058","9875.130000000354","","<p><img src=stimuli/intro/intro5.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","7","255568","0.0-7.0","SS1619969803058","13475.659999996424","","<p><img src=stimuli/intro/intro6.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","8","260720","0.0-8.0","SS1619969803058","5151.079999996","","<p><img src=stimuli/intro/intro7.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","9","279374","0.0-9.0","SS1619969803058","18652.9700000101","","<p><img src=stimuli/intro/intro8.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","10","280139","0.0-10.0","SS1619969803058","764.4499999878462","","<p><img src=stimuli/intro/intro9.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","instructions","11","350460","0.0-11.0","SS1619969803058","70319.85499999428","","","","[{""page_index"":0,""viewing_time"":70319.61500000034}]","","","","","","","","",""
"","video-keyboard-response","12","355120","0.0-12.0","SS1619969803058","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","html-keyboard-response","13","356736","0.0-13.0-0.0","SS1619969803058","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","14","362745","0.0-13.0-1.0","SS1619969803058","null","","","null","","trial","","1000","1000","4","0","Std","stimuli/images/spore_stims/simple_10_A.gif","left"
"","html-keyboard-response","15","364891","0.0-13.0-0.1","SS1619969803058","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","16","370894","0.0-13.0-1.1","SS1619969803058","null","","","null","","trial","","1000","1000","4","0","Std","stimuli/images/spore_stims/simple_10_A.gif","left"
"","html-keyboard-response","17","372266","0.0-13.0-0.2","SS1619969803058","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","18","378270","0.0-13.0-1.2","SS1619969803058","null","","","null","","trial","","1000","1000","4","0","Std","stimuli/images/spore_stims/simple_10_A.gif","left"
"","html-keyboard-response","19","379741","0.0-13.0-0.3","SS1619969803058","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","20","385746","0.0-13.0-1.3","SS1619969803058","null","","","null","","trial","","1000","1000","4","0","Std","stimuli/images/spore_stims/simple_10_A.gif","left"
"","html-keyboard-response","21","387949","0.0-13.0-0.4","SS1619969803058","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","22","393955","0.0-13.0-1.4","SS1619969803058","null","","","null","","trial","","1000","1000","4","0","Std","stimuli/images/spore_stims/simple_10_A.gif","left"
"","html-keyboard-response","23","395281","0.0-13.0-0.5","SS1619969803058","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","24","401285","0.0-13.0-1.5","SS1619969803058","null","","","null","","trial","","1000","1000","4","0","Std","stimuli/images/spore_stims/simple_10_A.gif","left"
"","html-keyboard-response","25","402769","0.0-13.0-0.6","SS1619969803058","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","26","408774","0.0-13.0-1.6","SS1619969803058","null","","","null","","trial","","1000","1000","4","0","Std","stimuli/images/spore_stims/simple_10_A.gif","left"
"","html-keyboard-response","27","409414","0.0-13.0-0.7","SS1619969803058","null","","<p><img src=stimuli/images/blank_test.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","28","428254","0.0-13.0-1.7","SS1619969803058","70512.4300000025","","","40","","trial","","1000","71512.4300000025","4","0","Std","stimuli/images/spore_stims/simple_10_A.gif","left"
"","html-keyboard-response","29","429921","0.0-14.0","SS1619969803058","1666.0050000064075","","<p><img src=""stimuli/images/attngetter_blank.png"" width =""640"" height = ""490"" ></p>","40","","between_block","","","","","","","",""
"","video-keyboard-response","30","434546","0.0-15.0","SS1619969803058","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","html-keyboard-response","31","436471","0.0-16.0-0.0","SS1619969803058","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","32","442478","0.0-16.0-1.0","SS1619969803058","null","","","null","","trial","","1000","1000","4","1","Dev","stimuli/images/spore_stims/simple_04_A.gif","right"
"","html-keyboard-response","33","443614","0.0-16.0-0.1","SS1619969803058","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","34","449621","0.0-16.0-1.1","SS1619969803058","null","","","null","","trial","","1000","1000","4","1","Dev","stimuli/images/spore_stims/simple_04_A.gif","right"
"","html-keyboard-response","35","450676","0.0-16.0-0.2","SS1619969803058","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","36","456680","0.0-16.0-1.2","SS1619969803058","null","","","null","","trial","","1000","1000","4","1","Dev","stimuli/images/spore_stims/simple_04_A.gif","right"
"","html-keyboard-response","37","458941","0.0-16.0-0.3","SS1619969803058","null","","<p><img src=stimuli/images/blank_test.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","38","475909","0.0-16.0-1.3","SS1619969803058","38434.98499999987","","","40","","trial","","1000","39434.98499999987","4","1","Dev","stimuli/images/spore_stims/simple_03_A.gif","left"
"","html-keyboard-response","39","476538","0.0-17.0","SS1619969803058","627.8199999942444","","<p><img src=""stimuli/images/attngetter_blank.png"" width =""640"" height = ""490"" ></p>","40","","between_block","","","","","","","",""
"","video-keyboard-response","40","481178","0.0-18.0","SS1619969803058","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","html-keyboard-response","41","482565","0.0-19.0-0.0","SS1619969803058","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
