"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","trial_stimulus","minimum_viewing_duration","trial_looking_time","condition_num","block_number","block_type","stimulus_displayed","position_displayed"
"true","fullscreen","0","19363","0.0-0.0","SS1621182718157","","","","","","","","","","","","","",""
"","survey-text","1","23479","0.0-1.0","SS1621182718157","4111.670000012964","{""Age"":""319"",""Gender"":""F""}","","","","","","","","","","","",""
"","audio-keyboard-response","2","39855","0.0-2.0","SS1621182718157","16375.044999993406","","stimuli/audio/music_intro.wav","40","","","","","","","","","",""
"","html-keyboard-response","3","41877","0.0-3.0","SS1621182718157","2020.1349999988452","","<p><img src=stimuli/intro/intro2.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","4","122155","0.0-4.0","SS1621182718157","80278.44999998342","","<p><img src=stimuli/intro/intro3.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","5","146183","0.0-5.0","SS1621182718157","24027.38500002306","","<p><img src=stimuli/intro/intro4.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","6","154913","0.0-6.0","SS1621182718157","8728.230000007898","","<p><img src=stimuli/intro/intro5.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","7","193321","0.0-7.0","SS1621182718157","38407.585000037216","","<p><img src=stimuli/intro/intro6.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","8","193937","0.0-8.0","SS1621182718157","614.8800000082701","","<p><img src=stimuli/intro/intro7.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","9","194377","0.0-9.0","SS1621182718157","438.9400000218302","","<p><img src=stimuli/intro/intro8.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","10","194917","0.0-10.0","SS1621182718157","538.5600000154227","","<p><img src=stimuli/intro/intro9.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","instructions","11","237202","0.0-11.0","SS1621182718157","42285.16500000842","","","","[{""page_index"":0,""viewing_time"":42284.88500008825}]","","","","","","","","",""
"","video-keyboard-response","12","241918","0.0-12.0","SS1621182718157","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","html-keyboard-response","13","243523","0.0-13.0-0.0","SS1621182718157","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","14","249530","0.0-13.0-1.0","SS1621182718157","null","","","null","","trial","","1000","1000","2","0","Dev","stimuli/images/spore_stims/simple_06_A.gif","right"
"","html-keyboard-response","15","250454","0.0-13.0-0.1","SS1621182718157","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","16","256461","0.0-13.0-1.1","SS1621182718157","null","","","null","","trial","","1000","1000","2","0","Dev","stimuli/images/spore_stims/simple_06_A.gif","right"
"","html-keyboard-response","17","257088","0.0-13.0-0.2","SS1621182718157","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","18","263092","0.0-13.0-1.2","SS1621182718157","null","","","null","","trial","","1000","1000","2","0","Dev","stimuli/images/spore_stims/simple_06_A.gif","right"
"","html-keyboard-response","19","265528","0.0-13.0-0.3","SS1621182718157","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","20","271535","0.0-13.0-1.3","SS1621182718157","null","","","null","","trial","","1000","1000","2","0","Dev","stimuli/images/spore_stims/simple_06_A.gif","right"
"","html-keyboard-response","21","273947","0.0-13.0-0.4","SS1621182718157","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","22","279950","0.0-13.0-1.4","SS1621182718157","null","","","null","","trial","","1000","1000","2","0","Dev","stimuli/images/spore_stims/simple_06_A.gif","right"
"","html-keyboard-response","23","282062","0.0-13.0-0.5","SS1621182718157","null","","<p><img src=stimuli/images/blank_test.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","24","290091","0.0-13.0-1.5","SS1621182718157","45564.91999991704","","","40","","trial","","1000","46564.91999991704","2","0","Dev","stimuli/images/spore_stims/simple_05_A.gif","left"
"","html-keyboard-response","25","295427","0.0-14.0","SS1621182718157","5335.42999997735","","<p><img src=""stimuli/images/attngetter_blank.png"" width =""640"" height = ""490"" ></p>","40","","between_block","","","","","","","",""
"","video-keyboard-response","26","300073","0.0-15.0","SS1621182718157","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","html-keyboard-response","27","302073","0.0-16.0-0.0","SS1621182718157","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
