"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","trial_stimulus","minimum_viewing_duration","trial_looking_time","condition_num","block_number","block_type","stimulus_displayed","position_displayed"
"true","fullscreen","0","142743","0.0-0.0","SS1619276337912","","","","","","","","","","","","","",""
"","survey-text","1","151585","0.0-1.0","SS1619276337912","8837.560000130907","{""Age"":""291"",""Gender"":""M""}","","","","","","","","","","","",""
"","audio-keyboard-response","2","163423","0.0-2.0","SS1619276337912","11836.27499989234","","stimuli/audio/music_intro.wav","40","","","","","","","","","",""
"","html-keyboard-response","3","165720","0.0-3.0","SS1619276337912","2295.2799999620765","","<p><img src=stimuli/intro/intro2.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","4","200389","0.0-4.0","SS1619276337912","34668.81000017747","","<p><img src=stimuli/intro/intro3.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","5","227726","0.0-5.0","SS1619276337912","27336.38500003144","","<p><img src=stimuli/intro/intro4.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","6","236727","0.0-6.0","SS1619276337912","8999.3849999737","","<p><img src=stimuli/intro/intro5.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","7","264288","0.0-7.0","SS1619276337912","27560.989999910817","","<p><img src=stimuli/intro/intro6.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","8","264941","0.0-8.0","SS1619276337912","651.9700000062585","","<p><img src=stimuli/intro/intro7.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","9","265188","0.0-9.0","SS1619276337912","246.46499985828996","","<p><img src=stimuli/intro/intro8.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","10","265662","0.0-10.0","SS1619276337912","472.3449999000877","","<p><img src=stimuli/intro/intro9.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","instructions","11","359135","0.0-11.0","SS1619276337912","93472.3000000231","","","","[{""page_index"":0,""viewing_time"":93472.07000013441}]","","","","","","","","",""
"","video-keyboard-response","12","363796","0.0-12.0","SS1619276337912","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","html-keyboard-response","13","364744","0.0-13.0-0.0","SS1619276337912","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","14","370751","0.0-13.0-1.0","SS1619276337912","null","","","null","","trial","","1000","1000","4","0","Std","stimuli/images/spore_stims/simple_06_A.gif","left"
"","html-keyboard-response","15","372700","0.0-13.0-0.1","SS1619276337912","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","16","378702","0.0-13.0-1.1","SS1619276337912","null","","","null","","trial","","1000","1000","4","0","Std","stimuli/images/spore_stims/simple_06_A.gif","left"
"","html-keyboard-response","17","380367","0.0-13.0-0.2","SS1619276337912","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","18","386371","0.0-13.0-1.2","SS1619276337912","null","","","null","","trial","","1000","1000","4","0","Std","stimuli/images/spore_stims/simple_06_A.gif","left"
"","html-keyboard-response","19","388001","0.0-13.0-0.3","SS1619276337912","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","20","394006","0.0-13.0-1.3","SS1619276337912","null","","","null","","trial","","1000","1000","4","0","Std","stimuli/images/spore_stims/simple_06_A.gif","left"
"","html-keyboard-response","21","396338","0.0-13.0-0.4","SS1619276337912","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","22","402343","0.0-13.0-1.4","SS1619276337912","null","","","null","","trial","","1000","1000","4","0","Std","stimuli/images/spore_stims/simple_06_A.gif","left"
"","html-keyboard-response","23","403090","0.0-13.0-0.5","SS1619276337912","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","24","409095","0.0-13.0-1.5","SS1619276337912","null","","","null","","trial","","1000","1000","4","0","Std","stimuli/images/spore_stims/simple_06_A.gif","left"
"","html-keyboard-response","25","409692","0.0-13.0-0.6","SS1619276337912","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","26","415698","0.0-13.0-1.6","SS1619276337912","null","","","null","","trial","","1000","1000","4","0","Std","stimuli/images/spore_stims/simple_06_A.gif","left"
"","html-keyboard-response","27","417979","0.0-13.0-0.7","SS1619276337912","null","","<p><img src=stimuli/images/blank_test.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","28","433437","0.0-13.0-1.7","SS1619276337912","67689.06999984756","","","40","","trial","","1000","68689.06999984756","4","0","Std","stimuli/images/spore_stims/simple_06_A.gif","left"
"","html-keyboard-response","29","438056","0.0-14.0","SS1619276337912","4617.0399999246","","<p><img src=""stimuli/images/attngetter_blank.png"" width =""640"" height = ""490"" ></p>","40","","between_block","","","","","","","",""
"","video-keyboard-response","30","442712","0.0-15.0","SS1619276337912","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","html-keyboard-response","31","443648","0.0-16.0-0.0","SS1619276337912","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","32","449655","0.0-16.0-1.0","SS1619276337912","null","","","null","","trial","","1000","1000","4","1","Dev","stimuli/images/spore_stims/simple_03_A.gif","right"
