"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","trial_stimulus","minimum_viewing_duration","trial_looking_time","condition_num","block_number","block_type","stimulus_displayed","position_displayed"
"true","fullscreen","0","10366","0.0-0.0","SS1620595902990","","","","","","","","","","","","","",""
"","survey-text","1","23654","0.0-1.0","SS1620595902990","13285.029999969993","{""Age"":""313"",""Gender"":""M""}","","","","","","","","","","","",""
"","audio-keyboard-response","2","48274","0.0-2.0","SS1620595902990","24616.760000004433","","stimuli/audio/music_intro.wav","40","","","","","","","","","",""
"","html-keyboard-response","3","52660","0.0-3.0","SS1620595902990","4384.094999986701","","<p><img src=stimuli/intro/intro2.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","4","160818","0.0-4.0","SS1620595902990","108157.02499996405","","<p><img src=stimuli/intro/intro3.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","5","222161","0.0-5.0","SS1620595902990","61342.65500004403","","<p><img src=stimuli/intro/intro4.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","6","231910","0.0-6.0","SS1620595902990","9746.225000009872","","<p><img src=stimuli/intro/intro5.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","7","241390","0.0-7.0","SS1620595902990","9479.359999997541","","<p><img src=stimuli/intro/intro6.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","8","252207","0.0-8.0","SS1620595902990","10816.395000030752","","<p><img src=stimuli/intro/intro7.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","9","266292","0.0-9.0","SS1620595902990","14083.964999997988","","<p><img src=stimuli/intro/intro8.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","10","267035","0.0-10.0","SS1620595902990","742.1899999608286","","<p><img src=stimuli/intro/intro9.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","instructions","11","308786","0.0-11.0","SS1620595902990","41749.96499996632","","","","[{""page_index"":0,""viewing_time"":41749.74999995902}]","","","","","","","","",""
"","video-keyboard-response","12","313445","0.0-12.0","SS1620595902990","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","html-keyboard-response","13","315282","0.0-13.0-0.0","SS1620595902990","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","14","321290","0.0-13.0-1.0","SS1620595902990","null","","","null","","trial","","1000","1000","2","0","Dev","stimuli/images/spore_stims/simple_01_A.gif","left"
"","html-keyboard-response","15","323355","0.0-13.0-0.1","SS1620595902990","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","16","329362","0.0-13.0-1.1","SS1620595902990","null","","","null","","trial","","1000","1000","2","0","Dev","stimuli/images/spore_stims/simple_01_A.gif","left"
"","html-keyboard-response","17","331711","0.0-13.0-0.2","SS1620595902990","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","18","337716","0.0-13.0-1.2","SS1620595902990","null","","","null","","trial","","1000","1000","2","0","Dev","stimuli/images/spore_stims/simple_01_A.gif","left"
"","html-keyboard-response","19","338223","0.0-13.0-0.3","SS1620595902990","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","20","344227","0.0-13.0-1.3","SS1620595902990","null","","","null","","trial","","1000","1000","2","0","Dev","stimuli/images/spore_stims/simple_01_A.gif","left"
"","html-keyboard-response","21","345198","0.0-13.0-0.4","SS1620595902990","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","22","351204","0.0-13.0-1.4","SS1620595902990","null","","","null","","trial","","1000","1000","2","0","Dev","stimuli/images/spore_stims/simple_01_A.gif","left"
"","html-keyboard-response","23","353679","0.0-13.0-0.5","SS1620595902990","null","","<p><img src=stimuli/images/blank_test.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","24","387365","0.0-13.0-1.5","SS1620595902990","71078.58999999007","","","40","","trial","","1000","72078.58999999007","2","0","Dev","stimuli/images/spore_stims/simple_02_A.gif","right"
"","html-keyboard-response","25","389567","0.0-14.0","SS1620595902990","2201.3049999950454","","<p><img src=""stimuli/images/attngetter_blank.png"" width =""640"" height = ""490"" ></p>","40","","between_block","","","","","","","",""
"","video-keyboard-response","26","394195","0.0-15.0","SS1620595902990","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","html-keyboard-response","27","396211","0.0-16.0-0.0","SS1620595902990","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","28","402219","0.0-16.0-1.0","SS1620595902990","null","","","null","","trial","","1000","1000","2","1","Std","stimuli/images/spore_stims/simple_12_A.gif","right"
"","html-keyboard-response","29","404696","0.0-16.0-0.1","SS1620595902990","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
