"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","subject_num","block_number","stimulus_displayed","violation_type","species","fam_duration","response","question_order"
"true","fullscreen","0","1776","0.0-0.0","SS1691942537757","","","","","","","","","","","","","",""
"","survey-text","1","7923","0.0-1.0","SS1691942537757","6145.5","{""Age"":""264"",""Gender"":""F""}","","","","","","","","","","","",""
"","audio-keyboard-response","2","14766","0.0-2.0","SS1691942537757","6841.200000047684","","stimuli/audio/music_intro.wav","39","","","","","","","","","",""
"","html-keyboard-response","3","16528","0.0-3.0","SS1691942537757","1761.2000000476837","","<p><img src=stimuli/intro/intro2.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","4","98354","0.0-4.0","SS1691942537757","81826.09999990463","","<p><img src=stimuli/intro/intro3.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","5","132466","0.0-5.0","SS1691942537757","34111.299999952316","","<p><img src=stimuli/intro/intro4.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","6","138489","0.0-6.0","SS1691942537757","6022.799999952316","","<p><img src=stimuli/intro/intro5.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","7","150957","0.0-7.0","SS1691942537757","12467.299999952316","","<p><img src=stimuli/intro/intro6.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","8","165710","0.0-8.0","SS1691942537757","14752.5","","<p><img src=stimuli/intro/intro7.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","9","232990","0.0-9.0","SS1691942537757","67279.90000009537","","<p><img src=stimuli/intro/intro8.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","instructions","10","234822","0.0-10.0","SS1691942537757","1831","","","","[{""page_index"":0,""viewing_time"":1830.9000000953674}]","","","","","","","","",""
"","video-keyboard-response","11","253077","0.0-11.0","SS1691942537757","null","","[""stimuli/images/calibration.mp4""]","null","","calibration","","","","","","","",""
"","video-keyboard-response","12","257736","0.0-12.0","SS1691942537757","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","13","315695","0.0-13.0","SS1691942537757","57957.39999985695","","[""stimuli/images/unity_stims/fam8/animacy/animate_03_8fam_animacy_new.mp4""]","39","","trial","16","1","stimuli/images/unity_stims/fam8/animacy/animate_03_8fam_animacy_new.mp4","animacy","3","8","",""
"","html-keyboard-response","14","316397","0.0-14.0","SS1691942537757","701.8000001907349","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","","","",""
"","video-keyboard-response","15","321050","0.0-15.0","SS1691942537757","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","16","397416","0.0-16.0","SS1691942537757","76364.60000014305","","[""stimuli/images/unity_stims/fam9/number/animate_05_9fam_number_new.mp4""]","39","","trial","16","2","stimuli/images/unity_stims/fam9/number/animate_05_9fam_number_new.mp4","number","5","9","",""
"","html-keyboard-response","17","397933","0.0-17.0","SS1691942537757","516.2000000476837","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","","","",""
"","video-keyboard-response","18","402584","0.0-18.0","SS1691942537757","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","19","500960","0.0-19.0","SS1691942537757","98374.70000004768","","[""stimuli/images/unity_stims/fam9/identity/animate_02_9fam_identity_new.mp4""]","39","","trial","16","3","stimuli/images/unity_stims/fam9/identity/animate_02_9fam_identity_new.mp4","identity","2","9","",""
"","html-keyboard-response","20","501549","0.0-20.0","SS1691942537757","588.2000000476837","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","","","",""
"","video-keyboard-response","21","506199","0.0-21.0","SS1691942537757","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","22","558653","0.0-22.0","SS1691942537757","52453.200000047684","","[""stimuli/images/unity_stims/fam8/background/animate_04_8fam_background_new.mp4""]","39","","trial","16","4","stimuli/images/unity_stims/fam8/background/animate_04_8fam_background_new.mp4","background","4","8","",""
"","video-keyboard-response","23","581750","0.0-23.0","SS1691942537757","null","","[""stimuli/images/calibration_end.mp4""]","null","","calibration_end","","","","","","","",""
"","html-keyboard-response","24","605126","0.0-24.0","SS1691942537757","23375.5","","<p><span style=""font-family: arial, helvetica, sans-serif; font-size: 48px; color: #993300; background-color: white; padding-right: 63.61px; padding-left: 63.61px; padding-bottom: 306.84px; padding-top: 306.84px; ""> That's it! Thank you so much for your participation! </span></p>","39","","","","","","","","","",""
"","survey-multi-choice","25","651668","0.0-25.0","SS1691942537757","46541.200000047684","","","","","","","","","","","","{""Consent"":""<b>Option 1 (Private)</b>: Your child’s data will be kept in a secure location and viewed only by authorized research personnel in our lab. </h1><br>""}","0"
