"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","exposure_type","stimulus","block_number","block_type","stimulus_displayed","responses","question_order","math_correct_answer","stimulus_left","stimulus_right"
"[{""page_index"":0,""viewing_time"":5297.0600000007835}]","5297.855000000709","instructions","0","5299","0.0-0.0","SS1619114495088","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":15860.16500000187},{""page_index"":1,""viewing_time"":10491.199999996752}]","26352.050000001327","instructions","1","34341","0.0-1.0","SS1619114495088","instructions","","","","","","","","","","","","","","","",""
"","7049.380000000383","sequential-stimulus-presentation-old","2","41895","0.0-2.0","SS1619114495088","","","40","500","7549.380000000383","null","null","self_paced","","","","","","","","",""
"","7146.83999999761","sequential-stimulus-presentation-old","3","49544","0.0-3.0","SS1619114495088","","","40","500","7646.83999999761","null","null","self_paced","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":1503.6550000004354}]","1504.0850000004866","instructions","4","51049","0.0-4.0","SS1619114495088","instructions","","","","","","","","","","","","","","","",""
"","242.89499999940745","sequential-stimulus-presentation-old","5","61295","0.0-5.0","SS1619114495088","","","40","500","742.8949999994074","null","null","forced_long","","","","","","","","",""
"","7798.965000001772","sequential-stimulus-presentation-old","6","69199","0.0-6.0","SS1619114495088","","","40","500","8298.965000001772","null","null","forced_long","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":77.41999999780091}]","77.5549999998475","instructions","7","69280","0.0-7.0","SS1619114495088","instructions","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":774.8949999986507},{""page_index"":1,""viewing_time"":568.4000000001106},{""page_index"":2,""viewing_time"":468.60000000015134},{""page_index"":3,""viewing_time"":826.9249999975727},{""page_index"":4,""viewing_time"":880.0150000024587}]","3518.999999996595","instructions","8","72799","0.0-8.0","SS1619114495088","instructions","","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","9","73936","0.0-9.0-0.0","SS1619114495088","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","4319.070000001375","sequential-stimulus-presentation-old","10","78359","0.0-9.0-1.0","SS1619114495088","trial","","40","500","4819.070000001375","images/stimuli/spore_stims/simple_15_A_b.gif","images/stimuli/spore_stims/simple_16_A_a.gif","forced_short","","0","simple_dissimilar","images/stimuli/spore_stims/simple_16_A_a.gif","","","","",""
"","null","html-keyboard-response","11","79413","0.0-9.0-0.1","SS1619114495088","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","1869.8199999998906","sequential-stimulus-presentation-old","12","81785","0.0-9.0-1.1","SS1619114495088","trial","","40","500","2369.8199999998906","images/stimuli/spore_stims/simple_15_A_b.gif","images/stimuli/spore_stims/simple_16_A_a.gif","forced_short","","0","simple_dissimilar","images/stimuli/spore_stims/simple_16_A_a.gif","","","","",""
"","null","html-keyboard-response","13","83040","0.0-9.0-0.2","SS1619114495088","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","158.55999999985215","sequential-stimulus-presentation-old","14","83703","0.0-9.0-1.2","SS1619114495088","trial","","40","500","658.5599999998522","images/stimuli/spore_stims/simple_15_A_b.gif","images/stimuli/spore_stims/simple_16_A_a.gif","forced_short","","0","simple_dissimilar","images/stimuli/spore_stims/simple_16_A_a.gif","","","","",""
"","null","html-keyboard-response","15","84891","0.0-9.0-0.3","SS1619114495088","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","925.3150000004098","sequential-stimulus-presentation-old","16","86319","0.0-9.0-1.3","SS1619114495088","trial","","40","500","1425.3150000004098","images/stimuli/spore_stims/simple_15_A_b.gif","images/stimuli/spore_stims/simple_16_A_a.gif","forced_short","","0","simple_dissimilar","images/stimuli/spore_stims/simple_16_A_a.gif","","","","",""
"","null","html-keyboard-response","17","87505","0.0-9.0-0.4","SS1619114495088","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","270.53499999965425","sequential-stimulus-presentation-old","18","88279","0.0-9.0-1.4","SS1619114495088","trial","","40","500","770.5349999996542","images/stimuli/spore_stims/simple_15_A_b.gif","images/stimuli/spore_stims/simple_16_A_a.gif","forced_short","","0","simple_dissimilar","images/stimuli/spore_stims/simple_16_A_a.gif","","","","",""
"","null","html-keyboard-response","19","89302","0.0-9.0-0.5","SS1619114495088","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","170.88000000148895","sequential-stimulus-presentation-old","20","89975","0.0-9.0-1.5","SS1619114495088","trial","","40","500","670.880000001489","images/stimuli/spore_stims/simple_15_A_b.gif","images/stimuli/spore_stims/simple_16_A_a.gif","forced_short","","0","simple_dissimilar","images/stimuli/spore_stims/simple_16_A_a.gif","","","","",""
"","14897.895000001881","survey-multi-choice","21","104876","0.0-10.0","SS1619114495088","math_question","","","","","","","","","","","","{""Q0"":""8""}","[0]","8","",""
"","null","html-keyboard-response","22","105727","0.0-11.0-0.0","SS1619114495088","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","4057.2900000006484","sequential-stimulus-presentation-old","23","119792","0.0-11.0-1.0","SS1619114495088","trial","","40","500","4557.290000000648","images/stimuli/spore_stims/complex_09_A_b.gif","images/stimuli/spore_stims/complex_05_A_a.gif","forced_long","","1","complex_dissimilar","images/stimuli/spore_stims/complex_05_A_a.gif","","","","",""
"","null","html-keyboard-response","24","121126","0.0-11.0-0.1","SS1619114495088","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","1225.1349999969534","sequential-stimulus-presentation-old","25","122856","0.0-11.0-1.1","SS1619114495088","trial","","40","500","1725.1349999969534","images/stimuli/spore_stims/complex_09_A_b.gif","images/stimuli/spore_stims/complex_05_A_a.gif","forced_long","","1","complex_dissimilar","images/stimuli/spore_stims/complex_05_A_a.gif","","","","",""
"","null","html-keyboard-response","26","124070","0.0-11.0-0.2","SS1619114495088","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
