"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","exposure_type","stimulus","block_number","block_type","stimulus_displayed","responses","question_order","math_correct_answer","stimulus_left","stimulus_right"
"[{""page_index"":0,""viewing_time"":2503.9999997243285}]","2503.9999997243285","instructions","0","2528","0.0-0.0","SS1619115927276","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":2091.000000014901},{""page_index"":1,""viewing_time"":7243.999999947846}]","9336.00000012666","instructions","1","13874","0.0-1.0","SS1619115927276","instructions","","","","","","","","","","","","","","","",""
"","8613.999999593943","sequential-stimulus-presentation-old","2","23007","0.0-2.0","SS1619115927276","","","40","500","9113.999999593943","null","null","self_paced","","","","","","","","",""
"","651.999999769032","sequential-stimulus-presentation-old","3","24164","0.0-3.0","SS1619115927276","","","40","500","1151.999999769032","null","null","self_paced","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":2395.0000000186265}]","2395.0000000186265","instructions","4","26562","0.0-4.0","SS1619115927276","instructions","","","","","","","","","","","","","","","",""
"","2908.999999985099","sequential-stimulus-presentation-old","5","39493","0.0-5.0","SS1619115927276","","","40","500","3408.999999985099","null","null","forced_long","","","","","","","","",""
"","797.9999999515712","sequential-stimulus-presentation-old","6","40399","0.0-6.0","SS1619115927276","","","40","500","1297.9999999515712","null","null","forced_long","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":2893.9999998547137}]","2893.9999998547137","instructions","7","43295","0.0-7.0","SS1619115927276","instructions","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":878.9999997243285},{""page_index"":1,""viewing_time"":838.0000004544854},{""page_index"":2,""viewing_time"":552.9999998398125},{""page_index"":3,""viewing_time"":983.0000000074506},{""page_index"":4,""viewing_time"":1157.0000001229346}]","4410.000000149012","instructions","8","47712","0.0-8.0","SS1619115927276","instructions","","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","9","48791","0.0-9.0-0.0","SS1619115927276","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","3993.0000002495944","sequential-stimulus-presentation-old","10","62806","0.0-9.0-1.0","SS1619115927276","trial","","40","500","4493.000000249594","images/stimuli/spore_stims/complex_06_A_a.gif","images/stimuli/spore_stims/complex_02_A_b.gif","forced_long","","0","complex_dissimilar","images/stimuli/spore_stims/complex_02_A_b.gif","","","","",""
"","null","html-keyboard-response","11","63709","0.0-9.0-0.1","SS1619115927276","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","3759.000000078231","sequential-stimulus-presentation-old","12","67978","0.0-9.0-1.1","SS1619115927276","trial","","40","500","4259.000000078231","images/stimuli/spore_stims/complex_06_A_a.gif","images/stimuli/spore_stims/complex_02_A_b.gif","forced_long","","0","complex_dissimilar","images/stimuli/spore_stims/complex_02_A_b.gif","","","","",""
"","null","html-keyboard-response","13","68788","0.0-9.0-0.2","SS1619115927276","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","174.99999981373549","sequential-stimulus-presentation-old","14","69474","0.0-9.0-1.2","SS1619115927276","trial","","40","500","674.9999998137355","images/stimuli/spore_stims/complex_06_A_a.gif","images/stimuli/spore_stims/complex_02_A_b.gif","forced_long","","0","complex_dissimilar","images/stimuli/spore_stims/complex_02_A_b.gif","","","","",""
"","null","html-keyboard-response","15","70485","0.0-9.0-0.3","SS1619115927276","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","311.9999999180436","sequential-stimulus-presentation-old","16","71303","0.0-9.0-1.3","SS1619115927276","trial","","40","500","811.9999999180436","images/stimuli/spore_stims/complex_06_A_a.gif","images/stimuli/spore_stims/complex_02_A_b.gif","forced_long","","0","complex_dissimilar","images/stimuli/spore_stims/complex_02_A_b.gif","","","","",""
"","null","html-keyboard-response","17","72559","0.0-9.0-0.4","SS1619115927276","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","890.0000001303852","sequential-stimulus-presentation-old","18","73953","0.0-9.0-1.4","SS1619115927276","trial","","40","500","1390.0000001303852","images/stimuli/spore_stims/complex_06_A_a.gif","images/stimuli/spore_stims/complex_02_A_b.gif","forced_long","","0","complex_dissimilar","images/stimuli/spore_stims/complex_02_A_b.gif","","","","",""
"","null","html-keyboard-response","19","75251","0.0-9.0-0.5","SS1619115927276","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","26.000000070780516","sequential-stimulus-presentation-old","20","75818","0.0-9.0-1.5","SS1619115927276","trial","","40","500","526.0000000707805","images/stimuli/spore_stims/complex_06_A_a.gif","images/stimuli/spore_stims/complex_02_A_b.gif","forced_long","","0","complex_dissimilar","images/stimuli/spore_stims/complex_02_A_b.gif","","","","",""
"","4703.999999910593","survey-multi-choice","21","80530","0.0-10.0","SS1619115927276","math_question","","","","","","","","","","","","{""Q0"":""10""}","[0]","10","",""
"","null","html-keyboard-response","22","81824","0.0-11.0-0.0","SS1619115927276","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","7.000000216066837","sequential-stimulus-presentation-old","23","82368","0.0-11.0-1.0","SS1619115927276","trial","","40","500","507.00000021606684","images/stimuli/spore_stims/simple_19_A_a.gif","images/stimuli/spore_stims/simple_05_A_b.gif","self_paced","","1","simple_dissimilar","images/stimuli/spore_stims/simple_05_A_b.gif","","","","",""
"","null","html-keyboard-response","24","83348","0.0-11.0-0.1","SS1619115927276","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","209.0000002644956","sequential-stimulus-presentation-old","25","84070","0.0-11.0-1.1","SS1619115927276","trial","","40","500","709.0000002644956","images/stimuli/spore_stims/simple_19_A_a.gif","images/stimuli/spore_stims/simple_05_A_b.gif","self_paced","","1","simple_dissimilar","images/stimuli/spore_stims/simple_05_A_b.gif","","","","",""
"","null","html-keyboard-response","26","84999","0.0-11.0-0.2","SS1619115927276","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","20.999999716877937","sequential-stimulus-presentation-old","27","85523","0.0-11.0-1.2","SS1619115927276","trial","","40","500","520.9999997168779","images/stimuli/spore_stims/simple_19_A_a.gif","images/stimuli/spore_stims/simple_05_A_b.gif","self_paced","","1","simple_dissimilar","images/stimuli/spore_stims/simple_19_A_a.gif","","","","",""
"","null","html-keyboard-response","28","86695","0.0-11.0-0.3","SS1619115927276","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","134.0000000782311","sequential-stimulus-presentation-old","29","87335","0.0-11.0-1.3","SS1619115927276","trial","","40","500","634.0000000782311","images/stimuli/spore_stims/simple_19_A_a.gif","images/stimuli/spore_stims/simple_05_A_b.gif","self_paced","","1","simple_dissimilar","images/stimuli/spore_stims/simple_05_A_b.gif","","","","",""
"","null","html-keyboard-response","30","88439","0.0-11.0-0.4","SS1619115927276","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","18.99999985471368","sequential-stimulus-presentation-old","31","88963","0.0-11.0-1.4","SS1619115927276","trial","","40","500","518.9999998547137","images/stimuli/spore_stims/simple_19_A_a.gif","images/stimuli/spore_stims/simple_05_A_b.gif","self_paced","","1","simple_dissimilar","images/stimuli/spore_stims/simple_19_A_a.gif","","","","",""
"","4175.999999977648","survey-multi-choice","32","93145","0.0-12.0","SS1619115927276","math_question","","","","","","","","","","","","{""Q0"":""16""}","[0]","16","",""
"","null","html-keyboard-response","33","94452","0.0-13.0-0.0","SS1619115927276","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","376.0000001639128","sequential-stimulus-presentation-old","34","94939","0.0-13.0-1.0","SS1619115927276","trial","","40","500","876.0000001639128","images/stimuli/spore_stims/complex_12_A_a.gif","images/stimuli/spore_stims/complex_15_A_b.gif","forced_short","","2","complex_dissimilar","images/stimuli/spore_stims/complex_15_A_b.gif","","","","",""
"","null","html-keyboard-response","35","96091","0.0-13.0-0.1","SS1619115927276","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","216.00000001490116","sequential-stimulus-presentation-old","36","96826","0.0-13.0-1.1","SS1619115927276","trial","","40","500","716.0000000149012","images/stimuli/spore_stims/complex_12_A_a.gif","images/stimuli/spore_stims/complex_15_A_b.gif","forced_short","","2","complex_dissimilar","images/stimuli/spore_stims/complex_15_A_b.gif","","","","",""
"","null","html-keyboard-response","37","97817","0.0-13.0-0.2","SS1619115927276","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","176.99999967589974","sequential-stimulus-presentation-old","38","98494","0.0-13.0-1.2","SS1619115927276","trial","","40","500","676.9999996758997","images/stimuli/spore_stims/complex_12_A_a.gif","images/stimuli/spore_stims/complex_15_A_b.gif","forced_short","","2","complex_dissimilar","images/stimuli/spore_stims/complex_15_A_b.gif","","","","",""
"","null","html-keyboard-response","39","99450","0.0-13.0-0.3","SS1619115927276","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","290.0000000372529","sequential-stimulus-presentation-old","40","100247","0.0-13.0-1.3","SS1619115927276","trial","","40","500","790.0000000372529","images/stimuli/spore_stims/complex_12_A_a.gif","images/stimuli/spore_stims/complex_15_A_b.gif","forced_short","","2","complex_dissimilar","images/stimuli/spore_stims/complex_15_A_b.gif","","","","",""
"","null","html-keyboard-response","41","101180","0.0-13.0-0.4","SS1619115927276","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","4.000000189989805","sequential-stimulus-presentation-old","42","101718","0.0-13.0-1.4","SS1619115927276","trial","","40","500","504.0000001899898","images/stimuli/spore_stims/complex_12_A_a.gif","images/stimuli/spore_stims/complex_15_A_b.gif","forced_short","","2","complex_dissimilar","images/stimuli/spore_stims/complex_15_A_b.gif","","","","",""
"","3098.9999999292195","survey-multi-choice","43","104822","0.0-14.0","SS1619115927276","math_question","","","","","","","","","","","","{""Q0"":""13""}","[0]","13","",""
"","null","html-keyboard-response","44","105790","0.0-15.0-0.0","SS1619115927276","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
