"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","exposure_type","stimulus","block_number","block_type","stimulus_displayed","responses","question_order","math_correct_answer","stimulus_left","stimulus_right"
"[{""page_index"":0,""viewing_time"":2870.709999995597}]","2871.3599999973667","instructions","0","2875","0.0-0.0","SS1619116400194","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":11394.509999998263},{""page_index"":1,""viewing_time"":19287.810000001627}]","30682.730000000447","instructions","1","35561","0.0-1.0","SS1619116400194","instructions","","","","","","","","","","","","","","","",""
"","7617.125000004307","sequential-stimulus-presentation-old","2","43685","0.0-2.0","SS1619116400194","","","40","500","8117.125000004307","null","null","self_paced","","","","","","","","",""
"","3716.9450000001234","sequential-stimulus-presentation-old","3","47905","0.0-3.0","SS1619116400194","","","40","500","4216.945000000123","null","null","self_paced","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":35124.72500000149}]","35125.130000000354","instructions","4","83032","0.0-4.0","SS1619116400194","instructions","","","","","","","","","","","","","","","",""
"","291.98499999620253","sequential-stimulus-presentation-old","5","93329","0.0-5.0","SS1619116400194","","","40","500","791.9849999962025","null","null","forced_long","","","","","","","","",""
"","335.1299999994808","sequential-stimulus-presentation-old","6","93769","0.0-6.0","SS1619116400194","","","40","500","835.1299999994808","null","null","forced_long","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":2867.98500000441}]","2868.3450000025914","instructions","7","96640","0.0-7.0","SS1619116400194","instructions","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":1797.2549999976764},{""page_index"":1,""viewing_time"":29791.519999998854},{""page_index"":2,""viewing_time"":2415.840000001481},{""page_index"":3,""viewing_time"":1263.8450000013108},{""page_index"":4,""viewing_time"":904.0999999997439}]","36172.99500000081","instructions","8","132817","0.0-8.0","SS1619116400194","instructions","","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","9","133888","0.0-9.0-0.0","SS1619116400194","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","3582.640000000538","sequential-stimulus-presentation-old","10","137585","0.0-9.0-1.0","SS1619116400194","trial","","40","500","4082.640000000538","images/stimuli/spore_stims/complex_16_A_a.gif","images/stimuli/spore_stims/complex_04_A_b.gif","forced_short","","0","complex_dissimilar","images/stimuli/spore_stims/complex_04_A_b.gif","","","","",""
"","null","html-keyboard-response","11","138556","0.0-9.0-0.1","SS1619116400194","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","108.51499999989755","sequential-stimulus-presentation-old","12","139169","0.0-9.0-1.1","SS1619116400194","trial","","40","500","608.5149999998976","images/stimuli/spore_stims/complex_16_A_a.gif","images/stimuli/spore_stims/complex_04_A_b.gif","forced_short","","0","complex_dissimilar","images/stimuli/spore_stims/complex_04_A_b.gif","","","","",""
"","null","html-keyboard-response","13","140398","0.0-9.0-0.2","SS1619116400194","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","130.37500000064028","sequential-stimulus-presentation-old","14","141033","0.0-9.0-1.2","SS1619116400194","trial","","40","500","630.3750000006403","images/stimuli/spore_stims/complex_16_A_a.gif","images/stimuli/spore_stims/complex_04_A_b.gif","forced_short","","0","complex_dissimilar","images/stimuli/spore_stims/complex_16_A_a.gif","","","","",""
"","null","html-keyboard-response","15","141921","0.0-9.0-0.3","SS1619116400194","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","31.32999999797903","sequential-stimulus-presentation-old","16","142457","0.0-9.0-1.3","SS1619116400194","trial","","40","500","531.329999997979","images/stimuli/spore_stims/complex_16_A_a.gif","images/stimuli/spore_stims/complex_04_A_b.gif","forced_short","","0","complex_dissimilar","images/stimuli/spore_stims/complex_04_A_b.gif","","","","",""
"","null","html-keyboard-response","17","143265","0.0-9.0-0.4","SS1619116400194","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","168.1749999988824","sequential-stimulus-presentation-old","18","143937","0.0-9.0-1.4","SS1619116400194","trial","","40","500","668.1749999988824","images/stimuli/spore_stims/complex_16_A_a.gif","images/stimuli/spore_stims/complex_04_A_b.gif","forced_short","","0","complex_dissimilar","images/stimuli/spore_stims/complex_04_A_b.gif","","","","",""
"","null","html-keyboard-response","19","144964","0.0-9.0-0.5","SS1619116400194","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","189.089999999851","sequential-stimulus-presentation-old","20","145657","0.0-9.0-1.5","SS1619116400194","trial","","40","500","689.089999999851","images/stimuli/spore_stims/complex_16_A_a.gif","images/stimuli/spore_stims/complex_04_A_b.gif","forced_short","","0","complex_dissimilar","images/stimuli/spore_stims/complex_16_A_a.gif","","","","",""
"","4746.510000004491","survey-multi-choice","21","150410","0.0-10.0","SS1619116400194","math_question","","","","","","","","","","","","{""Q0"":""14""}","[0]","14","",""
"","null","html-keyboard-response","22","151355","0.0-11.0-0.0","SS1619116400194","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","1876.8600000039442","sequential-stimulus-presentation-old","23","153737","0.0-11.0-1.0","SS1619116400194","trial","","40","500","2376.860000003944","images/stimuli/spore_stims/complex_09_A_b.gif","images/stimuli/spore_stims/complex_02_A_a.gif","self_paced","","1","complex_dissimilar","images/stimuli/spore_stims/complex_02_A_a.gif","","","","",""
"","null","html-keyboard-response","24","154625","0.0-11.0-0.1","SS1619116400194","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","71.51000000158092","sequential-stimulus-presentation-old","25","155201","0.0-11.0-1.1","SS1619116400194","trial","","40","500","571.5100000015809","images/stimuli/spore_stims/complex_09_A_b.gif","images/stimuli/spore_stims/complex_02_A_a.gif","self_paced","","1","complex_dissimilar","images/stimuli/spore_stims/complex_02_A_a.gif","","","","",""
"","null","html-keyboard-response","26","156196","0.0-11.0-0.2","SS1619116400194","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","8.555000000342261","sequential-stimulus-presentation-old","27","156713","0.0-11.0-1.2","SS1619116400194","trial","","40","500","508.55500000034226","images/stimuli/spore_stims/complex_09_A_b.gif","images/stimuli/spore_stims/complex_02_A_a.gif","self_paced","","1","complex_dissimilar","images/stimuli/spore_stims/complex_02_A_a.gif","","","","",""
"","null","html-keyboard-response","28","157999","0.0-11.0-0.3","SS1619116400194","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","215.55999999691267","sequential-stimulus-presentation-old","29","158721","0.0-11.0-1.3","SS1619116400194","trial","","40","500","715.5599999969127","images/stimuli/spore_stims/complex_09_A_b.gif","images/stimuli/spore_stims/complex_02_A_a.gif","self_paced","","1","complex_dissimilar","images/stimuli/spore_stims/complex_09_A_b.gif","","","","",""
"","null","html-keyboard-response","30","159585","0.0-11.0-0.4","SS1619116400194","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","96.44000000116648","sequential-stimulus-presentation-old","31","160185","0.0-11.0-1.4","SS1619116400194","trial","","40","500","596.4400000011665","images/stimuli/spore_stims/complex_09_A_b.gif","images/stimuli/spore_stims/complex_02_A_a.gif","self_paced","","1","complex_dissimilar","images/stimuli/spore_stims/complex_02_A_a.gif","","","","",""
"","null","html-keyboard-response","32","161370","0.0-11.0-0.5","SS1619116400194","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","223.07999999611638","sequential-stimulus-presentation-old","33","162097","0.0-11.0-1.5","SS1619116400194","trial","","40","500","723.0799999961164","images/stimuli/spore_stims/complex_09_A_b.gif","images/stimuli/spore_stims/complex_02_A_a.gif","self_paced","","1","complex_dissimilar","images/stimuli/spore_stims/complex_09_A_b.gif","","","","",""
"","2780.2150000061374","survey-multi-choice","34","164881","0.0-12.0","SS1619116400194","math_question","","","","","","","","","","","","{""Q0"":""5""}","[0]","5","",""
"","null","html-keyboard-response","35","166010","0.0-13.0-0.0","SS1619116400194","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","1596.9750000003842","sequential-stimulus-presentation-old","36","167713","0.0-13.0-1.0","SS1619116400194","trial","","40","500","2096.975000000384","images/stimuli/spore_stims/complex_18_A_b.gif","images/stimuli/spore_stims/complex_17_A_a.gif","forced_short","","2","complex_dissimilar","images/stimuli/spore_stims/complex_17_A_a.gif","","","","",""
"","null","html-keyboard-response","37","168574","0.0-13.0-0.1","SS1619116400194","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
