"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","subject","success","view_history","stimulus_type","stimulus","key_press","trial_stimulus","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","exposure_type","forced_exposure_time","block_number","block_type","block_exposure_length","stimulus_displayed","question_order","question_stimuli","block_index"
"3056","{""p_id"":""60fd0adca696b6ceb4d32318""}","survey-text","0","3074","0.0-0.0","SS1646460056861","","","","","","","","","","","","","","","","","","",""
"","","fullscreen","1","42649","0.0-1.0","SS1646460056861","true","","","","","","","","","","","","","","","","","",""
"3131.7000000178814","","instructions","2","45782","0.0-2.0","SS1646460056861","","[{""page_index"":0,""viewing_time"":3131}]","","","","","","","","","","","","","","","","",""
"21320.90000000596","","instructions","3","69108","0.0-3.0","SS1646460056861","","[{""page_index"":0,""viewing_time"":11466.200000017881},{""page_index"":1,""viewing_time"":3766},{""page_index"":2,""viewing_time"":6088.299999982119}]","instructions","","","","","","","","","","","","","","","",""
"null","","html-keyboard-response","4","70115","0.0-4.0","SS1646460056861","","","","Watch carefully!","null","","","","","","","","","","","","","",""
"null","","stimuli-presentation","5","70994","0.0-5.0","SS1646460056861","","","","","null","","500","500","null","null","forced","870","","","","","","",""
"null","","html-keyboard-response","6","71999","0.0-6.0","SS1646460056861","","","","Now you can keep studying the creature.","null","","","","","","","","","","","","","",""
"4471.0999999940395","","stimuli-presentation","7","75465","0.0-7.0","SS1646460056861","","","","","40","","500","4971.0999999940395","null","null","forced","870","","","","","","",""
"5033.5","","stimuli-presentation","8","81003","0.0-8.0","SS1646460056861","","","","","40","","500","5533.5","null","null","self_paced","0","","","","","","",""
"1180.9000000059605","","stimuli-presentation","9","82686","0.0-9.0","SS1646460056861","","","","","40","","500","1680.9000000059605","null","null","self_paced","0","","","","","","",""
"1505.4000000059605","","instructions","10","84192","0.0-10.0","SS1646460056861","","[{""page_index"":0,""viewing_time"":1505.1000000238419}]","instructions","","","","","","","","","","","","","","","",""
"11237.59999999404","","instructions","11","95431","0.0-11.0","SS1646460056861","","[{""page_index"":0,""viewing_time"":7465.300000011921},{""page_index"":1,""viewing_time"":1603.5},{""page_index"":2,""viewing_time"":1275.699999988079},{""page_index"":3,""viewing_time"":892.8000000119209}]","instructions","","","","","","","","","","","","","","","",""
"null","","html-keyboard-response","12","96437","0.0-12.0","SS1646460056861","","","","Watch carefully!","null","","","","","","","","","","","","","",""
"null","","stimuli-presentation","13","96940","0.0-13.0","SS1646460056861","","","","","null","","500","500","null","null","forced","500","","","","","","",""
"null","","html-keyboard-response","14","97946","0.0-14.0","SS1646460056861","","","","Now you can keep studying the creature.","null","","","","","","","","","","","","","",""
"null","","html-keyboard-response","15","99225","0.0-15.0-0.0","SS1646460056861","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"6624.199999988079","","stimuli-presentation","16","103564","0.0-15.0-1.0","SS1646460056861","","","trial","","40","","500","7124.199999988079","null","null","forced","500","0","complex","500","images/stimuli/complex_09_A_a.gif","","",""
"null","","html-keyboard-response","17","104680","0.0-15.0-0.1","SS1646460056861","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"1940","","stimuli-presentation","18","107124","0.0-15.0-1.1","SS1646460056861","","","trial","","40","","500","2440","images/stimuli/complex_15_A_a.gif","images/stimuli/complex_09_A_a.gif","self-paced","500","0","complex","500","images/stimuli/complex_09_A_a.gif","","",""
"null","","html-keyboard-response","19","107959","0.0-15.0-0.2","SS1646460056861","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"2889.9000000059605","","stimuli-presentation","20","111354","0.0-15.0-1.2","SS1646460056861","","","trial","","40","","500","3389.9000000059605","images/stimuli/complex_15_A_a.gif","images/stimuli/complex_09_A_a.gif","self-paced","500","0","complex","500","images/stimuli/complex_09_A_a.gif","","",""
"null","","html-keyboard-response","21","112632","0.0-15.0-0.3","SS1646460056861","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"1191","","stimuli-presentation","22","114326","0.0-15.0-1.3","SS1646460056861","","","trial","","40","","500","1691","images/stimuli/complex_15_A_a.gif","images/stimuli/complex_09_A_a.gif","self-paced","500","0","complex","500","images/stimuli/complex_09_A_a.gif","","",""
"null","","html-keyboard-response","23","115286","0.0-15.0-0.4","SS1646460056861","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"3917.4000000059605","","stimuli-presentation","24","119707","0.0-15.0-1.4","SS1646460056861","","","trial","","40","","500","4417.4000000059605","images/stimuli/complex_15_A_a.gif","images/stimuli/complex_09_A_a.gif","self-paced","500","0","complex","500","images/stimuli/complex_15_A_a.gif","","",""
"3018","{""Q0"":""Yes""}","survey-multi-choice","25","122728","0.0-16.0","SS1646460056861","","","memory_test","","","","","","","","","","","","","","[0]","images/stimuli/complex_09_A_a.gif","0"
"null","","html-keyboard-response","26","123738","0.0-17.0","SS1646460056861","","","","Watch carefully!","null","","","","","","","","","","","","","",""
"null","","stimuli-presentation","27","124242","0.0-18.0","SS1646460056861","","","","","null","","500","500","null","null","forced","500","","","","","","",""
"null","","html-keyboard-response","28","125247","0.0-19.0","SS1646460056861","","","","Now you can keep studying the creature.","null","","","","","","","","","","","","","",""
"null","","html-keyboard-response","29","126093","0.0-20.0-0.0","SS1646460056861","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"8765.700000017881","","stimuli-presentation","30","133007","0.0-20.0-1.0","SS1646460056861","","","trial","","40","","500","9265.700000017881","null","null","forced","500","1","complex","500","images/stimuli/complex_17_A_a.gif","","",""
"null","","html-keyboard-response","31","133890","0.0-20.0-0.1","SS1646460056861","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"2852.199999988079","","stimuli-presentation","32","137246","0.0-20.0-1.1","SS1646460056861","","","trial","","40","","500","3352.199999988079","images/stimuli/complex_17_A_a.gif","images/stimuli/complex_10_A_a.gif","self-paced","500","1","complex","500","images/stimuli/complex_10_A_a.gif","","",""
