"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","subject","success","view_history","stimulus_type","stimulus","key_press","trial_stimulus","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","exposure_type","forced_exposure_time","block_number","block_type","block_exposure_length","stimulus_displayed","question_order","question_stimuli","block_index"
"4616.100000023842","{""p_id"":""5ac8f79068b65b00018d7ef9""}","survey-text","0","4641","0.0-0.0","SS1646459712659","","","","","","","","","","","","","","","","","","",""
"","","fullscreen","1","10120","0.0-1.0","SS1646459712659","true","","","","","","","","","","","","","","","","","",""
"6621.699999988079","","instructions","2","16743","0.0-2.0","SS1646459712659","","[{""page_index"":0,""viewing_time"":6620.900000035763}]","","","","","","","","","","","","","","","","",""
"38100.90000003576","","instructions","3","56854","0.0-3.0","SS1646459712659","","[{""page_index"":0,""viewing_time"":15196.600000023842},{""page_index"":1,""viewing_time"":11241.100000023842},{""page_index"":2,""viewing_time"":11662.899999976158}]","instructions","","","","","","","","","","","","","","","",""
"null","","html-keyboard-response","4","57858","0.0-4.0","SS1646459712659","","","","Watch carefully!","null","","","","","","","","","","","","","",""
"null","","stimuli-presentation","5","58822","0.0-5.0","SS1646459712659","","","","","null","","500","500","null","null","forced","960","","","","","","",""
"null","","html-keyboard-response","6","59826","0.0-6.0","SS1646459712659","","","","Now you can keep studying the creature.","null","","","","","","","","","","","","","",""
"16527.19999998808","","stimuli-presentation","7","75349","0.0-7.0","SS1646459712659","","","","","40","","500","17027.19999998808","null","null","forced","960","","","","","","",""
"5093.800000011921","","stimuli-presentation","8","80945","0.0-8.0","SS1646459712659","","","","","40","","500","5593.800000011921","null","null","self_paced","0","","","","","","",""
"1830.699999988079","","stimuli-presentation","9","83280","0.0-9.0","SS1646459712659","","","","","40","","500","2330.699999988079","null","null","self_paced","0","","","","","","",""
"2709.800000011921","","instructions","10","85991","0.0-10.0","SS1646459712659","","[{""page_index"":0,""viewing_time"":2709.300000011921}]","instructions","","","","","","","","","","","","","","","",""
"13766.300000011921","","instructions","11","99759","0.0-11.0","SS1646459712659","","[{""page_index"":0,""viewing_time"":8878.399999976158},{""page_index"":1,""viewing_time"":2783.699999988079},{""page_index"":2,""viewing_time"":1080.1000000238419},{""page_index"":3,""viewing_time"":1023.6999999880791}]","instructions","","","","","","","","","","","","","","","",""
"null","","html-keyboard-response","12","100763","0.0-12.0","SS1646459712659","","","","Watch carefully!","null","","","","","","","","","","","","","",""
"null","","stimuli-presentation","13","101275","0.0-13.0","SS1646459712659","","","","","null","","500","500","null","null","forced","500","","","","","","",""
"null","","html-keyboard-response","14","102280","0.0-14.0","SS1646459712659","","","","Now you can keep studying the creature.","null","","","","","","","","","","","","","",""
"null","","html-keyboard-response","15","103546","0.0-15.0-0.0","SS1646459712659","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"8286.699999988079","","stimuli-presentation","16","109562","0.0-15.0-1.0","SS1646459712659","","","trial","","40","","500","8786.699999988079","null","null","forced","500","0","simple","500","images/stimuli/simple_04_A_a.gif","","",""
"null","","html-keyboard-response","17","110691","0.0-15.0-0.1","SS1646459712659","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"1974.8999999761581","","stimuli-presentation","18","113170","0.0-15.0-1.1","SS1646459712659","","","trial","","40","","500","2474.899999976158","images/stimuli/simple_04_A_a.gif","images/stimuli/simple_09_A_a.gif","self-paced","500","0","simple","500","images/stimuli/simple_09_A_a.gif","","",""
"null","","html-keyboard-response","19","114128","0.0-15.0-0.2","SS1646459712659","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"7468.599999964237","","stimuli-presentation","20","122114","0.0-15.0-1.2","SS1646459712659","","","trial","","40","","500","7968.599999964237","images/stimuli/simple_04_A_a.gif","images/stimuli/simple_09_A_a.gif","self-paced","500","0","simple","500","images/stimuli/simple_09_A_a.gif","","",""
"null","","html-keyboard-response","21","123093","0.0-15.0-0.3","SS1646459712659","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"24.80000001192093","","stimuli-presentation","22","123635","0.0-15.0-1.3","SS1646459712659","","","trial","","40","","500","524.8000000119209","images/stimuli/simple_04_A_a.gif","images/stimuli/simple_09_A_a.gif","self-paced","500","0","simple","500","images/stimuli/simple_09_A_a.gif","","",""
"null","","html-keyboard-response","23","124527","0.0-15.0-0.4","SS1646459712659","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"3287","","stimuli-presentation","24","128317","0.0-15.0-1.4","SS1646459712659","","","trial","","40","","500","3787","images/stimuli/simple_04_A_a.gif","images/stimuli/simple_09_A_a.gif","self-paced","500","0","simple","500","images/stimuli/simple_09_A_a.gif","","",""
"3319.300000011921","{""Q0"":""Yes""}","survey-multi-choice","25","131640","0.0-16.0","SS1646459712659","","","memory_test","","","","","","","","","","","","","","[0]","images/stimuli/simple_09_A_a.gif","0"
"null","","html-keyboard-response","26","132642","0.0-17.0","SS1646459712659","","","","Watch carefully!","null","","","","","","","","","","","","","",""
"null","","stimuli-presentation","27","142657","0.0-18.0","SS1646459712659","","","","","null","","500","500","null","null","forced","10000","","","","","","",""
