"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","subject","success","view_history","stimulus_type","stimulus","key_press","trial_stimulus","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","exposure_type","forced_exposure_time","block_number","block_type","block_exposure_length","stimulus_displayed","question_order","question_stimuli","block_index"
"null","","html-keyboard-response","19","99160","0.0-15.0-0.2","SS1646459697680","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"2702.60000000149","","stimuli-presentation","20","102369","0.0-15.0-1.2","SS1646459697680","","","trial","","40","","500","3202.60000000149","images/stimuli/simple_20_A_a.gif","images/stimuli/simple_12_A_a.gif","self-paced","500","0","simple","500","images/stimuli/simple_20_A_a.gif","","",""
"null","","html-keyboard-response","21","103238","0.0-15.0-0.3","SS1646459697680","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"1471.8999999985099","","stimuli-presentation","22","105217","0.0-15.0-1.3","SS1646459697680","","","trial","","40","","500","1971.8999999985099","images/stimuli/simple_20_A_a.gif","images/stimuli/simple_12_A_a.gif","self-paced","500","0","simple","500","images/stimuli/simple_12_A_a.gif","","",""
"null","","html-keyboard-response","23","106049","0.0-15.0-0.4","SS1646459697680","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"708.1999999992549","","stimuli-presentation","24","107262","0.0-15.0-1.4","SS1646459697680","","","trial","","40","","500","1208.199999999255","images/stimuli/simple_20_A_a.gif","images/stimuli/simple_12_A_a.gif","self-paced","500","0","simple","500","images/stimuli/simple_12_A_a.gif","","",""
"2868.400000002235","{""Q0"":""No""}","survey-multi-choice","25","110133","0.0-16.0","SS1646459697680","","","memory_test","","","","","","","","","","","","","","[0]","images/stimuli/simple_02_A_a.gif","0"
"null","","html-keyboard-response","26","111137","0.0-17.0","SS1646459697680","","","","Watch carefully!","null","","","","","","","","","","","","","",""
"null","","stimuli-presentation","27","121143","0.0-18.0","SS1646459697680","","","","","null","","500","500","null","null","forced","10000","","","","","","",""
"null","","html-keyboard-response","28","122159","0.0-19.0","SS1646459697680","","","","Now you can keep studying the creature.","null","","","","","","","","","","","","","",""
"null","","html-keyboard-response","29","123065","0.0-20.0-0.0","SS1646459697680","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"6451.89999999851","","stimuli-presentation","30","127595","0.0-20.0-1.0","SS1646459697680","","","trial","","40","","500","6951.89999999851","null","null","forced","10000","1","simple","10000","images/stimuli/simple_04_A_a.gif","","",""
"null","","html-keyboard-response","31","128679","0.0-20.0-0.1","SS1646459697680","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"1153.300000000745","","stimuli-presentation","32","130349","0.0-20.0-1.1","SS1646459697680","","","trial","","40","","500","1653.300000000745","images/stimuli/simple_04_A_a.gif","images/stimuli/simple_13_A_a.gif","self-paced","10000","1","simple","10000","images/stimuli/simple_13_A_a.gif","","",""
"null","","html-keyboard-response","33","131211","0.0-20.0-0.2","SS1646459697680","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"176.69999999925494","","stimuli-presentation","34","131894","0.0-20.0-1.2","SS1646459697680","","","trial","","40","","500","676.6999999992549","images/stimuli/simple_04_A_a.gif","images/stimuli/simple_13_A_a.gif","self-paced","10000","1","simple","10000","images/stimuli/simple_13_A_a.gif","","",""
"null","","html-keyboard-response","35","133113","0.0-20.0-0.3","SS1646459697680","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"593.1999999992549","","stimuli-presentation","36","134210","0.0-20.0-1.3","SS1646459697680","","","trial","","40","","500","1093.199999999255","images/stimuli/simple_04_A_a.gif","images/stimuli/simple_13_A_a.gif","self-paced","10000","1","simple","10000","images/stimuli/simple_13_A_a.gif","","",""
"null","","html-keyboard-response","37","135479","0.0-20.0-0.4","SS1646459697680","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"591.1000000014901","","stimuli-presentation","38","136577","0.0-20.0-1.4","SS1646459697680","","","trial","","40","","500","1091.1000000014901","images/stimuli/simple_04_A_a.gif","images/stimuli/simple_13_A_a.gif","self-paced","10000","1","simple","10000","images/stimuli/simple_13_A_a.gif","","",""
"2467.800000000745","{""Q0"":""Yes""}","survey-multi-choice","39","139048","0.0-21.0","SS1646459697680","","","memory_test","","","","","","","","","","","","","","[0]","images/stimuli/simple_13_A_a.gif","1"
"null","","html-keyboard-response","40","140052","0.0-22.0","SS1646459697680","","","","Watch carefully!","null","","","","","","","","","","","","","",""
"null","","stimuli-presentation","41","140558","0.0-23.0","SS1646459697680","","","","","null","","500","500","null","null","forced","500","","","","","","",""
"null","","html-keyboard-response","42","141562","0.0-24.0","SS1646459697680","","","","Now you can keep studying the creature.","null","","","","","","","","","","","","","",""
"null","","html-keyboard-response","43","142520","0.0-25.0-0.0","SS1646459697680","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"4336.900000002235","","stimuli-presentation","44","144895","0.0-25.0-1.0","SS1646459697680","","","trial","","40","","500","4836.900000002235","null","null","forced","500","2","simple","500","images/stimuli/simple_15_A_a.gif","","",""
"null","","html-keyboard-response","45","146048","0.0-25.0-0.1","SS1646459697680","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"2017.5","","stimuli-presentation","46","148574","0.0-25.0-1.1","SS1646459697680","","","trial","","40","","500","2517.5","images/stimuli/simple_03_A_a.gif","images/stimuli/simple_15_A_a.gif","self-paced","500","2","simple","500","images/stimuli/simple_15_A_a.gif","","",""
"null","","html-keyboard-response","47","149635","0.0-25.0-0.2","SS1646459697680","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"360.9000000022352","","stimuli-presentation","48","150500","0.0-25.0-1.2","SS1646459697680","","","trial","","40","","500","860.9000000022352","images/stimuli/simple_03_A_a.gif","images/stimuli/simple_15_A_a.gif","self-paced","500","2","simple","500","images/stimuli/simple_15_A_a.gif","","",""
"null","","html-keyboard-response","49","151723","0.0-25.0-0.3","SS1646459697680","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"1457.6000000014901","","stimuli-presentation","50","153688","0.0-25.0-1.3","SS1646459697680","","","trial","","40","","500","1957.6000000014901","images/stimuli/simple_03_A_a.gif","images/stimuli/simple_15_A_a.gif","self-paced","500","2","simple","500","images/stimuli/simple_15_A_a.gif","","",""
"null","","html-keyboard-response","51","154783","0.0-25.0-0.4","SS1646459697680","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"3103.300000000745","","stimuli-presentation","52","158395","0.0-25.0-1.4","SS1646459697680","","","trial","","40","","500","3603.300000000745","images/stimuli/simple_03_A_a.gif","images/stimuli/simple_15_A_a.gif","self-paced","500","2","simple","500","images/stimuli/simple_03_A_a.gif","","",""
"2482.7000000029802","{""Q0"":""Yes""}","survey-multi-choice","53","160880","0.0-26.0","SS1646459697680","","","memory_test","","","","","","","","","","","","","","[0]","images/stimuli/simple_15_A_a.gif","2"
"null","","html-keyboard-response","54","161888","0.0-27.0","SS1646459697680","","","","Watch carefully!","null","","","","","","","","","","","","","",""
"null","","stimuli-presentation","55","162396","0.0-28.0","SS1646459697680","","","","","null","","500","500","null","null","forced","500","","","","","","",""
"null","","html-keyboard-response","56","163413","0.0-29.0","SS1646459697680","","","","Now you can keep studying the creature.","null","","","","","","","","","","","","","",""
"null","","html-keyboard-response","57","164429","0.0-30.0-0.0","SS1646459697680","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"4416.699999999255","","stimuli-presentation","58","166813","0.0-30.0-1.0","SS1646459697680","","","trial","","40","","500","4916.699999999255","null","null","forced","500","3","simple","500","images/stimuli/simple_01_A_a.gif","","",""
"null","","html-keyboard-response","59","167757","0.0-30.0-0.1","SS1646459697680","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"1449.2000000029802","","stimuli-presentation","60","169714","0.0-30.0-1.1","SS1646459697680","","","trial","","40","","500","1949.2000000029802","images/stimuli/simple_01_A_a.gif","images/stimuli/simple_18_A_a.gif","self-paced","500","3","simple","500","images/stimuli/simple_18_A_a.gif","","",""
"null","","html-keyboard-response","61","170816","0.0-30.0-0.2","SS1646459697680","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"1619.5999999977648","","stimuli-presentation","62","172946","0.0-30.0-1.2","SS1646459697680","","","trial","","40","","500","2119.599999997765","images/stimuli/simple_01_A_a.gif","images/stimuli/simple_18_A_a.gif","self-paced","500","3","simple","500","images/stimuli/simple_18_A_a.gif","","",""
"null","","html-keyboard-response","63","174208","0.0-30.0-0.3","SS1646459697680","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"608.8000000007451","","stimuli-presentation","64","175323","0.0-30.0-1.3","SS1646459697680","","","trial","","40","","500","1108.800000000745","images/stimuli/simple_01_A_a.gif","images/stimuli/simple_18_A_a.gif","self-paced","500","3","simple","500","images/stimuli/simple_18_A_a.gif","","",""
"null","","html-keyboard-response","65","176237","0.0-30.0-0.4","SS1646459697680","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"2422.800000000745","","stimuli-presentation","66","179164","0.0-30.0-1.4","SS1646459697680","","","trial","","40","","500","2922.800000000745","images/stimuli/simple_01_A_a.gif","images/stimuli/simple_18_A_a.gif","self-paced","500","3","simple","500","images/stimuli/simple_18_A_a.gif","","",""
"13817.199999999255","{""Q0"":""No""}","survey-multi-choice","67","192986","0.0-31.0","SS1646459697680","","","memory_test","","","","","","","","","","","","","","[0]","images/stimuli/simple_05_A_a.gif","3"
"null","","html-keyboard-response","68","193990","0.0-32.0","SS1646459697680","","","","Watch carefully!","null","","","","","","","","","","","","","",""
"null","","stimuli-presentation","69","203997","0.0-33.0","SS1646459697680","","","","","null","","500","500","null","null","forced","10000","","","","","","",""
"null","","html-keyboard-response","70","205006","0.0-34.0","SS1646459697680","","","","Now you can keep studying the creature.","null","","","","","","","","","","","","","",""
"null","","html-keyboard-response","71","206096","0.0-35.0-0.0","SS1646459697680","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"3992.10000000149","","stimuli-presentation","72","207988","0.0-35.0-1.0","SS1646459697680","","","trial","","40","","500","4492.10000000149","null","null","forced","10000","4","complex","10000","images/stimuli/complex_16_A_a.gif","","",""
"null","","html-keyboard-response","73","208848","0.0-35.0-0.1","SS1646459697680","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"529.3999999985099","","stimuli-presentation","74","209881","0.0-35.0-1.1","SS1646459697680","","","trial","","40","","500","1029.3999999985099","images/stimuli/complex_03_A_a.gif","images/stimuli/complex_16_A_a.gif","self-paced","10000","4","complex","10000","images/stimuli/complex_16_A_a.gif","","",""
"null","","html-keyboard-response","75","210822","0.0-35.0-0.2","SS1646459697680","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"28","","stimuli-presentation","76","211366","0.0-35.0-1.2","SS1646459697680","","","trial","","40","","500","528","images/stimuli/complex_03_A_a.gif","images/stimuli/complex_16_A_a.gif","self-paced","10000","4","complex","10000","images/stimuli/complex_16_A_a.gif","","",""
"null","","html-keyboard-response","77","212206","0.0-35.0-0.3","SS1646459697680","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"50.899999998509884","","stimuli-presentation","78","212761","0.0-35.0-1.3","SS1646459697680","","","trial","","40","","500","550.8999999985099","images/stimuli/complex_03_A_a.gif","images/stimuli/complex_16_A_a.gif","self-paced","10000","4","complex","10000","images/stimuli/complex_16_A_a.gif","","",""
"null","","html-keyboard-response","79","213857","0.0-35.0-0.4","SS1646459697680","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"128.10000000149012","","stimuli-presentation","80","214489","0.0-35.0-1.4","SS1646459697680","","","trial","","40","","500","628.1000000014901","images/stimuli/complex_03_A_a.gif","images/stimuli/complex_16_A_a.gif","self-paced","10000","4","complex","10000","images/stimuli/complex_16_A_a.gif","","",""
"2693.699999999255","{""Q0"":""No""}","survey-multi-choice","81","217186","0.0-36.0","SS1646459697680","","","memory_test","","","","","","","","","","","","","","[0]","images/stimuli/complex_08_A_a.gif","4"
"null","","html-keyboard-response","82","218193","0.0-37.0","SS1646459697680","","","","Watch carefully!","null","","","","","","","","","","","","","",""
"null","","stimuli-presentation","83","228200","0.0-38.0","SS1646459697680","","","","","null","","500","500","null","null","forced","10000","","","","","","",""
"null","","html-keyboard-response","84","229205","0.0-39.0","SS1646459697680","","","","Now you can keep studying the creature.","null","","","","","","","","","","","","","",""
"null","","html-keyboard-response","85","230069","0.0-40.0-0.0","SS1646459697680","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"3570","","stimuli-presentation","86","231770","0.0-40.0-1.0","SS1646459697680","","","trial","","40","","500","4070","null","null","forced","10000","5","simple","10000","images/stimuli/simple_16_A_a.gif","","",""
"null","","html-keyboard-response","87","233055","0.0-40.0-0.1","SS1646459697680","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"1979.9000000022352","","stimuli-presentation","88","235539","0.0-40.0-1.1","SS1646459697680","","","trial","","40","","500","2479.900000002235","images/stimuli/simple_07_A_a.gif","images/stimuli/simple_16_A_a.gif","self-paced","10000","5","simple","10000","images/stimuli/simple_16_A_a.gif","","",""
"null","","html-keyboard-response","89","236491","0.0-40.0-0.2","SS1646459697680","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"5500","","stimuli-presentation","90","242498","0.0-40.0-1.2","SS1646459697680","","","trial","","40","","500","6000","images/stimuli/simple_07_A_a.gif","images/stimuli/simple_16_A_a.gif","self-paced","10000","5","simple","10000","images/stimuli/simple_07_A_a.gif","","",""
"null","","html-keyboard-response","91","243368","0.0-40.0-0.3","SS1646459697680","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"1427.699999999255","","stimuli-presentation","92","245315","0.0-40.0-1.3","SS1646459697680","","","trial","","40","","500","1927.699999999255","images/stimuli/simple_07_A_a.gif","images/stimuli/simple_16_A_a.gif","self-paced","10000","5","simple","10000","images/stimuli/simple_16_A_a.gif","","",""
"null","","html-keyboard-response","93","246626","0.0-40.0-0.4","SS1646459697680","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"822.1999999992549","","stimuli-presentation","94","247956","0.0-40.0-1.4","SS1646459697680","","","trial","","40","","500","1322.199999999255","images/stimuli/simple_07_A_a.gif","images/stimuli/simple_16_A_a.gif","self-paced","10000","5","simple","10000","images/stimuli/simple_16_A_a.gif","","",""
"3145.7999999970198","{""Q0"":""Yes""}","survey-multi-choice","95","251105","0.0-41.0","SS1646459697680","","","memory_test","","","","","","","","","","","","","","[0]","images/stimuli/simple_16_A_a.gif","5"
"null","","html-keyboard-response","96","252122","0.0-42.0","SS1646459697680","","","","Watch carefully!","null","","","","","","","","","","","","","",""
"null","","stimuli-presentation","97","262129","0.0-43.0","SS1646459697680","","","","","null","","500","500","null","null","forced","10000","","","","","","",""
"null","","html-keyboard-response","98","263142","0.0-44.0","SS1646459697680","","","","Now you can keep studying the creature.","null","","","","","","","","","","","","","",""
"null","","html-keyboard-response","99","264044","0.0-45.0-0.0","SS1646459697680","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"5267.800000000745","","stimuli-presentation","100","267397","0.0-45.0-1.0","SS1646459697680","","","trial","","40","","500","5767.800000000745","null","null","forced","10000","6","simple","10000","images/stimuli/simple_11_A_a.gif","","",""
"null","","html-keyboard-response","101","268704","0.0-45.0-0.1","SS1646459697680","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"3463.7999999970198","","stimuli-presentation","102","272678","0.0-45.0-1.1","SS1646459697680","","","trial","","40","","500","3963.7999999970198","images/stimuli/simple_09_A_a.gif","images/stimuli/simple_11_A_a.gif","self-paced","10000","6","simple","10000","images/stimuli/simple_11_A_a.gif","","",""
"null","","html-keyboard-response","103","273548","0.0-45.0-0.2","SS1646459697680","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"1538.5","","stimuli-presentation","104","275597","0.0-45.0-1.2","SS1646459697680","","","trial","","40","","500","2038.5","images/stimuli/simple_09_A_a.gif","images/stimuli/simple_11_A_a.gif","self-paced","10000","6","simple","10000","images/stimuli/simple_11_A_a.gif","","",""
"null","","html-keyboard-response","105","276729","0.0-45.0-0.3","SS1646459697680","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"402.9000000022352","","stimuli-presentation","106","277649","0.0-45.0-1.3","SS1646459697680","","","trial","","40","","500","902.9000000022352","images/stimuli/simple_09_A_a.gif","images/stimuli/simple_11_A_a.gif","self-paced","10000","6","simple","10000","images/stimuli/simple_11_A_a.gif","","",""
"null","","html-keyboard-response","107","278795","0.0-45.0-0.4","SS1646459697680","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"713","","stimuli-presentation","108","280019","0.0-45.0-1.4","SS1646459697680","","","trial","","40","","500","1213","images/stimuli/simple_09_A_a.gif","images/stimuli/simple_11_A_a.gif","self-paced","10000","6","simple","10000","images/stimuli/simple_09_A_a.gif","","",""
"3886.10000000149","{""Q0"":""Yes""}","survey-multi-choice","109","283910","0.0-46.0","SS1646459697680","","","memory_test","","","","","","","","","","","","","","[0]","images/stimuli/simple_11_A_a.gif","6"
"null","","html-keyboard-response","110","284920","0.0-47.0","SS1646459697680","","","","Watch carefully!","null","","","","","","","","","","","","","",""
"null","","stimuli-presentation","111","285428","0.0-48.0","SS1646459697680","","","","","null","","500","500","null","null","forced","500","","","","","","",""
"null","","html-keyboard-response","112","286439","0.0-49.0","SS1646459697680","","","","Now you can keep studying the creature.","null","","","","","","","","","","","","","",""
"null","","html-keyboard-response","113","287273","0.0-50.0-0.0","SS1646459697680","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"3702.099999997765","","stimuli-presentation","114","289129","0.0-50.0-1.0","SS1646459697680","","","trial","","40","","500","4202.099999997765","null","null","forced","500","7","complex","500","images/stimuli/complex_18_A_a.gif","","",""
"null","","html-keyboard-response","115","290292","0.0-50.0-0.1","SS1646459697680","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"107.39999999850988","","stimuli-presentation","116","290909","0.0-50.0-1.1","SS1646459697680","","","trial","","40","","500","607.3999999985099","images/stimuli/complex_04_A_a.gif","images/stimuli/complex_18_A_a.gif","self-paced","500","7","complex","500","images/stimuli/complex_18_A_a.gif","","",""
"null","","html-keyboard-response","117","292178","0.0-50.0-0.2","SS1646459697680","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"237.89999999850988","","stimuli-presentation","118","292923","0.0-50.0-1.2","SS1646459697680","","","trial","","40","","500","737.8999999985099","images/stimuli/complex_04_A_a.gif","images/stimuli/complex_18_A_a.gif","self-paced","500","7","complex","500","images/stimuli/complex_18_A_a.gif","","",""
"null","","html-keyboard-response","119","293737","0.0-50.0-0.3","SS1646459697680","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"1750.7999999970198","","stimuli-presentation","120","295993","0.0-50.0-1.3","SS1646459697680","","","trial","","40","","500","2250.7999999970198","images/stimuli/complex_04_A_a.gif","images/stimuli/complex_18_A_a.gif","self-paced","500","7","complex","500","images/stimuli/complex_18_A_a.gif","","",""
"null","","html-keyboard-response","121","297025","0.0-50.0-0.4","SS1646459697680","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"729","","stimuli-presentation","122","298260","0.0-50.0-1.4","SS1646459697680","","","trial","","40","","500","1229","images/stimuli/complex_04_A_a.gif","images/stimuli/complex_18_A_a.gif","self-paced","500","7","complex","500","images/stimuli/complex_18_A_a.gif","","",""
"4374.5","{""Q0"":""No""}","survey-multi-choice","123","302642","0.0-51.0","SS1646459697680","","","memory_test","","","","","","","","","","","","","","[0]","images/stimuli/complex_11_A_a.gif","7"
"","","fullscreen","124","303648","0.0-52.0","SS1646459697680","true","","","","","","","","","","","","","","","","","",""
