"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","subject","success","view_history","stimulus_type","stimulus","key_press","trial_stimulus","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","exposure_type","forced_exposure_time","block_number","block_type","block_exposure_length","stimulus_displayed","question_order","question_stimuli","block_index"
"20.80000001192093","","stimuli-presentation","18","1341073","0.0-15.0-1.1","SS1646459877399","","","trial","","40","","500","520.8000000119209","images/stimuli/complex_16_A_a.gif","images/stimuli/complex_13_A_a.gif","self-paced","10000","0","complex","10000","images/stimuli/complex_13_A_a.gif","","",""
"null","","html-keyboard-response","19","1342132","0.0-15.0-0.2","SS1646459877399","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"434.19999998807907","","stimuli-presentation","20","1343074","0.0-15.0-1.2","SS1646459877399","","","trial","","40","","500","934.1999999880791","images/stimuli/complex_16_A_a.gif","images/stimuli/complex_13_A_a.gif","self-paced","10000","0","complex","10000","images/stimuli/complex_13_A_a.gif","","",""
"null","","html-keyboard-response","21","1344379","0.0-15.0-0.3","SS1646459877399","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"1762.300000011921","","stimuli-presentation","22","1346642","0.0-15.0-1.3","SS1646459877399","","","trial","","40","","500","2262.300000011921","images/stimuli/complex_16_A_a.gif","images/stimuli/complex_13_A_a.gif","self-paced","10000","0","complex","10000","images/stimuli/complex_13_A_a.gif","","",""
"null","","html-keyboard-response","23","1347790","0.0-15.0-0.4","SS1646459877399","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"1738.5","","stimuli-presentation","24","1350030","0.0-15.0-1.4","SS1646459877399","","","trial","","40","","500","2238.5","images/stimuli/complex_16_A_a.gif","images/stimuli/complex_13_A_a.gif","self-paced","10000","0","complex","10000","images/stimuli/complex_13_A_a.gif","","",""
"2527.399999976158","{""Q0"":""Yes""}","survey-multi-choice","25","1352562","0.0-16.0","SS1646459877399","","","memory_test","","","","","","","","","","","","","","[0]","images/stimuli/complex_13_A_a.gif","0"
"null","","html-keyboard-response","26","1353574","0.0-17.0","SS1646459877399","","","","Watch carefully!","null","","","","","","","","","","","","","",""
"null","","stimuli-presentation","27","1354076","0.0-18.0","SS1646459877399","","","","","null","","500","500","null","null","forced","500","","","","","","",""
"null","","html-keyboard-response","28","1355082","0.0-19.0","SS1646459877399","","","","Now you can keep studying the creature.","null","","","","","","","","","","","","","",""
"null","","html-keyboard-response","29","1356145","0.0-20.0-0.0","SS1646459877399","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"3148","","stimuli-presentation","30","1357224","0.0-20.0-1.0","SS1646459877399","","","trial","","40","","500","3648","null","null","forced","500","1","complex","500","images/stimuli/complex_11_A_a.gif","","",""
"null","","html-keyboard-response","31","1358373","0.0-20.0-0.1","SS1646459877399","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"790.3999999761581","","stimuli-presentation","32","1359670","0.0-20.0-1.1","SS1646459877399","","","trial","","40","","500","1290.3999999761581","images/stimuli/complex_06_A_a.gif","images/stimuli/complex_11_A_a.gif","self-paced","500","1","complex","500","images/stimuli/complex_11_A_a.gif","","",""
"null","","html-keyboard-response","33","1360787","0.0-20.0-0.2","SS1646459877399","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"128.29999995231628","","stimuli-presentation","34","1361417","0.0-20.0-1.2","SS1646459877399","","","trial","","40","","500","628.2999999523163","images/stimuli/complex_06_A_a.gif","images/stimuli/complex_11_A_a.gif","self-paced","500","1","complex","500","images/stimuli/complex_11_A_a.gif","","",""
"null","","html-keyboard-response","35","1362368","0.0-20.0-0.3","SS1646459877399","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"51.60000002384186","","stimuli-presentation","36","1362928","0.0-20.0-1.3","SS1646459877399","","","trial","","40","","500","551.6000000238419","images/stimuli/complex_06_A_a.gif","images/stimuli/complex_11_A_a.gif","self-paced","500","1","complex","500","images/stimuli/complex_11_A_a.gif","","",""
"null","","html-keyboard-response","37","1363751","0.0-20.0-0.4","SS1646459877399","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"334.2000000476837","","stimuli-presentation","38","1364592","0.0-20.0-1.4","SS1646459877399","","","trial","","40","","500","834.2000000476837","images/stimuli/complex_06_A_a.gif","images/stimuli/complex_11_A_a.gif","self-paced","500","1","complex","500","images/stimuli/complex_11_A_a.gif","","",""
"2125.400000035763","{""Q0"":""Yes""}","survey-multi-choice","39","1366719","0.0-21.0","SS1646459877399","","","memory_test","","","","","","","","","","","","","","[0]","images/stimuli/complex_11_A_a.gif","1"
"null","","html-keyboard-response","40","1367731","0.0-22.0","SS1646459877399","","","","Watch carefully!","null","","","","","","","","","","","","","",""
"null","","stimuli-presentation","41","1368233","0.0-23.0","SS1646459877399","","","","","null","","500","500","null","null","forced","500","","","","","","",""
"null","","html-keyboard-response","42","1369240","0.0-24.0","SS1646459877399","","","","Now you can keep studying the creature.","null","","","","","","","","","","","","","",""
"null","","html-keyboard-response","43","1370286","0.0-25.0-0.0","SS1646459877399","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"2313","","stimuli-presentation","44","1370546","0.0-25.0-1.0","SS1646459877399","","","trial","","40","","500","2813","null","null","forced","500","2","complex","500","images/stimuli/complex_17_A_a.gif","","",""
"null","","html-keyboard-response","45","1371423","0.0-25.0-0.1","SS1646459877399","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"656.3000000119209","","stimuli-presentation","46","1372589","0.0-25.0-1.1","SS1646459877399","","","trial","","40","","500","1156.300000011921","images/stimuli/complex_15_A_a.gif","images/stimuli/complex_17_A_a.gif","self-paced","500","2","complex","500","images/stimuli/complex_17_A_a.gif","","",""
"null","","html-keyboard-response","47","1373394","0.0-25.0-0.2","SS1646459877399","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"785.8000000119209","","stimuli-presentation","48","1374685","0.0-25.0-1.2","SS1646459877399","","","trial","","40","","500","1285.800000011921","images/stimuli/complex_15_A_a.gif","images/stimuli/complex_17_A_a.gif","self-paced","500","2","complex","500","images/stimuli/complex_15_A_a.gif","","",""
"null","","html-keyboard-response","49","1375851","0.0-25.0-0.3","SS1646459877399","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"151.5","","stimuli-presentation","50","1376505","0.0-25.0-1.3","SS1646459877399","","","trial","","40","","500","651.5","images/stimuli/complex_15_A_a.gif","images/stimuli/complex_17_A_a.gif","self-paced","500","2","complex","500","images/stimuli/complex_17_A_a.gif","","",""
"null","","html-keyboard-response","51","1377665","0.0-25.0-0.4","SS1646459877399","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"59.39999997615814","","stimuli-presentation","52","1378232","0.0-25.0-1.4","SS1646459877399","","","trial","","40","","500","559.3999999761581","images/stimuli/complex_15_A_a.gif","images/stimuli/complex_17_A_a.gif","self-paced","500","2","complex","500","images/stimuli/complex_17_A_a.gif","","",""
"2638.399999976158","{""Q0"":""No""}","survey-multi-choice","53","1380872","0.0-26.0","SS1646459877399","","","memory_test","","","","","","","","","","","","","","[0]","images/stimuli/complex_01_A_a.gif","2"
"null","","html-keyboard-response","54","1381878","0.0-27.0","SS1646459877399","","","","Watch carefully!","null","","","","","","","","","","","","","",""
"null","","stimuli-presentation","55","1382380","0.0-28.0","SS1646459877399","","","","","null","","500","500","null","null","forced","500","","","","","","",""
"null","","html-keyboard-response","56","1383384","0.0-29.0","SS1646459877399","","","","Now you can keep studying the creature.","null","","","","","","","","","","","","","",""
"null","","html-keyboard-response","57","1384351","0.0-30.0-0.0","SS1646459877399","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"2270.300000011921","","stimuli-presentation","58","1384650","0.0-30.0-1.0","SS1646459877399","","","trial","","40","","500","2770.300000011921","null","null","forced","500","3","simple","500","images/stimuli/simple_13_A_a.gif","","",""
"null","","html-keyboard-response","59","1385491","0.0-30.0-0.1","SS1646459877399","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"230.4000000357628","","stimuli-presentation","60","1386223","0.0-30.0-1.1","SS1646459877399","","","trial","","40","","500","730.4000000357628","images/stimuli/simple_10_A_a.gif","images/stimuli/simple_13_A_a.gif","self-paced","500","3","simple","500","images/stimuli/simple_13_A_a.gif","","",""
"null","","html-keyboard-response","61","1387291","0.0-30.0-0.2","SS1646459877399","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"159.10000002384186","","stimuli-presentation","62","1387952","0.0-30.0-1.2","SS1646459877399","","","trial","","40","","500","659.1000000238419","images/stimuli/simple_10_A_a.gif","images/stimuli/simple_13_A_a.gif","self-paced","500","3","simple","500","images/stimuli/simple_13_A_a.gif","","",""
"null","","html-keyboard-response","63","1388934","0.0-30.0-0.3","SS1646459877399","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"909","","stimuli-presentation","64","1390349","0.0-30.0-1.3","SS1646459877399","","","trial","","40","","500","1409","images/stimuli/simple_10_A_a.gif","images/stimuli/simple_13_A_a.gif","self-paced","500","3","simple","500","images/stimuli/simple_13_A_a.gif","","",""
"null","","html-keyboard-response","65","1391329","0.0-30.0-0.4","SS1646459877399","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"152.0999999642372","","stimuli-presentation","66","1391982","0.0-30.0-1.4","SS1646459877399","","","trial","","40","","500","652.0999999642372","images/stimuli/simple_10_A_a.gif","images/stimuli/simple_13_A_a.gif","self-paced","500","3","simple","500","images/stimuli/simple_10_A_a.gif","","",""
"2079.7999999523163","{""Q0"":""Yes""}","survey-multi-choice","67","1394064","0.0-31.0","SS1646459877399","","","memory_test","","","","","","","","","","","","","","[0]","images/stimuli/simple_13_A_a.gif","3"
"null","","html-keyboard-response","68","1395078","0.0-32.0","SS1646459877399","","","","Watch carefully!","null","","","","","","","","","","","","","",""
"null","","stimuli-presentation","69","1405080","0.0-33.0","SS1646459877399","","","","","null","","500","500","null","null","forced","10000","","","","","","",""
"null","","html-keyboard-response","70","1406095","0.0-34.0","SS1646459877399","","","","Now you can keep studying the creature.","null","","","","","","","","","","","","","",""
"null","","html-keyboard-response","71","1407218","0.0-35.0-0.0","SS1646459877399","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"2850.199999988079","","stimuli-presentation","72","1407930","0.0-35.0-1.0","SS1646459877399","","","trial","","40","","500","3350.199999988079","null","null","forced","10000","4","simple","10000","images/stimuli/simple_15_A_a.gif","","",""
"null","","html-keyboard-response","73","1409232","0.0-35.0-0.1","SS1646459877399","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"505.4000000357628","","stimuli-presentation","74","1410239","0.0-35.0-1.1","SS1646459877399","","","trial","","40","","500","1005.4000000357628","images/stimuli/simple_15_A_a.gif","images/stimuli/simple_20_A_a.gif","self-paced","10000","4","simple","10000","images/stimuli/simple_20_A_a.gif","","",""
"null","","html-keyboard-response","75","1411232","0.0-35.0-0.2","SS1646459877399","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"303.10000002384186","","stimuli-presentation","76","1412043","0.0-35.0-1.2","SS1646459877399","","","trial","","40","","500","803.1000000238419","images/stimuli/simple_15_A_a.gif","images/stimuli/simple_20_A_a.gif","self-paced","10000","4","simple","10000","images/stimuli/simple_20_A_a.gif","","",""
"null","","html-keyboard-response","77","1413216","0.0-35.0-0.3","SS1646459877399","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"238.60000002384186","","stimuli-presentation","78","1413957","0.0-35.0-1.3","SS1646459877399","","","trial","","40","","500","738.6000000238419","images/stimuli/simple_15_A_a.gif","images/stimuli/simple_20_A_a.gif","self-paced","10000","4","simple","10000","images/stimuli/simple_20_A_a.gif","","",""
"null","","html-keyboard-response","79","1415200","0.0-35.0-0.4","SS1646459877399","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"194.9000000357628","","stimuli-presentation","80","1415898","0.0-35.0-1.4","SS1646459877399","","","trial","","40","","500","694.9000000357628","images/stimuli/simple_15_A_a.gif","images/stimuli/simple_20_A_a.gif","self-paced","10000","4","simple","10000","images/stimuli/simple_20_A_a.gif","","",""
"2439.899999976158","{""Q0"":""No""}","survey-multi-choice","81","1418339","0.0-36.0","SS1646459877399","","","memory_test","","","","","","","","","","","","","","[0]","images/stimuli/simple_16_A_a.gif","4"
"null","","html-keyboard-response","82","1419351","0.0-37.0","SS1646459877399","","","","Watch carefully!","null","","","","","","","","","","","","","",""
"null","","stimuli-presentation","83","1429352","0.0-38.0","SS1646459877399","","","","","null","","500","500","null","null","forced","10000","","","","","","",""
"null","","html-keyboard-response","84","1430358","0.0-39.0","SS1646459877399","","","","Now you can keep studying the creature.","null","","","","","","","","","","","","","",""
"null","","html-keyboard-response","85","1431372","0.0-40.0-0.0","SS1646459877399","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"3295.300000011921","","stimuli-presentation","86","1432648","0.0-40.0-1.0","SS1646459877399","","","trial","","40","","500","3795.300000011921","null","null","forced","10000","5","simple","10000","images/stimuli/simple_14_A_a.gif","","",""
"null","","html-keyboard-response","87","1433586","0.0-40.0-0.1","SS1646459877399","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"628.1000000238419","","stimuli-presentation","88","1434722","0.0-40.0-1.1","SS1646459877399","","","trial","","40","","500","1128.1000000238419","images/stimuli/simple_03_A_a.gif","images/stimuli/simple_14_A_a.gif","self-paced","10000","5","simple","10000","images/stimuli/simple_14_A_a.gif","","",""
"null","","html-keyboard-response","89","1435602","0.0-40.0-0.2","SS1646459877399","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"278.80000001192093","","stimuli-presentation","90","1436383","0.0-40.0-1.2","SS1646459877399","","","trial","","40","","500","778.8000000119209","images/stimuli/simple_03_A_a.gif","images/stimuli/simple_14_A_a.gif","self-paced","10000","5","simple","10000","images/stimuli/simple_14_A_a.gif","","",""
"null","","html-keyboard-response","91","1437676","0.0-40.0-0.3","SS1646459877399","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"148.89999997615814","","stimuli-presentation","92","1438327","0.0-40.0-1.3","SS1646459877399","","","trial","","40","","500","648.8999999761581","images/stimuli/simple_03_A_a.gif","images/stimuli/simple_14_A_a.gif","self-paced","10000","5","simple","10000","images/stimuli/simple_14_A_a.gif","","",""
"null","","html-keyboard-response","93","1439276","0.0-40.0-0.4","SS1646459877399","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"285.60000002384186","","stimuli-presentation","94","1440064","0.0-40.0-1.4","SS1646459877399","","","trial","","40","","500","785.6000000238419","images/stimuli/simple_03_A_a.gif","images/stimuli/simple_14_A_a.gif","self-paced","10000","5","simple","10000","images/stimuli/simple_03_A_a.gif","","",""
"3275","{""Q0"":""No""}","survey-multi-choice","95","1443340","0.0-41.0","SS1646459877399","","","memory_test","","","","","","","","","","","","","","[0]","images/stimuli/simple_18_A_a.gif","5"
"null","","html-keyboard-response","96","1444351","0.0-42.0","SS1646459877399","","","","Watch carefully!","null","","","","","","","","","","","","","",""
"null","","stimuli-presentation","97","1444858","0.0-43.0","SS1646459877399","","","","","null","","500","500","null","null","forced","500","","","","","","",""
"null","","html-keyboard-response","98","1445874","0.0-44.0","SS1646459877399","","","","Now you can keep studying the creature.","null","","","","","","","","","","","","","",""
"null","","html-keyboard-response","99","1446766","0.0-45.0-0.0","SS1646459877399","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"10476.100000023842","","stimuli-presentation","100","1455334","0.0-45.0-1.0","SS1646459877399","","","trial","","40","","500","10976.100000023842","null","null","forced","500","6","simple","500","images/stimuli/simple_06_A_a.gif","","",""
"null","","html-keyboard-response","101","1456334","0.0-45.0-0.1","SS1646459877399","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"120.39999997615814","","stimuli-presentation","102","1456958","0.0-45.0-1.1","SS1646459877399","","","trial","","40","","500","620.3999999761581","images/stimuli/simple_06_A_a.gif","images/stimuli/simple_12_A_a.gif","self-paced","500","6","simple","500","images/stimuli/simple_12_A_a.gif","","",""
"null","","html-keyboard-response","103","1457978","0.0-45.0-0.2","SS1646459877399","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"463.69999998807907","","stimuli-presentation","104","1458948","0.0-45.0-1.2","SS1646459877399","","","trial","","40","","500","963.6999999880791","images/stimuli/simple_06_A_a.gif","images/stimuli/simple_12_A_a.gif","self-paced","500","6","simple","500","images/stimuli/simple_12_A_a.gif","","",""
"null","","html-keyboard-response","105","1459885","0.0-45.0-0.3","SS1646459877399","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"357.5","","stimuli-presentation","106","1460747","0.0-45.0-1.3","SS1646459877399","","","trial","","40","","500","857.5","images/stimuli/simple_06_A_a.gif","images/stimuli/simple_12_A_a.gif","self-paced","500","6","simple","500","images/stimuli/simple_12_A_a.gif","","",""
"null","","html-keyboard-response","107","1461727","0.0-45.0-0.4","SS1646459877399","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"448.5","","stimuli-presentation","108","1462678","0.0-45.0-1.4","SS1646459877399","","","trial","","40","","500","948.5","images/stimuli/simple_06_A_a.gif","images/stimuli/simple_12_A_a.gif","self-paced","500","6","simple","500","images/stimuli/simple_12_A_a.gif","","",""
"2338","{""Q0"":""Yes""}","survey-multi-choice","109","1465018","0.0-46.0","SS1646459877399","","","memory_test","","","","","","","","","","","","","","[0]","images/stimuli/simple_12_A_a.gif","6"
"null","","html-keyboard-response","110","1466023","0.0-47.0","SS1646459877399","","","","Watch carefully!","null","","","","","","","","","","","","","",""
"null","","stimuli-presentation","111","1476037","0.0-48.0","SS1646459877399","","","","","null","","500","500","null","null","forced","10000","","","","","","",""
"null","","html-keyboard-response","112","1477052","0.0-49.0","SS1646459877399","","","","Now you can keep studying the creature.","null","","","","","","","","","","","","","",""
"null","","html-keyboard-response","113","1478176","0.0-50.0-0.0","SS1646459877399","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"2735.599999964237","","stimuli-presentation","114","1478773","0.0-50.0-1.0","SS1646459877399","","","trial","","40","","500","3235.599999964237","null","null","forced","10000","7","complex","10000","images/stimuli/complex_18_A_a.gif","","",""
"null","","html-keyboard-response","115","1479850","0.0-50.0-0.1","SS1646459877399","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"13.899999976158142","","stimuli-presentation","116","1480367","0.0-50.0-1.1","SS1646459877399","","","trial","","40","","500","513.8999999761581","images/stimuli/complex_12_A_a.gif","images/stimuli/complex_18_A_a.gif","self-paced","10000","7","complex","10000","images/stimuli/complex_18_A_a.gif","","",""
"null","","html-keyboard-response","117","1481464","0.0-50.0-0.2","SS1646459877399","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"321.10000002384186","","stimuli-presentation","118","1482288","0.0-50.0-1.2","SS1646459877399","","","trial","","40","","500","821.1000000238419","images/stimuli/complex_12_A_a.gif","images/stimuli/complex_18_A_a.gif","self-paced","10000","7","complex","10000","images/stimuli/complex_12_A_a.gif","","",""
"null","","html-keyboard-response","119","1483357","0.0-50.0-0.3","SS1646459877399","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"319","","stimuli-presentation","120","1484182","0.0-50.0-1.3","SS1646459877399","","","trial","","40","","500","819","images/stimuli/complex_12_A_a.gif","images/stimuli/complex_18_A_a.gif","self-paced","10000","7","complex","10000","images/stimuli/complex_18_A_a.gif","","",""
"null","","html-keyboard-response","121","1485188","0.0-50.0-0.4","SS1646459877399","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"326.30000001192093","","stimuli-presentation","122","1486021","0.0-50.0-1.4","SS1646459877399","","","trial","","40","","500","826.3000000119209","images/stimuli/complex_12_A_a.gif","images/stimuli/complex_18_A_a.gif","self-paced","10000","7","complex","10000","images/stimuli/complex_18_A_a.gif","","",""
"3661.900000035763","{""Q0"":""No""}","survey-multi-choice","123","1489685","0.0-51.0","SS1646459877399","","","memory_test","","","","","","","","","","","","","","[0]","images/stimuli/complex_08_A_a.gif","7"
