"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","subject","success","view_history","stimulus_type","stimulus","key_press","trial_stimulus","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","exposure_type","forced_exposure_time","block_number","block_type","block_exposure_length","stimulus_displayed","question_order","question_stimuli","block_index"
"104411.39999997616","{""p_id"":""61731104fef0d71708a22faa""}","survey-text","0","104534","0.0-0.0","SS1646459831170","","","","","","","","","","","","","","","","","","",""
"","","fullscreen","1","219372","0.0-1.0","SS1646459831170","true","","","","","","","","","","","","","","","","","",""
"161380.10000002384","","instructions","2","380755","0.0-2.0","SS1646459831170","","[{""page_index"":0,""viewing_time"":161379.10000002384}]","","","","","","","","","","","","","","","","",""
"59059.799999952316","","instructions","3","441818","0.0-3.0","SS1646459831170","","[{""page_index"":0,""viewing_time"":41294.700000047684},{""page_index"":1,""viewing_time"":5660.099999904633},{""page_index"":2,""viewing_time"":12104.400000095367}]","instructions","","","","","","","","","","","","","","","",""
"null","","html-keyboard-response","4","442836","0.0-4.0","SS1646459831170","","","","Watch carefully!","null","","","","","","","","","","","","","",""
"null","","stimuli-presentation","5","443277","0.0-5.0","SS1646459831170","","","","","null","","500","500","null","null","forced","430","","","","","","",""
"null","","html-keyboard-response","6","444285","0.0-6.0","SS1646459831170","","","","Now you can keep studying the creature.","null","","","","","","","","","","","","","",""
"7401.200000047684","","stimuli-presentation","7","450678","0.0-7.0","SS1646459831170","","","","","40","","500","7901.200000047684","null","null","forced","430","","","","","","",""
"4378.599999904633","","stimuli-presentation","8","455574","0.0-8.0","SS1646459831170","","","","","40","","500","4878.599999904633","null","null","self_paced","0","","","","","","",""
"1245.7999999523163","","stimuli-presentation","9","457325","0.0-9.0","SS1646459831170","","","","","40","","500","1745.7999999523163","null","null","self_paced","0","","","","","","",""
"4035.2999999523163","","instructions","10","461363","0.0-10.0","SS1646459831170","","[{""page_index"":0,""viewing_time"":4034.7999999523163}]","instructions","","","","","","","","","","","","","","","",""
"17339.199999928474","","instructions","11","478703","0.0-11.0","SS1646459831170","","[{""page_index"":0,""viewing_time"":10552.5},{""page_index"":1,""viewing_time"":2900.0999999046326},{""page_index"":2,""viewing_time"":2020},{""page_index"":3,""viewing_time"":1866}]","instructions","","","","","","","","","","","","","","","",""
"null","","html-keyboard-response","12","479711","0.0-12.0","SS1646459831170","","","","Watch carefully!","null","","","","","","","","","","","","","",""
"null","","stimuli-presentation","13","480219","0.0-13.0","SS1646459831170","","","","","null","","500","500","null","null","forced","500","","","","","","",""
"null","","html-keyboard-response","14","481236","0.0-14.0","SS1646459831170","","","","Now you can keep studying the creature.","null","","","","","","","","","","","","","",""
"null","","html-keyboard-response","15","482537","0.0-15.0-0.0","SS1646459831170","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"7412.100000023842","","stimuli-presentation","16","487631","0.0-15.0-1.0","SS1646459831170","","","trial","","40","","500","7912.100000023842","null","null","forced","500","0","simple","500","images/stimuli/simple_09_A_a.gif","","",""
"null","","html-keyboard-response","17","488519","0.0-15.0-0.1","SS1646459831170","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"2973.7999999523163","","stimuli-presentation","18","492006","0.0-15.0-1.1","SS1646459831170","","","trial","","40","","500","3473.7999999523163","images/stimuli/simple_09_A_a.gif","images/stimuli/simple_03_A_a.gif","self-paced","500","0","simple","500","images/stimuli/simple_03_A_a.gif","","",""
"null","","html-keyboard-response","19","493067","0.0-15.0-0.2","SS1646459831170","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"3102.2000000476837","","stimuli-presentation","20","496679","0.0-15.0-1.2","SS1646459831170","","","trial","","40","","500","3602.2000000476837","images/stimuli/simple_09_A_a.gif","images/stimuli/simple_03_A_a.gif","self-paced","500","0","simple","500","images/stimuli/simple_03_A_a.gif","","",""
"null","","html-keyboard-response","21","497545","0.0-15.0-0.3","SS1646459831170","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"3430.5","","stimuli-presentation","22","501495","0.0-15.0-1.3","SS1646459831170","","","trial","","40","","500","3930.5","images/stimuli/simple_09_A_a.gif","images/stimuli/simple_03_A_a.gif","self-paced","500","0","simple","500","images/stimuli/simple_03_A_a.gif","","",""
"null","","html-keyboard-response","23","502441","0.0-15.0-0.4","SS1646459831170","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"3170.2999999523163","","stimuli-presentation","24","506119","0.0-15.0-1.4","SS1646459831170","","","trial","","40","","500","3670.2999999523163","images/stimuli/simple_09_A_a.gif","images/stimuli/simple_03_A_a.gif","self-paced","500","0","simple","500","images/stimuli/simple_03_A_a.gif","","",""
"4228.600000023842","{""Q0"":""Yes""}","survey-multi-choice","25","510352","0.0-16.0","SS1646459831170","","","memory_test","","","","","","","","","","","","","","[0]","images/stimuli/simple_03_A_a.gif","0"
"null","","html-keyboard-response","26","511375","0.0-17.0","SS1646459831170","","","","Watch carefully!","null","","","","","","","","","","","","","",""
"null","","stimuli-presentation","27","511883","0.0-18.0","SS1646459831170","","","","","null","","500","500","null","null","forced","500","","","","","","",""
"null","","html-keyboard-response","28","512898","0.0-19.0","SS1646459831170","","","","Now you can keep studying the creature.","null","","","","","","","","","","","","","",""
"null","","html-keyboard-response","29","513936","0.0-20.0-0.0","SS1646459831170","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"5068.399999976158","","stimuli-presentation","30","516952","0.0-20.0-1.0","SS1646459831170","","","trial","","40","","500","5568.399999976158","null","null","forced","500","1","complex","500","images/stimuli/complex_05_A_a.gif","","",""
"null","","html-keyboard-response","31","517946","0.0-20.0-0.1","SS1646459831170","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"2834","","stimuli-presentation","32","521287","0.0-20.0-1.1","SS1646459831170","","","trial","","40","","500","3334","images/stimuli/complex_13_A_a.gif","images/stimuli/complex_05_A_a.gif","self-paced","500","1","complex","500","images/stimuli/complex_05_A_a.gif","","",""
