"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","subject","success","view_history","stimulus_type","stimulus","key_press","trial_stimulus","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","exposure_type","forced_exposure_time","block_number","block_type","block_exposure_length","stimulus_displayed","question_order","question_stimuli","block_index"
"18633.799999952316","{""p_id"":""5bf5e55ebf67dc00015a2b3f""}","survey-text","0","18677","0.0-0.0","SS1646460065228","","","","","","","","","","","","","","","","","","",""
"","","fullscreen","1","25040","0.0-1.0","SS1646460065228","true","","","","","","","","","","","","","","","","","",""
"3987","","instructions","2","29030","0.0-2.0","SS1646460065228","","[{""page_index"":0,""viewing_time"":3986.4000000953674}]","","","","","","","","","","","","","","","","",""
"44823.700000047684","","instructions","3","75860","0.0-3.0","SS1646460065228","","[{""page_index"":0,""viewing_time"":25879.39999985695},{""page_index"":1,""viewing_time"":8158.400000095367},{""page_index"":2,""viewing_time"":10785.400000095367}]","instructions","","","","","","","","","","","","","","","",""
"null","","html-keyboard-response","4","76869","0.0-4.0","SS1646460065228","","","","Watch carefully!","null","","","","","","","","","","","","","",""
"null","","stimuli-presentation","5","76978","0.0-5.0","SS1646460065228","","","","","null","","500","500","null","null","forced","100","","","","","","",""
"null","","html-keyboard-response","6","77980","0.0-6.0","SS1646460065228","","","","Now you can keep studying the creature.","null","","","","","","","","","","","","","",""
"6079","","stimuli-presentation","7","83058","0.0-7.0","SS1646460065228","","","","","40","","500","6579","null","null","forced","100","","","","","","",""
"5389.5","","stimuli-presentation","8","88956","0.0-8.0","SS1646460065228","","","","","40","","500","5889.5","null","null","self_paced","0","","","","","","",""
"2710.7999999523163","","stimuli-presentation","9","92178","0.0-9.0","SS1646460065228","","","","","40","","500","3210.7999999523163","null","null","self_paced","0","","","","","","",""
"3206.5999999046326","","instructions","10","95386","0.0-10.0","SS1646460065228","","[{""page_index"":0,""viewing_time"":3206}]","instructions","","","","","","","","","","","","","","","",""
"12876.5","","instructions","11","108265","0.0-11.0","SS1646460065228","","[{""page_index"":0,""viewing_time"":8896.099999904633},{""page_index"":1,""viewing_time"":1279.1000001430511},{""page_index"":2,""viewing_time"":1482.3999998569489},{""page_index"":3,""viewing_time"":1218.2999999523163}]","instructions","","","","","","","","","","","","","","","",""
"null","","html-keyboard-response","12","109273","0.0-12.0","SS1646460065228","","","","Watch carefully!","null","","","","","","","","","","","","","",""
"null","","stimuli-presentation","13","109776","0.0-13.0","SS1646460065228","","","","","null","","500","500","null","null","forced","500","","","","","","",""
"null","","html-keyboard-response","14","110787","0.0-14.0","SS1646460065228","","","","Now you can keep studying the creature.","null","","","","","","","","","","","","","",""
"null","","html-keyboard-response","15","111653","0.0-15.0-0.0","SS1646460065228","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"2306.5","","stimuli-presentation","16","112081","0.0-15.0-1.0","SS1646460065228","","","trial","","40","","500","2806.5","null","null","forced","500","0","complex","500","images/stimuli/complex_17_A_a.gif","","",""
