"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","subject","success","view_history","stimulus_type","stimulus","key_press","trial_stimulus","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","exposure_type","forced_exposure_time","block_number","block_type","block_exposure_length","stimulus_displayed","question_order","question_stimuli","block_index"
"6718.5","{""p_id"":""57dd186e6598aa0001992616""}","survey-text","0","6739","0.0-0.0","SS1646459723525","","","","","","","","","","","","","","","","","","",""
"","","fullscreen","1","10076","0.0-1.0","SS1646459723525","true","","","","","","","","","","","","","","","","","",""
"11999.699999809265","","instructions","2","22078","0.0-2.0","SS1646459723525","","[{""page_index"":0,""viewing_time"":11999.099999904633}]","","","","","","","","","","","","","","","","",""
"23734.599999904633","","instructions","3","47824","0.0-3.0","SS1646459723525","","[{""page_index"":0,""viewing_time"":10390.5},{""page_index"":1,""viewing_time"":5037.799999952316},{""page_index"":2,""viewing_time"":8306.100000143051}]","instructions","","","","","","","","","","","","","","","",""
"null","","html-keyboard-response","4","48836","0.0-4.0","SS1646459723525","","","","Watch carefully!","null","","","","","","","","","","","","","",""
"null","","stimuli-presentation","5","49193","0.0-5.0","SS1646459723525","","","","","null","","500","500","null","null","forced","340","","","","","","",""
"null","","html-keyboard-response","6","50197","0.0-6.0","SS1646459723525","","","","Now you can keep studying the creature.","null","","","","","","","","","","","","","",""
"4531.699999809265","","stimuli-presentation","7","53724","0.0-7.0","SS1646459723525","","","","","40","","500","5031.699999809265","null","null","forced","340","","","","","","",""
"4086.9000000953674","","stimuli-presentation","8","58313","0.0-8.0","SS1646459723525","","","","","40","","500","4586.900000095367","null","null","self_paced","0","","","","","","",""
"1345.0999999046326","","stimuli-presentation","9","60163","0.0-9.0","SS1646459723525","","","","","40","","500","1845.0999999046326","null","null","self_paced","0","","","","","","",""
"2039.7999999523163","","instructions","10","62203","0.0-10.0","SS1646459723525","","[{""page_index"":0,""viewing_time"":2039.7000000476837}]","instructions","","","","","","","","","","","","","","","",""
"11726.799999952316","","instructions","11","73931","0.0-11.0","SS1646459723525","","[{""page_index"":0,""viewing_time"":7708.200000047684},{""page_index"":1,""viewing_time"":1859},{""page_index"":2,""viewing_time"":1167.7000000476837},{""page_index"":3,""viewing_time"":991.7999999523163}]","instructions","","","","","","","","","","","","","","","",""
