"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","subject","success","view_history","stimulus_type","stimulus","key_press","trial_stimulus","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","exposure_type","forced_exposure_time","block_number","block_type","block_exposure_length","stimulus_displayed","question_order","question_stimuli","block_index"
"null","","html-keyboard-response","115","507185","0.0-50.0-0.1","SS1646459938889","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"162.19999999925494","","stimuli-presentation","116","507850","0.0-50.0-1.1","SS1646459938889","","","trial","","40","","500","662.1999999992549","images/stimuli/complex_16_A_a.gif","images/stimuli/complex_19_A_a.gif","self-paced","10000","7","complex","10000","images/stimuli/complex_19_A_a.gif","","",""
"null","","html-keyboard-response","117","509031","0.0-50.0-0.2","SS1646459938889","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"1","","stimuli-presentation","118","509535","0.0-50.0-1.2","SS1646459938889","","","trial","","40","","500","501","images/stimuli/complex_16_A_a.gif","images/stimuli/complex_19_A_a.gif","self-paced","10000","7","complex","10000","images/stimuli/complex_19_A_a.gif","","",""
"null","","html-keyboard-response","119","510515","0.0-50.0-0.3","SS1646459938889","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"228.40000000037253","","stimuli-presentation","120","511247","0.0-50.0-1.3","SS1646459938889","","","trial","","40","","500","728.4000000003725","images/stimuli/complex_16_A_a.gif","images/stimuli/complex_19_A_a.gif","self-paced","10000","7","complex","10000","images/stimuli/complex_19_A_a.gif","","",""
"null","","html-keyboard-response","121","512290","0.0-50.0-0.4","SS1646459938889","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"3650.9000000003725","","stimuli-presentation","122","516444","0.0-50.0-1.4","SS1646459938889","","","trial","","40","","500","4150.9000000003725","images/stimuli/complex_16_A_a.gif","images/stimuli/complex_19_A_a.gif","self-paced","10000","7","complex","10000","images/stimuli/complex_19_A_a.gif","","",""
"3187.5","{""Q0"":""No""}","survey-multi-choice","123","519634","0.0-51.0","SS1646459938889","","","memory_test","","","","","","","","","","","","","","[0]","images/stimuli/complex_18_A_a.gif","7"
"","","fullscreen","124","520647","0.0-52.0","SS1646459938889","true","","","","","","","","","","","","","","","","","",""
"4328.300000000745","","instructions","125","524978","0.0-53.0","SS1646459938889","","[{""page_index"":0,""viewing_time"":4328.200000001118}]","instructions","","","","","","","","","","","","","","","",""
