"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","subject","success","view_history","stimulus_type","stimulus","key_press","trial_stimulus","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","exposure_type","forced_exposure_time","block_number","block_type","block_exposure_length","stimulus_displayed","question_order","question_stimuli","block_index"
"7222.299999952316","{""p_id"":""6099d90cef7e081dbcd71c24""}","survey-text","0","7237","0.0-0.0","SS1646459699292","","","","","","","","","","","","","","","","","","",""
"","","fullscreen","1","9533","0.0-1.0","SS1646459699292","true","","","","","","","","","","","","","","","","","",""
"4995.899999856949","","instructions","2","14533","0.0-2.0","SS1646459699292","","[{""page_index"":0,""viewing_time"":4995.399999856949}]","","","","","","","","","","","","","","","","",""
"21269.200000047684","","instructions","3","37805","0.0-3.0","SS1646459699292","","[{""page_index"":0,""viewing_time"":10165},{""page_index"":1,""viewing_time"":3703.9000000953674},{""page_index"":2,""viewing_time"":7400}]","instructions","","","","","","","","","","","","","","","",""
"null","","html-keyboard-response","4","38813","0.0-4.0","SS1646459699292","","","","Watch carefully!","null","","","","","","","","","","","","","",""
"null","","stimuli-presentation","5","39630","0.0-5.0","SS1646459699292","","","","","null","","500","500","null","null","forced","810","","","","","","",""
"null","","html-keyboard-response","6","40634","0.0-6.0","SS1646459699292","","","","Now you can keep studying the creature.","null","","","","","","","","","","","","","",""
"5320.400000095367","","stimuli-presentation","7","44951","0.0-7.0","SS1646459699292","","","","","40","","500","5820.400000095367","null","null","forced","810","","","","","","",""
"2187.399999856949","","stimuli-presentation","8","47646","0.0-8.0","SS1646459699292","","","","","40","","500","2687.399999856949","null","null","self_paced","0","","","","","","",""
"1375.2000000476837","","stimuli-presentation","9","49526","0.0-9.0","SS1646459699292","","","","","40","","500","1875.2000000476837","null","null","self_paced","0","","","","","","",""
"2292.100000143051","","instructions","10","51821","0.0-10.0","SS1646459699292","","[{""page_index"":0,""viewing_time"":2291.800000190735}]","instructions","","","","","","","","","","","","","","","",""
"7815","","instructions","11","59637","0.0-11.0","SS1646459699292","","[{""page_index"":0,""viewing_time"":4614.799999952316},{""page_index"":1,""viewing_time"":1439.9000000953674},{""page_index"":2,""viewing_time"":871.8999998569489},{""page_index"":3,""viewing_time"":888.1000001430511}]","instructions","","","","","","","","","","","","","","","",""
"null","","html-keyboard-response","12","60640","0.0-12.0","SS1646459699292","","","","Watch carefully!","null","","","","","","","","","","","","","",""
"null","","stimuli-presentation","13","70652","0.0-13.0","SS1646459699292","","","","","null","","500","500","null","null","forced","10000","","","","","","",""
"null","","html-keyboard-response","14","71654","0.0-14.0","SS1646459699292","","","","Now you can keep studying the creature.","null","","","","","","","","","","","","","",""
"null","","html-keyboard-response","15","72616","0.0-15.0-0.0","SS1646459699292","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
"8202.700000047684","","stimuli-presentation","16","78855","0.0-15.0-1.0","SS1646459699292","","","trial","","40","","500","8702.700000047684","null","null","forced","10000","0","complex","10000","images/stimuli/complex_18_A_a.gif","","",""
"null","","html-keyboard-response","17","79883","0.0-15.0-0.1","SS1646459699292","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","null","","","","","","","","","","","","","",""
