"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","subject_num","condition_num","block_number","stimulus_displayed","response","question_order"
"true","fullscreen","0","202509","0.0-0.0","SS1689797658382","","","","","","","","","","","",""
"","survey-text","1","215727","0.0-1.0","SS1689797658382","13211.099999904633","{""Age"":""329"",""Gender"":""M""}","","","","","","","","","",""
"","audio-keyboard-response","2","236215","0.0-2.0","SS1689797658382","20486.5","","stimuli/audio/music_intro.wav","39","","","","","","","",""
"","html-keyboard-response","3","237708","0.0-3.0","SS1689797658382","1491","","<p><img src=stimuli/intro/intro2.jpeg width ='1200' height = '667'></p>","39","","","","","","","",""
"","html-keyboard-response","4","283086","0.0-4.0","SS1689797658382","45377.200000047684","","<p><img src=stimuli/intro/intro3.jpeg width ='1200' height = '667'></p>","39","","","","","","","",""
"","html-keyboard-response","5","312171","0.0-5.0","SS1689797658382","29084.099999904633","","<p><img src=stimuli/intro/intro4.jpeg width ='1200' height = '667'></p>","39","","","","","","","",""
"","html-keyboard-response","6","319157","0.0-6.0","SS1689797658382","6985.5","","<p><img src=stimuli/intro/intro5.jpeg width ='1200' height = '667'></p>","39","","","","","","","",""
"","html-keyboard-response","7","330252","0.0-7.0","SS1689797658382","11093.5","","<p><img src=stimuli/intro/intro6.jpeg width ='1200' height = '667'></p>","39","","","","","","","",""
"","html-keyboard-response","8","342609","0.0-8.0","SS1689797658382","12355.700000047684","","<p><img src=stimuli/intro/intro7.jpeg width ='1200' height = '667'></p>","39","","","","","","","",""
"","html-keyboard-response","9","435433","0.0-9.0","SS1689797658382","92823","","<p><img src=stimuli/intro/intro8.jpeg width ='1200' height = '667'></p>","39","","","","","","","",""
"","instructions","10","437886","0.0-10.0","SS1689797658382","2453","","","","[{""page_index"":0,""viewing_time"":2452.699999809265}]","","","","","","",""
"","video-keyboard-response","11","456211","0.0-11.0","SS1689797658382","null","","[""stimuli/images/calibration.mp4""]","null","","calibration","","","","","",""
"","video-keyboard-response","12","460885","0.0-12.0","SS1689797658382","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","",""
