"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","subject_num","condition_num","block_number","stimulus_displayed","response","question_order"
"true","fullscreen","0","1888","0.0-0.0","SS1689801469486","","","","","","","","","","","",""
"","survey-text","1","18158","0.0-1.0","SS1689801469486","16266.299999952316","{""Age"":""311"",""Gender"":""F""}","","","","","","","","","",""
"","audio-keyboard-response","2","25233","0.0-2.0","SS1689801469486","7073.399999856949","","stimuli/audio/music_intro.wav","39","","","","","","","",""
"","html-keyboard-response","3","29924","0.0-3.0","SS1689801469486","4687.599999904633","","<p><img src=stimuli/intro/intro2.jpeg width ='1200' height = '667'></p>","39","","","","","","","",""
"","html-keyboard-response","4","82577","0.0-4.0","SS1689801469486","52652.5","","<p><img src=stimuli/intro/intro3.jpeg width ='1200' height = '667'></p>","39","","","","","","","",""
"","html-keyboard-response","5","96193","0.0-5.0","SS1689801469486","13614.200000047684","","<p><img src=stimuli/intro/intro4.jpeg width ='1200' height = '667'></p>","39","","","","","","","",""
"","html-keyboard-response","6","101241","0.0-6.0","SS1689801469486","5047.700000047684","","<p><img src=stimuli/intro/intro5.jpeg width ='1200' height = '667'></p>","39","","","","","","","",""
"","html-keyboard-response","7","109887","0.0-7.0","SS1689801469486","8644.700000047684","","<p><img src=stimuli/intro/intro6.jpeg width ='1200' height = '667'></p>","39","","","","","","","",""
"","html-keyboard-response","8","110839","0.0-8.0","SS1689801469486","951.4000000953674","","<p><img src=stimuli/intro/intro7.jpeg width ='1200' height = '667'></p>","39","","","","","","","",""
"","html-keyboard-response","9","143020","0.0-9.0","SS1689801469486","32179.799999952316","","<p><img src=stimuli/intro/intro8.jpeg width ='1200' height = '667'></p>","39","","","","","","","",""
"","instructions","10","143415","0.0-10.0","SS1689801469486","393.59999990463257","","","","[{""page_index"":0,""viewing_time"":393.2999999523163}]","","","","","","",""
"","video-keyboard-response","11","161696","0.0-11.0","SS1689801469486","null","","[""stimuli/images/calibration.mp4""]","null","","calibration","","","","","",""
"","video-keyboard-response","12","166359","0.0-12.0","SS1689801469486","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","",""
"","video-keyboard-response","13","207452","0.0-13.0","SS1689801469486","41089.699999809265","","[""stimuli/images/unity_stims/animate_04_left_pair_new.mp4""]","16","","trial","24","3","1","stimuli/images/unity_stims/animate_04_left_pair_new.mp4","",""
"","html-keyboard-response","14","208085","0.0-14.0","SS1689801469486","632.7000000476837","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","16","","between_block","","","","","",""
"","video-keyboard-response","15","212756","0.0-15.0","SS1689801469486","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","",""
