"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","subject_num","condition_num","block_number","stimulus_displayed","response","question_order"
"true","fullscreen","0","163633","0.0-0.0","SS1687968939311","","","","","","","","","","","",""
"","survey-text","1","197319","0.0-1.0","SS1687968939311","33680","{""Age"":""323"",""Gender"":""M""}","","","","","","","","","",""
"","audio-keyboard-response","2","215996","0.0-2.0","SS1687968939311","18674.69999998808","","stimuli/audio/music_intro.wav","39","","","","","","","",""
"","html-keyboard-response","3","218940","0.0-3.0","SS1687968939311","2943.399999976158","","<p><img src=stimuli/intro/intro2.jpeg width ='1200' height = '667'></p>","39","","","","","","","",""
"","html-keyboard-response","4","268287","0.0-4.0","SS1687968939311","49345.30000001192","","<p><img src=stimuli/intro/intro3.jpeg width ='1200' height = '667'></p>","39","","","","","","","",""
"","html-keyboard-response","5","282931","0.0-5.0","SS1687968939311","14642.700000047684","","<p><img src=stimuli/intro/intro4.jpeg width ='1200' height = '667'></p>","39","","","","","","","",""
"","html-keyboard-response","6","291188","0.0-6.0","SS1687968939311","8257","","<p><img src=stimuli/intro/intro5.jpeg width ='1200' height = '667'></p>","39","","","","","","","",""
"","html-keyboard-response","7","295556","0.0-7.0","SS1687968939311","4367.800000011921","","<p><img src=stimuli/intro/intro6.jpeg width ='1200' height = '667'></p>","39","","","","","","","",""
"","html-keyboard-response","8","306964","0.0-8.0","SS1687968939311","11406.699999988079","","<p><img src=stimuli/intro/intro7.jpeg width ='1200' height = '667'></p>","39","","","","","","","",""
"","html-keyboard-response","9","318845","0.0-9.0","SS1687968939311","11879.900000035763","","<p><img src=stimuli/intro/intro8.jpeg width ='1200' height = '667'></p>","39","","","","","","","",""
"","instructions","10","336761","0.0-10.0","SS1687968939311","17915.5","","","","[{""page_index"":0,""viewing_time"":17915.30000001192}]","","","","","","",""
"","video-keyboard-response","11","355018","0.0-11.0","SS1687968939311","null","","[""stimuli/images/calibration.mp4""]","null","","calibration","","","","","",""
"","video-keyboard-response","12","359702","0.0-12.0","SS1687968939311","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","",""
"","video-keyboard-response","13","412069","0.0-13.0","SS1687968939311","52364.39999997616","","[""stimuli/images/unity_stims/veggie_01_nopose_single_new.mp4""]","40","","trial","3","2","1","stimuli/images/unity_stims/veggie_01_nopose_single_new.mp4","",""
"","html-keyboard-response","14","412630","0.0-14.0","SS1687968939311","559.5","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","40","","between_block","","","","","",""
"","video-keyboard-response","15","417300","0.0-15.0","SS1687968939311","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","",""
"","video-keyboard-response","16","445929","0.0-16.0","SS1687968939311","28625.900000035763","","[""stimuli/images/unity_stims/animate_02_left_pair_new.mp4""]","40","","trial","3","2","2","stimuli/images/unity_stims/animate_02_left_pair_new.mp4","",""
"","html-keyboard-response","17","446385","0.0-17.0","SS1687968939311","455.39999997615814","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","40","","between_block","","","","","",""
"","video-keyboard-response","18","451041","0.0-18.0","SS1687968939311","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","",""
"","video-keyboard-response","19","511226","0.0-19.0","SS1687968939311","null","","[""stimuli/images/unity_stims/animate_03_left_single_new.mp4""]","null","","trial","3","2","3","stimuli/images/unity_stims/animate_03_left_single_new.mp4","",""
"","html-keyboard-response","20","512150","0.0-20.0","SS1687968939311","923","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","",""
"","video-keyboard-response","21","516817","0.0-21.0","SS1687968939311","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","",""
"","video-keyboard-response","22","542776","0.0-22.0","SS1687968939311","25956.599999964237","","[""stimuli/images/unity_stims/animate_04_right_single_new.mp4""]","39","","trial","3","2","4","stimuli/images/unity_stims/animate_04_right_single_new.mp4","",""
"","html-keyboard-response","23","543313","0.0-23.0","SS1687968939311","536","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","",""
"","video-keyboard-response","24","547991","0.0-24.0","SS1687968939311","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","",""
"","video-keyboard-response","25","568579","0.0-25.0","SS1687968939311","20586","","[""stimuli/images/unity_stims/veggie_05_nopose_single_new.mp4""]","39","","trial","3","2","5","stimuli/images/unity_stims/veggie_05_nopose_single_new.mp4","",""
"","html-keyboard-response","26","570476","0.0-26.0","SS1687968939311","1895.9000000357628","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","",""
"","video-keyboard-response","27","575126","0.0-27.0","SS1687968939311","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","",""
"","video-keyboard-response","28","603660","0.0-28.0","SS1687968939311","28531.5","","[""stimuli/images/unity_stims/animate_06_right_pair_new.mp4""]","39","","trial","3","2","6","stimuli/images/unity_stims/animate_06_right_pair_new.mp4","",""
"","video-keyboard-response","29","626791","0.0-29.0","SS1687968939311","null","","[""stimuli/images/calibration_end.mp4""]","null","","calibration_end","","","","","",""
"","html-keyboard-response","30","635544","0.0-30.0","SS1687968939311","8752","","<p><span style=""font-family: arial, helvetica, sans-serif; font-size: 48px; color: #993300;""> That's it! Thank you so much for your participation! </span></p>","39","","","","","","","",""
"","survey-multi-choice","31","649109","0.0-31.0","SS1687968939311","13563.5","","","","","","","","","","{""Consent"":""<b>Option 2 (Scientific and Educational)</b>: You would like to share child’s data with other researchers or students for scientific or educational purposes. </h1>""}","0"
