"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","subject_num","condition_num","block_number","stimulus_displayed","response","question_order"
"true","fullscreen","0","443519","0.0-0.0","SS1688392431514","","","","","","","","","","","",""
"","survey-text","1","508133","0.0-1.0","SS1688392431514","64576.00000000006","{""Age"":""322"",""Gender"":""F""}","","","","","","","","","",""
"","audio-keyboard-response","2","531471","0.0-2.0","SS1688392431514","23332","","stimuli/audio/music_intro.wav","32","","","","","","","",""
"","html-keyboard-response","3","544417","0.0-3.0","SS1688392431514","12942","","<p><img src=stimuli/intro/intro2.jpeg width ='1200' height = '667'></p>","32","","","","","","","",""
"","html-keyboard-response","4","593509","0.0-4.0","SS1688392431514","49092","","<p><img src=stimuli/intro/intro3.jpeg width ='1200' height = '667'></p>","32","","","","","","","",""
"","html-keyboard-response","5","613769","0.0-5.0","SS1688392431514","20259","","<p><img src=stimuli/intro/intro4.jpeg width ='1200' height = '667'></p>","32","","","","","","","",""
"","html-keyboard-response","6","622670","0.0-6.0","SS1688392431514","8899","","<p><img src=stimuli/intro/intro5.jpeg width ='1200' height = '667'></p>","32","","","","","","","",""
"","html-keyboard-response","7","639650","0.0-7.0","SS1688392431514","16979","","<p><img src=stimuli/intro/intro6.jpeg width ='1200' height = '667'></p>","32","","","","","","","",""
"","html-keyboard-response","8","640091","0.0-8.0","SS1688392431514","439.9999999998836","","<p><img src=stimuli/intro/intro7.jpeg width ='1200' height = '667'></p>","32","","","","","","","",""
"","html-keyboard-response","9","698563","0.0-9.0","SS1688392431514","58471","","<p><img src=stimuli/intro/intro8.jpeg width ='1200' height = '667'></p>","32","","","","","","","",""
"","instructions","10","732914","0.0-10.0","SS1688392431514","34347.00000000012","","","","[{""page_index"":0,""viewing_time"":34346}]","","","","","","",""
"","video-keyboard-response","11","751474","0.0-11.0","SS1688392431514","null","","[""stimuli/images/calibration.mp4""]","null","","calibration","","","","","",""
