"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","subject_num","condition_num","block_number","stimulus_displayed","response","question_order"
"","html-keyboard-response","17","867899","0.0-17.0","SS1690310322673","1393","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","32","","between_block","","","","","",""
"","video-keyboard-response","18","872729","0.0-18.0","SS1690310322673","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","",""
"","video-keyboard-response","19","896385","0.0-19.0","SS1690310322673","23644","","[""stimuli/images/unity_stims/animate_02_left_pair_new.mp4""]","32","","trial","29","4","3","stimuli/images/unity_stims/animate_02_left_pair_new.mp4","",""
"","html-keyboard-response","20","897298","0.0-20.0","SS1690310322673","910","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","32","","between_block","","","","","",""
"","video-keyboard-response","21","902063","0.0-21.0","SS1690310322673","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","",""
"","video-keyboard-response","22","954058","0.0-22.0","SS1690310322673","51974","","[""stimuli/images/unity_stims/veggie_03_nopose_single_new.mp4""]","32","","trial","29","4","4","stimuli/images/unity_stims/veggie_03_nopose_single_new.mp4","",""
"","html-keyboard-response","23","954711","0.0-23.0","SS1690310322673","652","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","32","","between_block","","","","","",""
"","video-keyboard-response","24","959526","0.0-24.0","SS1690310322673","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","",""
"","video-keyboard-response","25","989309","0.0-25.0","SS1690310322673","29737","","[""stimuli/images/unity_stims/veggie_05_nopose_single_new.mp4""]","32","","trial","29","4","5","stimuli/images/unity_stims/veggie_05_nopose_single_new.mp4","",""
"","html-keyboard-response","26","990760","0.0-26.0","SS1690310322673","1446","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","32","","between_block","","","","","",""
"","video-keyboard-response","27","995846","0.0-27.0","SS1690310322673","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","",""
"","video-keyboard-response","28","1021250","0.0-28.0","SS1690310322673","25395","","[""stimuli/images/unity_stims/animate_01_left_single_new.mp4""]","32","","trial","29","4","6","stimuli/images/unity_stims/animate_01_left_single_new.mp4","",""
"","video-keyboard-response","29","1044627","0.0-29.0","SS1690310322673","null","","[""stimuli/images/calibration_end.mp4""]","null","","calibration_end","","","","","",""
"","html-keyboard-response","30","1065113","0.0-30.0","SS1690310322673","20482.999999999884","","<p><span style=""font-family: arial, helvetica, sans-serif; font-size: 48px; color: #993300;""> That's it! Thank you so much for your participation! </span></p>","32","","","","","","","",""
"","survey-multi-choice","31","1112379","0.0-31.0","SS1690310322673","47233","","","","","","","","","","{""Consent"":""<b>Option 1 (Private)</b>: Your childâ€™s data will be kept in a secure location and viewed only by authorized research personnel in our lab. </h1><br>""}","0"
