"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","subject_num","condition_num","block_number","stimulus_displayed","response","question_order"
"true","fullscreen","0","33072","0.0-0.0","SS1690386391941","","","","","","","","","","","",""
"","survey-text","1","37774","0.0-1.0","SS1690386391941","4696.799999952316","{""Age"":""247"",""Gender"":""F""}","","","","","","","","","",""
"","audio-keyboard-response","2","44786","0.0-2.0","SS1690386391941","7009.099999904633","","stimuli/audio/music_intro.wav","39","","","","","","","",""
"","html-keyboard-response","3","47712","0.0-3.0","SS1690386391941","2924.399999856949","","<p><img src=stimuli/intro/intro2.jpeg width ='1200' height = '667'></p>","39","","","","","","","",""
"","html-keyboard-response","4","102415","0.0-4.0","SS1690386391941","54701.799999952316","","<p><img src=stimuli/intro/intro3.jpeg width ='1200' height = '667'></p>","39","","","","","","","",""
"","html-keyboard-response","5","120914","0.0-5.0","SS1690386391941","18498.200000047684","","<p><img src=stimuli/intro/intro4.jpeg width ='1200' height = '667'></p>","39","","","","","","","",""
"","html-keyboard-response","6","125665","0.0-6.0","SS1690386391941","4751.200000047684","","<p><img src=stimuli/intro/intro5.jpeg width ='1200' height = '667'></p>","39","","","","","","","",""
"","html-keyboard-response","7","137835","0.0-7.0","SS1690386391941","12168.799999952316","","<p><img src=stimuli/intro/intro6.jpeg width ='1200' height = '667'></p>","39","","","","","","","",""
"","html-keyboard-response","8","150661","0.0-8.0","SS1690386391941","12826.299999952316","","<p><img src=stimuli/intro/intro7.jpeg width ='1200' height = '667'></p>","39","","","","","","","",""
"","html-keyboard-response","9","268072","0.0-9.0","SS1690386391941","117409.5","","<p><img src=stimuli/intro/intro8.jpeg width ='1200' height = '667'></p>","39","","","","","","","",""
"","instructions","10","268664","0.0-10.0","SS1690386391941","591.2999999523163","","","","[{""page_index"":0,""viewing_time"":591.0999999046326}]","","","","","","",""
"","video-keyboard-response","11","286933","0.0-11.0","SS1690386391941","null","","[""stimuli/images/calibration.mp4""]","null","","calibration","","","","","",""
"","video-keyboard-response","12","291593","0.0-12.0","SS1690386391941","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","",""
"","video-keyboard-response","13","351810","0.0-13.0","SS1690386391941","null","","[""stimuli/images/unity_stims/animate_03_left_single_new.mp4""]","null","","trial","31","1","1","stimuli/images/unity_stims/animate_03_left_single_new.mp4","",""
"","html-keyboard-response","14","352832","0.0-14.0","SS1690386391941","1021.7000000476837","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","",""
"","video-keyboard-response","15","357509","0.0-15.0","SS1690386391941","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","",""
"","video-keyboard-response","16","393257","0.0-16.0","SS1690386391941","35745","","[""stimuli/images/unity_stims/veggie_05_nopose_single_new.mp4""]","39","","trial","31","1","2","stimuli/images/unity_stims/veggie_05_nopose_single_new.mp4","",""
"","html-keyboard-response","17","394100","0.0-17.0","SS1690386391941","842.5","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","",""
"","video-keyboard-response","18","398763","0.0-18.0","SS1690386391941","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","",""
"","video-keyboard-response","19","453886","0.0-19.0","SS1690386391941","55121.199999809265","","[""stimuli/images/unity_stims/veggie_04_nopose_single_new.mp4""]","39","","trial","31","1","3","stimuli/images/unity_stims/veggie_04_nopose_single_new.mp4","",""
"","html-keyboard-response","20","454823","0.0-20.0","SS1690386391941","935.4000000953674","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","",""
"","video-keyboard-response","21","459501","0.0-21.0","SS1690386391941","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","",""
"","video-keyboard-response","22","519687","0.0-22.0","SS1690386391941","null","","[""stimuli/images/unity_stims/animate_06_left_pair_new.mp4""]","null","","trial","31","1","4","stimuli/images/unity_stims/animate_06_left_pair_new.mp4","",""
