"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","subject_num","condition_num","block_number","stimulus_displayed","response","question_order"
"true","fullscreen","0","1758","0.0-0.0","SS1688137494954","","","","","","","","","","","",""
"","survey-text","1","41236","0.0-1.0","SS1688137494954","39469","{""Age"":""291"",""Gender"":""M""}","","","","","","","","","",""
"","audio-keyboard-response","2","73109","0.0-2.0","SS1688137494954","31871","","stimuli/audio/music_intro.wav","32","","","","","","","",""
"","html-keyboard-response","3","76353","0.0-3.0","SS1688137494954","3243","","<p><img src=stimuli/intro/intro2.jpeg width ='1200' height = '667'></p>","32","","","","","","","",""
"","html-keyboard-response","4","178606","0.0-4.0","SS1688137494954","102248","","<p><img src=stimuli/intro/intro3.jpeg width ='1200' height = '667'></p>","32","","","","","","","",""
"","html-keyboard-response","5","207425","0.0-5.0","SS1688137494954","28817","","<p><img src=stimuli/intro/intro4.jpeg width ='1200' height = '667'></p>","32","","","","","","","",""
"","html-keyboard-response","6","222292","0.0-6.0","SS1688137494954","14865","","<p><img src=stimuli/intro/intro5.jpeg width ='1200' height = '667'></p>","32","","","","","","","",""
"","html-keyboard-response","7","247680","0.0-7.0","SS1688137494954","25387","","<p><img src=stimuli/intro/intro6.jpeg width ='1200' height = '667'></p>","32","","","","","","","",""
"","html-keyboard-response","8","248558","0.0-8.0","SS1688137494954","877.9999999999709","","<p><img src=stimuli/intro/intro7.jpeg width ='1200' height = '667'></p>","32","","","","","","","",""
"","html-keyboard-response","9","249954","0.0-9.0","SS1688137494954","1393","","<p><img src=stimuli/intro/intro8.jpeg width ='1200' height = '667'></p>","32","","","","","","","",""
"","instructions","10","264305","0.0-10.0","SS1688137494954","14349.99999999997","","","","[{""page_index"":0,""viewing_time"":14349.99999999997}]","","","","","","",""
"","video-keyboard-response","11","282675","0.0-11.0","SS1688137494954","null","","[""stimuli/images/calibration.mp4""]","null","","calibration","","","","","",""
"","video-keyboard-response","12","287464","0.0-12.0","SS1688137494954","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","",""
"","video-keyboard-response","13","344674","0.0-13.0","SS1688137494954","57203","","[""stimuli/images/unity_stims/veggie_04_nopose_single_new.mp4""]","32","","trial","9","2","1","stimuli/images/unity_stims/veggie_04_nopose_single_new.mp4","",""
"","html-keyboard-response","14","345946","0.0-14.0","SS1688137494954","1269","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","32","","between_block","","","","","",""
"","video-keyboard-response","15","350742","0.0-15.0","SS1688137494954","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","",""
"","video-keyboard-response","16","410965","0.0-16.0","SS1688137494954","60217","","[""stimuli/images/unity_stims/animate_02_left_pair_new.mp4""]","32","","trial","9","2","2","stimuli/images/unity_stims/animate_02_left_pair_new.mp4","",""
"","html-keyboard-response","17","411875","0.0-17.0","SS1688137494954","906","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","32","","between_block","","","","","",""
"","video-keyboard-response","18","416664","0.0-18.0","SS1688137494954","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","",""
"","video-keyboard-response","19","458442","0.0-19.0","SS1688137494954","41771","","[""stimuli/images/unity_stims/animate_05_left_single_new.mp4""]","32","","trial","9","2","3","stimuli/images/unity_stims/animate_05_left_single_new.mp4","",""
"","html-keyboard-response","20","459333","0.0-20.0","SS1688137494954","890","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","32","","between_block","","","","","",""
"","video-keyboard-response","21","464141","0.0-21.0","SS1688137494954","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","",""
