"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","subject_num","condition_num","block_number","stimulus_displayed","response","question_order"
"true","fullscreen","0","590099","0.0-0.0","SS1688241200196","","","","","","","","","","","",""
"","survey-text","1","620447","0.0-1.0","SS1688241200196","30343","{""Age"":""260"",""Gender"":""M""}","","","","","","","","","",""
"","audio-keyboard-response","2","630199","0.0-2.0","SS1688241200196","9722.200000047684","","stimuli/audio/music_intro.wav","39","","","","","","","",""
"","html-keyboard-response","3","632279","0.0-3.0","SS1688241200196","2079.3000000715256","","<p><img src=stimuli/intro/intro2.jpeg width ='1200' height = '667'></p>","39","","","","","","","",""
"","html-keyboard-response","4","749972","0.0-4.0","SS1688241200196","117692.19999992847","","<p><img src=stimuli/intro/intro3.jpeg width ='1200' height = '667'></p>","39","","","","","","","",""
"","html-keyboard-response","5","817788","0.0-5.0","SS1688241200196","67816","","<p><img src=stimuli/intro/intro4.jpeg width ='1200' height = '667'></p>","39","","","","","","","",""
"","html-keyboard-response","6","829098","0.0-6.0","SS1688241200196","11309.100000023842","","<p><img src=stimuli/intro/intro5.jpeg width ='1200' height = '667'></p>","39","","","","","","","",""
"","html-keyboard-response","7","859629","0.0-7.0","SS1688241200196","30531.099999904633","","<p><img src=stimuli/intro/intro6.jpeg width ='1200' height = '667'></p>","39","","","","","","","",""
"","html-keyboard-response","8","860296","0.0-8.0","SS1688241200196","666","","<p><img src=stimuli/intro/intro7.jpeg width ='1200' height = '667'></p>","39","","","","","","","",""
"","html-keyboard-response","9","873405","0.0-9.0","SS1688241200196","13108.100000023842","","<p><img src=stimuli/intro/intro8.jpeg width ='1200' height = '667'></p>","39","","","","","","","",""
"","instructions","10","914189","0.0-10.0","SS1688241200196","40783.800000071526","","","","[{""page_index"":0,""viewing_time"":40783.700000047684}]","","","","","","",""
"","video-keyboard-response","11","932358","0.0-11.0","SS1688241200196","null","","[""stimuli/images/calibration.mp4""]","null","","calibration","","","","","",""
