"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","subject_num","condition_num","block_number","stimulus_displayed","response","question_order"
"true","fullscreen","0","1840","0.0-0.0","SS1688593713433","","","","","","","","","","","",""
"","survey-text","1","7357","0.0-1.0","SS1688593713433","5516.100000023842","{""Age"":""278"",""Gender"":""M""}","","","","","","","","","",""
"","audio-keyboard-response","2","18849","0.0-2.0","SS1688593713433","11490.399999976158","","stimuli/audio/music_intro.wav","39","","","","","","","",""
"","html-keyboard-response","3","21946","0.0-3.0","SS1688593713433","3094.6999999284744","","<p><img src=stimuli/intro/intro2.jpeg width ='1200' height = '667'></p>","39","","","","","","","",""
"","html-keyboard-response","4","68943","0.0-4.0","SS1688593713433","46995.799999952316","","<p><img src=stimuli/intro/intro3.jpeg width ='1200' height = '667'></p>","39","","","","","","","",""
"","html-keyboard-response","5","103488","0.0-5.0","SS1688593713433","34543.699999928474","","<p><img src=stimuli/intro/intro4.jpeg width ='1200' height = '667'></p>","39","","","","","","","",""
"","html-keyboard-response","6","116736","0.0-6.0","SS1688593713433","13246.899999976158","","<p><img src=stimuli/intro/intro5.jpeg width ='1200' height = '667'></p>","39","","","","","","","",""
"","html-keyboard-response","7","147530","0.0-7.0","SS1688593713433","30793.600000023842","","<p><img src=stimuli/intro/intro6.jpeg width ='1200' height = '667'></p>","39","","","","","","","",""
"","html-keyboard-response","8","160820","0.0-8.0","SS1688593713433","13288.899999976158","","<p><img src=stimuli/intro/intro7.jpeg width ='1200' height = '667'></p>","39","","","","","","","",""
"","html-keyboard-response","9","283658","0.0-9.0","SS1688593713433","122836.80000007153","","<p><img src=stimuli/intro/intro8.jpeg width ='1200' height = '667'></p>","39","","","","","","","",""
"","instructions","10","284259","0.0-10.0","SS1688593713433","600.2999999523163","","","","[{""page_index"":0,""viewing_time"":600}]","","","","","","",""
"","video-keyboard-response","11","302520","0.0-11.0","SS1688593713433","null","","[""stimuli/images/calibration.mp4""]","null","","calibration","","","","","",""
"","video-keyboard-response","12","307191","0.0-12.0","SS1688593713433","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","",""
"","video-keyboard-response","13","356065","0.0-13.0","SS1688593713433","48872","","[""stimuli/images/unity_stims/animate_06_right_single_new.mp4""]","39","","trial","18","4","1","stimuli/images/unity_stims/animate_06_right_single_new.mp4","",""
"","html-keyboard-response","14","356661","0.0-14.0","SS1688593713433","595.5","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","",""
"","video-keyboard-response","15","361330","0.0-15.0","SS1688593713433","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","",""
"","video-keyboard-response","16","394484","0.0-16.0","SS1688593713433","33150.39999997616","","[""stimuli/images/unity_stims/animate_05_right_pair_new.mp4""]","39","","trial","18","4","2","stimuli/images/unity_stims/animate_05_right_pair_new.mp4","",""
"","html-keyboard-response","17","400843","0.0-17.0","SS1688593713433","6357.5","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","",""
"","video-keyboard-response","18","405497","0.0-18.0","SS1688593713433","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","",""
"","video-keyboard-response","19","446314","0.0-19.0","SS1688593713433","40813.89999997616","","[""stimuli/images/unity_stims/animate_01_left_pair_new.mp4""]","39","","trial","18","4","3","stimuli/images/unity_stims/animate_01_left_pair_new.mp4","",""
"","html-keyboard-response","20","448273","0.0-20.0","SS1688593713433","1957.7000000476837","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","",""
"","video-keyboard-response","21","452915","0.0-21.0","SS1688593713433","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","",""
"","video-keyboard-response","22","486473","0.0-22.0","SS1688593713433","33556.299999952316","","[""stimuli/images/unity_stims/veggie_02_nopose_single_new.mp4""]","39","","trial","18","4","4","stimuli/images/unity_stims/veggie_02_nopose_single_new.mp4","",""
"","html-keyboard-response","23","511734","0.0-23.0","SS1688593713433","25259.800000071526","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","",""
"","video-keyboard-response","24","516424","0.0-24.0","SS1688593713433","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","",""
"","video-keyboard-response","25","547896","0.0-25.0","SS1688593713433","31470.5","","[""stimuli/images/unity_stims/veggie_04_nopose_single_new.mp4""]","39","","trial","18","4","5","stimuli/images/unity_stims/veggie_04_nopose_single_new.mp4","",""
"","html-keyboard-response","26","553352","0.0-26.0","SS1688593713433","5454.5","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","",""
"","video-keyboard-response","27","558017","0.0-27.0","SS1688593713433","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","",""
"","video-keyboard-response","28","579820","0.0-28.0","SS1688593713433","21800.099999904633","","[""stimuli/images/unity_stims/animate_03_left_single_new.mp4""]","39","","trial","18","4","6","stimuli/images/unity_stims/animate_03_left_single_new.mp4","",""
"","video-keyboard-response","29","602960","0.0-29.0","SS1688593713433","null","","[""stimuli/images/calibration_end.mp4""]","null","","calibration_end","","","","","",""
"","html-keyboard-response","30","626046","0.0-30.0","SS1688593713433","23085.399999976158","","<p><span style=""font-family: arial, helvetica, sans-serif; font-size: 48px; color: #993300;""> That's it! Thank you so much for your participation! </span></p>","39","","","","","","","",""
"","survey-multi-choice","31","649259","0.0-31.0","SS1688593713433","23209.600000023842","","","","","","","","","","{""Consent"":""<b>Option 1 (Private)</b>: Your child’s data will be kept in a secure location and viewed only by authorized research personnel in our lab. </h1><br>""}","0"
