SubjectInfo.subjID,SubjectInfo.testAge,SubjectInfo.gender,SubjectInfo.sessionNumber,Trials.trialType,Trials.ordinal,Looks.confidence,Trials.duration,Trials.excludeTrial,Trials.excludeReason,Looks.duration_onLooks
PKBB_23,294.0,F,1,fam-4-deviant,0,0.9587744585439892,19.999,False,,19.52
PKBB_23,294.0,F,1,test-4-deviant,1,0.7629335517285881,23.33,False,,18.985
PKBB_23,294.0,F,1,fam-6-background,2,0.791491401862237,29.999,False,,29.88
PKBB_23,294.0,F,1,test-6-background,3,0.8352407522887945,39.257,False,,33.31499999999998
PKBB_23,294.0,F,1,fam-4-background,4,0.8451528569220054,19.999,False,,19.999
PKBB_23,294.0,F,1,test-4-background,5,0.8508721709340314,19.011,False,,13.896999999999998
PKBB_23,294.0,F,1,fam-6-deviant,6,0.7913529432222939,29.999,False,,25.97399999999999
PKBB_23,294.0,F,1,test-6-deviant,7,0.8619049244753652,59.50899999999999,False,,50.21899999999999
PKBB_23,294.0,F,1,fam-2-deviant,8,0.9835310851904884,9.999,False,,9.999
PKBB_23,294.0,F,1,test-2-deviant,9,0.7869879875806937,36.425,False,,32.520999999999994
PKBB_23,294.0,F,1,fam-2-background,10,0.8225016682827689,9.999,False,,8.644
PKBB_23,294.0,F,1,test-2-background,11,0.8006784340363026,55.32899999999999,False,,48.588
PKBB_24,261.0,M,1,fam-6-background,0,0.7711084747597436,29.999000000000002,False,,29.999000000000002
PKBB_24,261.0,M,1,test-6-background,1,0.7422637411327462,35.808,False,,35.209
PKBB_24,261.0,M,1,fam-6-deviant,2,0.7291726969359336,29.999000000000002,False,,29.999000000000002
PKBB_24,261.0,M,1,test-6-deviant,3,0.7315970996012897,13.595999999999998,False,,8.748999999999999
PKBB_24,261.0,M,1,fam-4-deviant,4,0.7563825485511372,19.999000000000002,False,,8.72
PKBB_24,261.0,M,1,test-4-deviant,5,0.7023178879821749,24.866,False,,2.317000000000004
PKBB_24,261.0,M,1,fam-2-background,6,0.9936106015408456,9.999,False,,9.999
PKBB_24,261.0,M,1,test-2-background,7,0.8877137953435181,15.499,False,,13.901
PKBB_24,261.0,M,1,fam-4-background,8,0.8311086409510953,19.999000000000002,False,,19.999000000000002
PKBB_24,261.0,M,1,test-4-background,9,0.9668497210751468,19.067,False,,18.588
PKBB_24,261.0,M,1,fam-2-deviant,10,0.7672087448321944,9.999,False,,8.604000000000001
PKBB_24,261.0,M,1,test-2-deviant,11,0.8950318863159262,20.721999999999998,False,,20.643
PKBB_25,265.0,M,1,fam-2-deviant,0,0.7503205475947734,9.999,False,,2.6720000000000006
PKBB_25,265.0,M,1,test-2-deviant,1,0.7764470197903616,13.083,False,,8.153000000000002
PKBB_25,265.0,M,1,fam-4-background,2,0.8834001190857941,19.999,False,,14.528000000000008
PKBB_25,265.0,M,1,test-4-background,3,0.8664748041916167,16.298,False,,9.166999999999996
PKBB_25,265.0,M,1,fam-2-background,4,0.8825933504228594,9.999,False,,9.761
PKBB_25,265.0,M,1,test-2-background,5,0.8556409121969794,16.473,False,,11.246
PKBB_25,265.0,M,1,fam-4-deviant,6,0.8152108263977155,19.999,False,,2.134999999999998
PKBB_25,265.0,M,1,test-4-deviant,7,0.7246210385382631,20.512,False,,12.018999999999998
PKBB_25,265.0,M,1,fam-6-deviant,8,0.8810576802291649,29.999,False,,14.636999999999995
PKBB_25,265.0,M,1,test-6-deviant,9,0.7886756122765369,14.351,False,,7.516999999999999
PKBB_25,265.0,M,1,fam-6-background,10,0.7113297574549677,29.999,True,total on-look time in trial is less than the minimum cumulative duration (min_durationOn),0.27399999999999736
