Looks.confidence,Looks.duration_onLooks,SubjectInfo.gender,SubjectInfo.sessionNumber,SubjectInfo.subjID,SubjectInfo.testAge,Trials.duration,Trials.excludeReason,Trials.excludeTrial,Trials.ordinal,Trials.trialType
0.76787781616052,3.48,M,1,PKBB_35,329.0,5.0,,False,6,fam-1-deviant
0.7238695500828795,20.856000000000012,M,1,PKBB_35,329.0,45.88439999997616,,False,7,test-1-deviant
0.6574487413350836,15.0,M,1,PKBB_35,329.0,15.0,,False,8,fam-3-deviant
0.7307262246197399,5.214,M,1,PKBB_35,329.0,12.292600000023842,,False,9,test-3-deviant
0.7195430066405223,2.0120000000000005,M,1,PKBB_35,329.0,15.0,,False,10,fam-3-background
0.6549662655109868,2.5320000000000022,M,1,PKBB_35,329.0,14.630199999928475,,False,11,test-3-background
0.9928513863147832,4.199999999999998,F,1,PKBB_01,264.0,5.0,,False,0,fam-1-deviant
0.7320145627844643,32.60119999999929,F,1,PKBB_01,264.0,43.281199999999245,,False,1,test-1-deviant
0.8630244616923262,21.60000000000001,F,1,PKBB_01,264.0,45.0,,False,2,fam-9-deviant
0.8727537172634109,26.529,F,1,PKBB_01,264.0,35.567,,False,3,test-9-deviant
0.7257128747014576,12.200000000000005,F,1,PKBB_01,264.0,15.0,,False,4,fam-3-background
0.7777985051541662,7.809000000000005,F,1,PKBB_01,264.0,13.422599999999628,,False,5,test-3-background
0.7418038968471219,32.960000000000065,F,1,PKBB_01,264.0,45.0,,False,6,fam-9-background
0.7903722653772602,4.722000000000008,F,1,PKBB_01,264.0,15.82089999999851,,False,7,test-9-background
0.6713934805154098,6.316000000000009,F,1,PKBB_01,264.0,15.0,,False,8,fam-3-deviant
,-6.102599999999628,F,1,PKBB_01,264.0,-6.102599999999628,total on-look time in trial is less than the minimum cumulative duration (min_durationOn),True,9,test-3-deviant
0.500197739060565,14.92,F,1,PKBB_02,330.0,15.0,,False,0,fam-3-background
,3.27810000000149,F,1,PKBB_02,330.0,3.27810000000149,,False,1,test-3-background
0.6119649683008485,0.1509999999999998,F,1,PKBB_02,330.0,5.0,total on-look time in trial is less than the minimum cumulative duration (min_durationOn),True,2,fam-1-background
0.555043747083198,8.550999999999998,F,1,PKBB_02,330.0,23.28889999999852,,False,3,test-1-background
0.8326170111481136,6.859999999999999,F,1,PKBB_02,330.0,15.0,,False,4,fam-3-deviant
0.5874929707168345,5.579999999999997,F,1,PKBB_02,330.0,22.639,,False,5,test-3-deviant
0.7454975191772345,14.247000000000005,F,1,PKBB_02,330.0,45.0,,False,6,fam-9-deviant
0.8267666960795009,10.967,F,1,PKBB_02,330.0,20.269100000001487,,False,7,test-9-deviant
0.7296221127698059,37.92,F,1,PKBB_02,330.0,45.0,,False,8,fam-9-background
0.7916224179619522,10.246000000000006,F,1,PKBB_02,330.0,12.726,,False,9,test-9-background
0.6035245240824024,14.48,F,1,PKBB_04,333.0,15.0,,False,0,fam-3-deviant
,-19.94,F,1,PKBB_04,333.0,-19.94,total on-look time in trial is less than the minimum cumulative duration (min_durationOn),True,1,test-3-deviant
,5.0,F,1,PKBB_04,333.0,5.0,,False,2,fam-1-deviant
0.7102799192429919,36.62,F,1,PKBB_04,333.0,57.8976,,False,3,test-1-deviant
0.7488034130257942,43.8,F,1,PKBB_04,333.0,45.0,,False,4,fam-9-background
0.6948897643328568,23.48,F,1,PKBB_04,333.0,37.36219999999995,,False,5,test-9-background
0.7675232887268066,5.0,F,1,PKBB_04,333.0,5.0,,False,6,fam-1-background
0.7292670574298652,25.21400000000001,F,1,PKBB_04,333.0,49.03170000000002,,False,7,test-1-background
0.7412914010230034,40.440000000000026,F,1,PKBB_04,333.0,45.0,,False,8,fam-9-deviant
0.8172677079196516,12.798999999999998,F,1,PKBB_04,333.0,22.949300000000104,,False,9,test-9-deviant
0.7568581557742299,35.47000000000001,M,1,PKBB_05,226.0,45.0,,False,0,fam-9-background
0.498756543003058,1.4699999999999989,M,1,PKBB_05,226.0,14.677900000005927,total on-look time in trial is less than the minimum cumulative duration (min_durationOn);  average on-look confidence of iCatcher for trial is below minimum (min_icatcher_confidence),True,1,test-9-background
0.818859506694547,15.0,M,1,PKBB_05,226.0,15.0,,False,2,fam-3-background
,2.6260000000000003,M,1,PKBB_05,226.0,2.6260000000000003,,False,3,test-3-background
0.7543539475418437,32.92,M,1,PKBB_05,226.0,45.0,,False,4,fam-9-deviant
0.7338386514015608,8.343999999999996,M,1,PKBB_05,226.0,21.4455,,False,5,test-9-deviant
0.9491353849600808,4.119999999999999,M,1,PKBB_05,226.0,5.0,,False,6,fam-1-deviant
0.6578864182035128,9.615500000000004,M,1,PKBB_05,226.0,14.6555,,False,7,test-1-deviant
0.6838488069673381,3.72,M,1,PKBB_05,226.0,5.0,,False,8,fam-1-background
0.7934270664370854,2.869000000000004,M,1,PKBB_05,226.0,27.10959999999404,,False,9,test-1-background
0.7715048725628779,41.760000000000026,F,1,PKBB_06,278.0,45.0,,False,0,fam-9-deviant
,-39.94,F,1,PKBB_06,278.0,-39.94,total on-look time in trial is less than the minimum cumulative duration (min_durationOn),True,1,test-9-deviant
0.8352515358842437,14.120000000000005,F,1,PKBB_06,278.0,15.0,,False,2,fam-3-deviant
0.7614989741283659,42.362800000011894,F,1,PKBB_06,278.0,52.722800000011866,,False,3,test-3-deviant
0.6799374631903045,5.0,F,1,PKBB_06,278.0,5.0,,False,4,fam-1-background
0.7948654230785369,31.44050000000004,F,1,PKBB_06,278.0,44.8405,,False,5,test-1-background
0.8559217526931319,14.92,F,1,PKBB_06,278.0,15.0,,False,6,fam-3-background
0.7705247245670059,6.922000000000002,F,1,PKBB_06,278.0,16.623,,False,7,test-3-background
,5.0,F,1,PKBB_06,278.0,5.0,,False,8,fam-1-deviant
0.8032860152061602,30.719700000017905,F,1,PKBB_06,278.0,42.07970000001788,,False,9,test-1-deviant
0.8082043980787442,10.07,F,1,PKBB_07,292.0,45.0,,False,0,fam-9-deviant
0.8510075270724353,10.75,F,1,PKBB_07,292.0,28.414099999994068,,False,1,test-9-deviant
0.9954521059989928,4.16,F,1,PKBB_07,292.0,5.0,,False,2,fam-1-background
0.945625495094364,1.9789999999999992,F,1,PKBB_07,292.0,28.866700000017875,total on-look time in trial is less than the minimum cumulative duration (min_durationOn),True,3,test-1-background
0.7817545907795571,6.053000000000013,F,1,PKBB_07,292.0,45.0,,False,4,fam-9-background
,5.059999999999999,F,1,PKBB_07,292.0,8.78,,False,5,test-9-background
,5.0,F,1,PKBB_07,292.0,5.0,,False,6,fam-1-deviant
0.8199944753337788,8.307000000000006,F,1,PKBB_07,292.0,28.91759999999404,,False,7,test-1-deviant
,15.0,F,1,PKBB_07,292.0,15.0,,False,8,fam-3-deviant
0.7794148017477948,18.761000000000024,F,1,PKBB_07,292.0,48.69319999998814,,False,9,test-3-deviant
0.7931124117071285,13.240000000000002,F,1,PKBB_07,292.0,15.0,,False,10,fam-3-background
0.9784318766695388,7.6054000000060205,F,1,PKBB_07,292.0,8.20540000000602,,False,11,test-3-background
0.9120533536462224,5.0,F,1,PKBB_08,240.0,5.0,,False,0,fam-1-background
0.7080377331566757,24.74209999996427,F,1,PKBB_08,240.0,27.982099999964266,,False,1,test-1-background
,5.0,F,1,PKBB_08,240.0,5.0,,False,2,fam-1-deviant
0.6987008211172778,28.89000000000001,F,1,PKBB_08,240.0,39.57910000002385,,False,3,test-1-deviant
0.7469414760157268,20.058000000000003,F,1,PKBB_08,240.0,45.0,,False,4,fam-9-deviant
0.6754808800732879,6.218000000000013,F,1,PKBB_08,240.0,18.047600000023838,,False,5,test-9-deviant
0.7526168486342466,14.920000000000002,F,1,PKBB_08,240.0,15.0,,False,6,fam-3-background
0.8680999166491824,5.749300000011924,F,1,PKBB_08,240.0,8.629300000011924,,False,7,test-3-background
0.7267527593785542,4.012999999999998,F,1,PKBB_08,240.0,45.0,,False,8,fam-9-background
0.8361418563162997,6.369099999964124,F,1,PKBB_08,240.0,14.889099999964118,,False,9,test-9-background
0.7642456917370787,2.891000000000002,F,1,PKBB_08,240.0,15.0,,False,10,fam-3-deviant
0.5370738653160593,3.7010999999641183,F,1,PKBB_08,240.0,9.18109999996412,,False,11,test-3-deviant
,5.0,F,1,PKBB_09,218.0,5.0,,False,0,fam-1-deviant
0.7855757258180139,16.91,F,1,PKBB_09,218.0,25.27319999998808,,False,1,test-1-deviant
0.6295132301747799,14.44,F,1,PKBB_09,218.0,15.0,,False,2,fam-3-background
0.5537669180469079,1.4770000000000003,F,1,PKBB_09,218.0,16.15030000001192,total on-look time in trial is less than the minimum cumulative duration (min_durationOn),True,3,test-3-background
0.7465095792287662,5.0,F,1,PKBB_09,218.0,5.0,,False,4,fam-1-background
0.6531579167806951,10.051999999999998,F,1,PKBB_09,218.0,25.63380000001192,,False,5,test-1-background
0.655961709883478,3.434000000000001,F,1,PKBB_09,218.0,15.0,,False,6,fam-3-deviant
0.6528527099712222,10.16930000001192,F,1,PKBB_09,218.0,10.92930000001192,,False,7,test-3-deviant
0.5723496373191068,2.573999999999998,F,1,PKBB_09,218.0,45.0,,False,8,fam-9-deviant
0.6498413270178125,19.42709999996412,F,1,PKBB_09,218.0,20.82709999996412,,False,9,test-9-deviant
,45.0,F,1,PKBB_09,218.0,45.0,,False,10,fam-9-background
,11.9845,F,1,PKBB_09,218.0,11.9845,,False,11,test-9-background
0.5757619572561391,14.56,F,1,PKBB_10,239.0,15.0,,False,0,fam-3-background
0.5946502412478596,43.122599999964265,F,1,PKBB_10,239.0,52.84259999996426,,False,1,test-3-background
0.659884502725104,15.0,F,1,PKBB_10,239.0,15.0,,False,2,fam-3-deviant
0.6194286004781799,11.123000000000005,F,1,PKBB_10,239.0,53.34069999998808,,False,3,test-3-deviant
0.4771231651282157,4.441,F,1,PKBB_10,239.0,5.0,average on-look confidence of iCatcher for trial is below minimum (min_icatcher_confidence),True,4,fam-1-deviant
0.5927935006639695,21.224,F,1,PKBB_10,239.0,53.38280000001192,,False,5,test-1-deviant
0.5844593609676112,12.144999999999996,F,1,PKBB_10,239.0,45.0,,False,6,fam-9-background
0.5619966830363863,3.1850000000000067,F,1,PKBB_10,239.0,14.23,,False,7,test-9-background
0.3934947550296784,5.0,F,1,PKBB_10,239.0,5.0,average on-look confidence of iCatcher for trial is below minimum (min_icatcher_confidence),True,8,fam-1-background
0.5168676090358352,2.8840000000000003,F,1,PKBB_10,239.0,27.208400000035766,,False,9,test-1-background
0.6171524232328391,30.56000000000001,F,1,PKBB_10,239.0,45.0,,False,10,fam-9-deviant
0.528635276103955,9.267300000011867,F,1,PKBB_10,239.0,20.907300000011865,,False,11,test-9-deviant
0.8637604637860948,12.560000000000002,F,1,PKBB_11,262.0,15.0,,False,0,fam-3-deviant
-1.0,13.586,F,1,PKBB_11,262.0,13.586,average on-look confidence of iCatcher for trial is below minimum (min_icatcher_confidence),True,1,test-3-deviant
,45.0,F,1,PKBB_11,262.0,45.0,,False,2,fam-9-background
,11.692099999964269,F,1,PKBB_11,262.0,11.692099999964269,,False,3,test-9-background
,15.0,F,1,PKBB_11,262.0,15.0,,False,4,fam-3-background
,11.0415,F,1,PKBB_11,262.0,11.0415,,False,5,test-3-background
