"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","subject_num","condition_num","block_number","block_type","fam_duration","stimulus_displayed","response","question_order"
"true","fullscreen","0","43568","0.0-0.0","SS1660601000757","","","","","","","","","","","","","",""
"","survey-text","1","54989","0.0-1.0","SS1660601000757","11418.299999982119","{""Age"":""295"",""Gender"":""F""}","","","","","","","","","","","",""
"","audio-keyboard-response","2","79120","0.0-2.0","SS1660601000757","24130.19999998808","","stimuli/audio/music_intro.wav","39","","","","","","","","","",""
"","html-keyboard-response","3","82853","0.0-3.0","SS1660601000757","3731.5","","<p><img src=stimuli/intro/intro2.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","4","153415","0.0-4.0","SS1660601000757","70561.90000000596","","<p><img src=stimuli/intro/intro3.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","5","171878","0.0-5.0","SS1660601000757","18461.5","","<p><img src=stimuli/intro/intro4.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","6","183234","0.0-6.0","SS1660601000757","11355.600000023842","","<p><img src=stimuli/intro/intro5.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","7","204084","0.0-7.0","SS1660601000757","20850","","<p><img src=stimuli/intro/intro6.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","8","204459","0.0-8.0","SS1660601000757","374.19999998807907","","<p><img src=stimuli/intro/intro7.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","9","229451","0.0-9.0","SS1660601000757","24991.29999998212","","<p><img src=stimuli/intro/intro8.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","instructions","10","266133","0.0-10.0","SS1660601000757","36681.09999999404","","","","[{""page_index"":0,""viewing_time"":36680.69999998808}]","","","","","","","","",""
